Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.19050796000000003;2283.965378606112;-0.1900746;2308.5164226987476
-0.17894555999999998;2420.658107108956;-0.17884695999999997;2544.952686198859
-0.16748248;2588.4796363699174;-0.16701436;2693.341849473164
-0.15489364;2694.2823109338697;-0.1545908;2933.832618435631
-0.14306436;2915.429670790471;-0.14265452;3107.9805560383934
-0.13001276000000003;3056.2895703734525;-0.12976175999999998;3349.3613881543547
-0.11674891999999999;3292.003675556134;-0.11632624;3480.046248140558
-0.10498212400000001;3380.54438946896;-0.104702868;3649.7895191598113
-0.092679328;3576.1835954689923;-0.09235757199999999;3667.2815113192732
-0.08187260800000001;3602.393412688813;-0.081683084;3640.807979918771
-0.068358812;3649.2512602357015;-0.06799767599999999;3484.4931513611227
-0.056456896000000006;3561.6978926213505;-0.05589981200000001;3237.0407103947714
-0.04286745999999999;3402.0040874335887;-0.04236497200000001;3005.162774370214
-0.030447620000000005;3235.130035028626;-0.030112072;2712.220361572077
-0.018199747999999998;2971.9387715152097;-0.01771128;2543.252781517413
-0.005273926799999999;2771.168614900014;-0.004869278056;2258.747029132635
0.005955180440000001;2536.0499807569627;0.0062157624639999996;2146.4841426133958
0.01885032;2402.053550843291;0.019481588;1949.0378768426476
0.031334976;2147.8620291739003;0.031959284000000004;1871.212054033481
0.04419556399999999;2066.259705196318;0.04449572799999999;1722.2333350135088
0.05584282399999999;1875.5057323406127;0.056292980000000006;1662.4365600558478
0.068383104;1812.3133403672834;0.068808908;1562.0616883021378
0.07990703199999999;1670.9260977557256;0.080177852;1516.458498842641
0.09210143999999999;1627.7667098683817;0.09232652799999999;1443.140312597739
0.10442702000000001;1519.6961839519013;0.10495467200000003;1396.7312079028436
0.11555036000000002;1490.3634434407259;0.1156912;1345.7946861261767
0.1294166;1408.5834588157074;0.12987195999999998;1316.5941297542074
0.1414676;1389.3100632988235;0.14212524;1265.038238309825
0.15411892000000002;1319.7880034490352;0.15436864;1246.4354093663842
0.1657218;1301.798849779176;0.16607528;1205.3014265249758
0.17757092;1256.4374213909512;0.17788400000000004;1182.415556521284
0.18986267999999998;1231.8308050229725;0.1903378;1147.5353351136985
0.20220268;1184.177807765434;0.20278735999999997;1133.6242177294807
0.21582268;1181.1431803023129;0.2161966;1111.14954760991
0.22751275999999998;1140.5732167595543;0.2280032;1089.9929523138178
0.24067855999999999;1126.020337595151;0.24105508;1059.570859430528
0.25234091999999997;1089.5681745022323;0.25263164000000005;1044.844873180567
0.26390796;1083.3958034806574;0.26437296;1029.611297066445
0.27613548;1055.1682028807827;0.27671488;1027.4322880692
0.2883384;1052.920095810067;0.28884032000000004;1009.7040620126137
0.30055176;1031.8258349968469;0.30114932;1005.3367890295281
0.31290628000000004;1028.0106026437713;0.31367852;983.4805912713149
0.32531232000000004;999.7715156012817;0.32595244;975.6526763010037
0.33713216;990.4344083150202;0.33761256;956.0025317529003
0.34954791999999996;967.7958916679211;0.35015823999999995;949.0887570982269
0.3620318;966.1437470144996;0.3624874800000001;933.1047720920375
0.3731702;950.5688267050202;0.37386576;930.9108749226857
0.38729412;950.7924386203885;0.38787715999999994;920.955825237221
0.39957064000000003;933.9990074701896;0.40009059999999996;917.1379197255591
0.41155748;935.2651851767564;0.41218399999999994;909.7493230745526
0.42362872;919.0137009944384;0.42397952000000005;906.5570851690532
0.43548304000000004;910.6718847027937;0.43605768000000006;893.5702071539454
0.44790512000000005;902.4374675043442;0.44853644000000004;892.3687558832869
0.46041495999999993;900.2040443841212;0.46115052;875.6858698550045
0.47359668;877.0896283808803;0.47465088;874.3240323451164
0.48585012000000005;869.9915581984341;0.48662956;858.5592259592968
0.49931687999999996;863.4439448432307;0.5001004;857.8266718035151
0.5112744399999999;861.6415398069641;0.51200488;848.7037649600148
0.52340168;847.8171742239442;0.5238598799999999;845.6537536953821
0.5370083600000001;847.6098036778095;0.5376953600000001;837.1637532151929
0.54942068;837.89901291902;0.55032428;837.2363397872704
0.5627270400000001;835.7066131549963;0.56320556;825.1822321587605
0.57554936;826.71745894334;0.57505336;832.0536938218829
0.58752764;828.7004490331665;0.5889478800000001;816.5388803908505
0.5995167600000001;818.8590288280726;0.6040989200000001;811.6380751263599
0.61226992;822.3202528859282;0.61684004;805.4607796942537
0.6235010400000001;812.400620825006;0.62743612;805.1256985609741
0.6360638399999999;811.993607287439;0.6411990399999999;799.6582368627705
0.6494361599999999;804.0179054089105;0.6534307600000001;799.2055937020772
0.66108384;804.8923758400425;0.66613144;793.7507395456565
0.6741565199999999;798.0440106431088;0.67766976;794.382145274879
0.6848614399999998;794.9909248729898;0.68978176;784.262821729162
0.69826064;788.8343767498197;0.7020041200000001;784.2721512268679
0.70925196;787.6981189527754;0.714379;777.0613551020252
0.7230384800000001;777.0141399427894;0.72756948;776.5907400893967
0.7352705599999999;777.0319460401422;0.73949476;767.6475279363532
0.7474977999999999;768.2788499778675;0.75226612;769.2608316156726
0.7600494000000001;768.3609952370409;0.7634905999999999;762.1522055800696
0.77074852;757.8541574273108;0.77515584;761.3882336726369
0.7834515599999999;761.5532426668949;0.7866893333333335;752.1696278439107
