;TEMPO;VDS;VG
0;4.5e-07;0.0400463;0.274412
1;9e-07;0.0360417;0.274412
2;1.35e-06;0.0360417;0.274412
3;1.8e-06;0.0360417;0.274412
4;2.25e-06;0.0360417;0.274412
5;2.7e-06;0.0360417;0.274412
6;3.15e-06;0.0360417;0.274412
7;3.6e-06;0.0360417;0.274412
8;4.05e-06;0.0360417;0.274412
9;4.5e-06;0.0360417;0.274412
10;4.95e-06;0.0360417;0.274412
11;5.4e-06;0.0360417;0.274412
12;5.85e-06;0.0360417;0.274412
13;6.3e-06;0.0360417;0.274412
14;6.75e-06;0.0360417;0.274412
15;7.2e-06;0.0360417;0.274412
16;7.65e-06;0.0360417;0.274412
17;8.1e-06;0.0360417;0.274412
18;8.55e-06;0.0360417;0.274412
19;9e-06;0.0360417;0.274412
20;9.45e-06;0.0360417;0.274412
21;9.9e-06;0.0360417;0.274412
22;1.035e-05;0.0360417;0.274412
23;1.08e-05;0.0360417;0.274412
24;1.125e-05;0.0360417;0.274412
25;1.17e-05;0.0360417;0.274412
26;1.215e-05;0.0360417;0.274412
27;1.26e-05;0.0360417;0.274412
28;1.305e-05;0.0360417;0.274412
29;1.35e-05;0.0360417;0.274412
30;1.395e-05;0.0360417;0.274412
31;1.44e-05;0.0360417;0.274412
32;1.485e-05;0.0360417;0.274412
33;1.53e-05;0.0360417;0.274412
34;1.575e-05;0.0360417;0.274412
35;1.62e-05;0.0360417;0.274412
36;1.665e-05;0.0360417;0.274412
37;1.71e-05;0.0360417;0.274412
38;1.755e-05;0.0360417;0.274412
39;1.8e-05;0.0360417;0.274412
40;1.845e-05;0.0360417;0.274412
41;1.89e-05;0.0360417;0.274412
42;1.935e-05;0.0360417;0.274412
43;1.98e-05;0.0360417;0.274412
44;2.025e-05;0.0360417;0.274412
45;2.07e-05;0.0360417;0.274412
46;2.115e-05;0.0360417;0.274412
47;2.16e-05;0.0360417;0.274412
48;2.205e-05;0.0360417;0.274412
49;2.25e-05;0.0360417;0.274412
50;2.295e-05;0.0360417;0.274412
51;2.34e-05;0.0360417;0.274412
52;2.385e-05;0.0360417;0.274412
53;2.43e-05;0.0360417;0.274412
54;2.475e-05;0.0360417;0.274412
55;2.52e-05;0.0360417;0.274412
56;2.565e-05;0.0360417;0.274412
57;2.61e-05;0.0360417;0.274412
58;2.655e-05;0.0360417;0.274412
59;2.7e-05;0.0360417;0.274412
60;2.745e-05;0.0360417;0.274412
61;2.79e-05;0.0360417;0.274412
62;2.835e-05;0.0360417;0.274412
63;2.88e-05;0.0360417;0.274412
64;2.925e-05;0.0360417;0.274412
65;2.97e-05;0.0360417;0.274412
66;3.015e-05;0.0360417;0.274412
67;3.06e-05;0.0360417;0.274412
68;3.105e-05;0.0360417;0.274412
69;3.15e-05;0.0360417;0.274412
70;3.195e-05;0.0360417;0.274412
71;3.24e-05;0.0360417;0.274412
72;3.285e-05;0.0360417;0.274412
73;3.33e-05;0.0360417;0.274412
74;3.375e-05;0.0360417;0.274412
75;3.42e-05;0.0360417;0.274412
76;3.465e-05;0.0360417;0.274412
77;3.51e-05;0.0360417;0.274412
78;3.555e-05;0.0360417;0.274412
79;3.6e-05;0.0360417;0.274412
80;3.645e-05;0.0360417;0.274412
81;3.69e-05;0.0360417;0.274412
82;3.735e-05;0.0360417;0.274412
83;3.78e-05;0.0360417;0.274412
84;3.825e-05;0.0360417;0.274412
85;3.87e-05;0.0360417;0.274412
86;3.915e-05;0.0360417;0.274412
87;3.96e-05;0.0360417;0.274412
88;4.005e-05;0.0360417;0.274412
89;4.05e-05;0.0360417;0.274412
90;4.095e-05;0.0360417;0.274412
91;4.14e-05;0.0360417;0.274412
92;4.185e-05;0.0360417;0.274412
93;4.23e-05;0.0360417;0.274412
94;4.275e-05;0.0360417;0.274412
95;4.32e-05;0.0360417;0.274412
96;4.365e-05;0.0360417;0.274412
97;4.41e-05;0.0360417;0.274412
98;4.455e-05;0.0360417;0.274412
99;4.5e-05;0.0360417;0.274412
100;4.545e-05;0.0360417;0.274412
101;4.59e-05;0.0360417;0.274412
102;4.635e-05;0.0360417;0.274412
103;4.68e-05;0.0360417;0.274412
104;4.725e-05;0.0360417;0.274412
105;4.77e-05;0.0360417;0.274412
106;4.815e-05;0.0360417;0.274412
107;4.86e-05;0.0360417;0.274412
108;4.905e-05;0.0360417;0.274412
109;4.95e-05;0.0360417;0.274412
110;4.995e-05;0.0360417;0.274412
111;5.04e-05;0.0360417;0.274412
112;5.085e-05;0.0360417;0.274412
113;5.13e-05;0.0360417;0.274412
114;5.175e-05;0.0360417;0.274412
115;5.22e-05;0.0360417;0.274412
116;5.265e-05;0.0360417;0.274412
117;5.31e-05;0.0360417;0.274412
118;5.355e-05;0.0360417;0.274412
119;5.4e-05;0.0360417;0.274412
120;5.445e-05;0.0360417;0.274412
121;5.49e-05;0.0360417;0.274412
122;5.535e-05;0.0360417;0.274412
123;5.58e-05;0.0360417;0.274412
124;5.625e-05;0.0360417;0.274412
125;5.67e-05;0.0360417;0.274412
126;5.715e-05;0.0360417;0.274412
127;5.76e-05;0.0360417;0.274412
128;5.805e-05;0.0360417;0.274412
129;5.85e-05;0.0360417;0.274412
130;5.895e-05;0.0360417;0.274412
131;5.94e-05;0.0360417;0.274412
132;5.985e-05;0.0360417;0.274412
133;6.03e-05;0.0360417;0.274412
134;6.075e-05;0.0360417;0.274412
135;6.12e-05;0.0360417;0.274412
136;6.165e-05;0.0360417;0.274412
137;6.21e-05;0.0360417;0.274412
138;6.255e-05;0.0360417;0.274412
139;6.3e-05;0.0360417;0.274412
140;6.345e-05;0.0360417;0.274412
141;6.39e-05;0.0360417;0.274412
142;6.435e-05;0.0360417;0.274412
143;6.48e-05;0.0360417;0.274412
144;6.525e-05;0.0360417;0.274412
145;6.57e-05;0.0360417;0.274412
146;6.615e-05;0.0360417;0.274412
147;6.66e-05;0.0360417;0.274412
148;6.705e-05;0.0360417;0.274412
149;6.75e-05;0.0360417;0.274412
150;6.795e-05;0.0360417;0.274412
151;6.84e-05;0.0360417;0.274412
152;6.885e-05;0.0360417;0.274412
153;6.93e-05;0.0360417;0.274412
154;6.975e-05;0.0360417;0.274412
155;7.02e-05;0.0360417;0.274412
156;7.065e-05;0.0360417;0.274412
157;7.11e-05;0.0360417;0.274412
158;7.155e-05;0.0360417;0.274412
159;7.2e-05;0.0360417;0.274412
160;7.245e-05;0.0360417;0.274412
161;7.29e-05;0.0360417;0.274412
162;7.335e-05;0.0360417;0.274412
163;7.38e-05;0.0360417;0.274412
164;7.425e-05;0.0360417;0.274412
165;7.47e-05;0.0360417;0.274412
166;7.515e-05;0.0360417;0.274412
167;7.56e-05;0.0360417;0.274412
168;7.605e-05;0.0360417;0.274412
169;7.65e-05;0.0360417;0.274412
170;7.695e-05;0.0360417;0.274412
171;7.74e-05;0.0360417;0.274412
172;7.785e-05;0.0360417;0.274412
173;7.83e-05;0.0360417;0.274412
174;7.875e-05;0.0360417;0.274412
175;7.92e-05;0.0360417;0.274412
176;7.965e-05;0.0360417;0.274412
177;8.01e-05;0.0360417;0.274412
178;8.055e-05;0.0360417;0.274412
179;8.1e-05;0.0360417;0.274412
180;8.145e-05;0.0360417;0.274412
181;8.19e-05;0.0360417;0.274412
182;8.235e-05;0.0360417;0.274412
183;8.28e-05;0.0360417;0.274412
184;8.325e-05;0.0360417;0.274412
185;8.37e-05;0.0360417;0.274412
186;8.415e-05;0.0360417;0.274412
187;8.46e-05;0.0360417;0.274412
188;8.505e-05;0.0360417;0.274412
189;8.55e-05;0.0360417;0.274412
190;8.595e-05;0.0360417;0.274412
191;8.64e-05;0.0360417;0.274412
192;8.685e-05;0.0360417;0.274412
193;8.73e-05;0.0360417;0.274412
194;8.775e-05;0.0360417;0.274412
195;8.82e-05;0.0360417;0.274412
196;8.865e-05;0.0360417;0.274412
197;8.91e-05;0.0360417;0.274412
198;8.955e-05;0.0360417;0.274412
199;9e-05;0.0360417;0.274412
200;9.045e-05;0.0360417;0.274412
201;9.09e-05;0.0360417;0.274412
202;9.135e-05;0.0360417;0.274412
203;9.18e-05;0.0360417;0.274412
204;9.225e-05;0.0360417;0.274412
205;9.27e-05;0.0360417;0.274412
206;9.315e-05;0.0360417;0.274412
207;9.36e-05;0.0360417;0.274412
208;9.405e-05;0.0360417;0.274412
209;9.45e-05;0.0360417;0.274412
210;9.495e-05;0.0360417;0.274412
211;9.54e-05;0.0360417;0.274412
212;9.585e-05;0.0360417;0.274412
213;9.63e-05;0.0360417;0.274412
214;9.675e-05;0.0360417;0.274412
215;9.72e-05;0.0360417;0.274412
216;9.765e-05;0.0360417;0.274412
217;9.81e-05;0.0360417;0.274412
218;9.855e-05;0.0360417;0.274412
219;9.9e-05;0.0360417;0.274412
220;9.945e-05;0.0360417;0.274412
221;9.99e-05;0.0360417;0.274412
222;0.00010035;0.0360417;0.274412
223;0.0001008;0.0360417;0.274412
224;0.00010125;0.0360417;0.274412
225;0.0001017;0.0360417;0.274412
226;0.00010215;0.0360417;0.274412
227;0.0001026;0.0360417;0.274412
228;0.00010305;0.0360417;0.274412
229;0.0001035;0.0360417;0.274412
230;0.00010395;0.0360417;0.274412
231;0.0001044;0.0360417;0.274412
232;0.00010485;0.0360417;0.274412
233;0.0001053;0.0360417;0.274412
234;0.00010575;0.0360417;0.274412
235;0.0001062;0.0360417;0.274412
236;0.00010665;0.0360417;0.274412
237;0.0001071;0.0360417;0.274412
238;0.00010755;0.0360417;0.274412
239;0.000108;0.0360417;0.274412
240;0.00010845;0.0360417;0.274412
241;0.0001089;0.0360417;0.274412
242;0.00010935;0.0360417;0.274412
243;0.0001098;0.0360417;0.274412
244;0.00011025;0.0360417;0.274412
245;0.0001107;0.0360417;0.274412
246;0.00011115;0.0360417;0.274412
247;0.0001116;0.0360417;0.274412
248;0.00011205;0.0360417;0.274412
249;0.0001125;0.0360417;0.274412
250;0.00011295;0.0360417;0.274412
251;0.0001134;0.0360417;0.274412
252;0.00011385;0.0360417;0.274412
253;0.0001143;0.0360417;0.274412
254;0.00011475;0.0360417;0.274412
255;0.0001152;0.0360417;0.274412
256;0.00011565;0.0360417;0.274412
257;0.0001161;0.0360417;0.274412
258;0.00011655;0.0360417;0.274412
259;0.000117;0.0360417;0.274412
260;0.00011745;0.0360417;0.274412
261;0.0001179;0.0360417;0.274412
262;0.00011835;0.0360417;0.274412
263;0.0001188;0.0360417;0.274412
264;0.00011925;0.0360417;0.274412
265;0.0001197;0.0360417;0.274412
266;0.00012015;0.0360417;0.274412
267;0.0001206;0.0360417;0.274412
268;0.00012105;0.0360417;0.274412
269;0.0001215;0.0360417;0.274412
270;0.00012195;0.0360417;0.274412
271;0.0001224;0.0360417;0.274412
272;0.00012285;0.0360417;0.274412
273;0.0001233;0.0360417;0.274412
274;0.00012375;0.0360417;0.274412
275;0.0001242;0.0360417;0.274412
276;0.00012465;0.0360417;0.274412
277;0.0001251;0.0360417;0.274412
278;0.00012555;0.0360417;0.274412
279;0.000126;0.0360417;0.274412
280;0.00012645;0.0360417;0.274412
281;0.0001269;0.0360417;0.274412
282;0.00012735;0.0360417;0.274412
283;0.0001278;0.0360417;0.274412
284;0.00012825;0.0360417;0.274412
285;0.0001287;0.0360417;0.274412
286;0.00012915;0.0360417;0.274412
287;0.0001296;0.0360417;0.274412
288;0.00013005;0.0360417;0.274412
289;0.0001305;0.0360417;0.274412
290;0.00013095;0.0360417;0.274412
291;0.0001314;0.0360417;0.274412
292;0.00013185;0.0360417;0.274412
293;0.0001323;0.0360417;0.274412
294;0.00013275;0.0360417;0.274412
295;0.0001332;0.0360417;0.274412
296;0.00013365;0.0360417;0.274412
297;0.0001341;0.0360417;0.274412
298;0.00013455;0.0360417;0.274412
299;0.000135;0.0360417;0.274412
300;0.00013545;0.0360417;0.274412
301;0.0001359;0.0360417;0.274412
302;0.00013635;0.0360417;0.274412
303;0.0001368;0.0360417;0.274412
304;0.00013725;0.0360417;0.274412
305;0.0001377;0.0360417;0.274412
306;0.00013815;0.0360417;0.274412
307;0.0001386;0.0360417;0.274412
