;subida;descida
0;0.02073;0.01201206
1;0.020739959999999998;0.012121522
2;0.020829539999999997;0.012131467999999998
3;0.02079967;0.012071774
4;0.020978820000000002;0.012300664
5;0.02074991;0.012240964
6;0.0206902;0.012211086
7;0.02058073;0.012230987999999998
8;0.020730009999999997;0.011962304000000002
9;0.02076982;0.012240944
10;0.020759879999999998;0.012619127999999999
11;0.020630489999999994;0.012489748
12;0.020650389999999998;0.012459902
13;0.02062054;0.012400182
14;0.02056082;0.012250912
15;0.02082953;0.012400178
16;0.02053097;0.01247979
17;0.020321979999999996;0.012529562
18;0.02040159;0.012678834
19;0.02037174;0.01229071
20;0.02067028;0.01228077
21;0.02081957;0.012400184
22;0.020929040000000003;0.01259923
23;0.020938989999999998;0.012280768
24;0.02110819;0.01236039
25;0.0211679;0.0124201
26;0.02132711;0.01220115
27;0.021675439999999997;0.012449939999999998
28;0.02179487;0.012121529999999998
29;0.02137688;0.012648981999999998
30;0.02173516;0.012071769999999999
31;0.02175506;0.012111598
32;0.021227630000000004;0.012738539999999998
33;0.021745129999999998;0.011912533999999999
34;0.02129727;0.01232057
35;0.02103854;0.01220115
36;0.0213172;0.011594067999999997
37;0.0208196;0.012161349999999998
38;0.02099874;0.01204191
39;0.020451379999999998;0.011952345999999999
40;0.0201329;0.011793136
41;0.02048121;0.01144479
42;0.020083129999999998;0.011295499999999997
43;0.02029213;0.010996955999999999
44;0.020371740000000003;0.01088749
45;0.02016275;0.010887474
46;0.020063229999999998;0.01036997
47;0.019595490000000004;0.011046711999999998
48;0.01970495;0.010519256
49;0.01957559;0.010817832000000001
50;0.01927702;0.011424908000000001
51;0.019137682;0.010947196
52;0.018958571999999996;0.011454757999999999
53;0.018819231999999998;0.011434846000000002
54;0.018928696;0.011544328
55;0.018510736000000003;0.011862778000000001
56;0.018719711999999996;0.011633881999999998
57;0.018699814000000002;0.011882696
58;0.018839139999999997;0.011365189999999999
59;0.019048136;0.011464711999999998
60;0.019077988;0.011395052
61;0.019117804000000002;0.010778022
62;0.019127752;0.010837735999999999
63;0.019376555999999996;0.010509319999999999
64;0.019615399999999998;0.009991818000000001
65;0.019685069999999995;0.009633542
66;0.01949596;0.009424553999999998
67;0.0194462;0.009245412000000001
68;0.019476059999999996;0.009245416
69;0.01962535;0.009524073999999999
70;0.01952582;0.009215551999999998
71;0.019615390000000003;0.009713154
72;0.01966515;0.009882338
73;0.01943627;0.009961946
74;0.01966514;0.010250558
75;0.01978457;0.010041572
76;0.0195955;0.010230647999999998
77;0.01958553;0.010310268000000001
78;0.019784589999999998;0.010449606
79;0.0196353;0.010549119999999999
80;0.01947607;0.010260503999999998
81;0.01977462;0.01021075
82;0.019744770000000002;0.010121172
83;0.019844300000000002;0.010250549999999999
84;0.02005329;0.010449595999999998
85;0.02022247;0.010608825999999998
86;0.020182659999999998;0.01049937
87;0.020083140000000003;0.01075811
88;0.02009308;0.010837733999999998
89;0.020192610000000003;0.010947202
90;0.02028219;0.011235809999999999
91;0.02015281;0.011186037999999999
92;0.02038169;0.010977035999999999
93;0.020331929999999998;0.01158414
94;0.02004333;0.011683629999999999
95;0.02025233;0.011703543999999998
96;0.02021251;0.011703551999999999
97;0.02032198;0.011434847999999997
98;0.02046131;0.011275618
99;0.019854240000000002;0.012758473999999997
100;0.014927999999999997;0.01937653
101;0.006239904;0.02792531
102;0.00154256;0.032433580000000004
103;0.0027766080000000003;0.0315777
104;0.005184991999999999;0.03087109
105;0.0038713280000000003;0.03393633
106;0.00038812800000000006;0.03741951
107;-0.0007463999999999999;0.038753090000000004
108;9.95200000000002e-06;0.03944973
109;-0.00022889600000000005;0.04081316
110;-0.001652032;0.042843360000000004
111;-0.0030254080000000003;0.044505350000000006
112;-0.0033538239999999996;0.04476408999999999
113;-0.003642432;0.04551049
114;-0.0037419520000000006;0.04660522
115;-0.004468448000000001;0.047709879999999996
116;-0.005374080000000001;0.048277150000000005
117;-0.005264604;0.04814778
