;TEMPO;VDS;VG
89;4.05e-06;0.0519246;0.23137
90;4.095e-06;0.0489575;0.23137
91;4.14e-06;0.0499465;0.23137
92;4.185e-06;0.0534082;0.23137
93;4.23e-06;0.0534082;0.23137
94;4.275e-06;0.0534082;0.23137
95;4.32e-06;0.0524191;0.23137
96;4.365e-06;0.0489575;0.23137
97;4.41e-06;0.0489575;0.23137
98;4.455e-06;0.0524191;0.23137
99;4.5e-06;0.0534082;0.23137
100;4.545e-06;0.0534082;0.23137
101;4.59e-06;0.049452;0.23137
102;4.635e-06;0.0489575;0.23137
103;4.68e-06;0.0489575;0.23137
104;4.725e-06;0.050441;0.23137
105;4.77e-06;0.0534082;0.23137
106;4.815e-06;0.0534082;0.23137
107;4.86e-06;0.0509356;0.23137
108;4.905e-06;0.0489575;0.23137
109;4.95e-06;0.0489575;0.23137
110;4.995e-06;0.0534082;0.23137
111;5.04e-06;0.0534082;0.23137
112;5.085e-06;0.0524191;0.23137
113;5.13e-06;0.0489575;0.23137
114;5.175e-06;0.0489575;0.23137
115;5.22e-06;0.0489575;0.23137
116;5.265e-06;0.0519246;0.23137
117;5.31e-06;0.0558808;0.23137
118;5.355e-06;0.0539027;0.23137
119;5.4e-06;0.049452;0.23137
120;5.445e-06;0.0445068;0.23137
121;5.49e-06;0.0474739;0.23137
122;5.535e-06;0.0529136;0.23137
123;5.58e-06;0.0573643;0.23137
124;5.625e-06;0.0539027;0.23137
125;5.67e-06;0.0479684;0.23137
126;5.715e-06;0.0450013;0.23137
127;5.76e-06;0.050441;0.23137
128;5.805e-06;0.0553862;0.23137
129;5.85e-06;0.0563753;0.23137
130;5.895e-06;0.0514301;0.23137
131;5.94e-06;0.0454958;0.235325
132;5.985e-06;0.0459904;0.23137
133;6.03e-06;0.0519246;0.228898
134;6.075e-06;0.0573643;0.22692
135;6.12e-06;0.0553862;0.23137
136;6.165e-06;0.048463;0.23137
137;6.21e-06;0.0445068;0.235819
138;6.255e-06;0.0469794;0.23137
139;6.3e-06;0.0543972;0.227909
140;6.345e-06;0.0578588;0.227909
141;6.39e-06;0.0539027;0.23137
142;6.435e-06;0.0469794;0.233842
143;6.48e-06;0.0445068;0.23137
144;6.525e-06;0.050441;0.23137
145;6.57e-06;0.0558808;0.23137
146;6.615e-06;0.0563753;0.23137
147;6.66e-06;0.0509356;0.23137
148;6.705e-06;0.0459904;0.23137
149;6.75e-06;0.049452;0.23137
150;6.795e-06;0.0534082;0.23137
151;6.84e-06;0.0558808;0.23137
152;6.885e-06;0.0534082;0.23137
153;6.93e-06;0.0489575;0.23137
154;6.975e-06;0.0489575;0.23137
155;7.02e-06;0.050441;0.23137
156;7.065e-06;0.0534082;0.23137
157;7.11e-06;0.0534082;0.23137
158;7.155e-06;0.0534082;0.23137
159;7.2e-06;0.0489575;0.23137
160;7.245e-06;0.0489575;0.23137
161;7.29e-06;0.0509356;0.23137
162;7.335e-06;0.0534082;0.23137
163;7.38e-06;0.0534082;0.23137
164;7.425e-06;0.0509356;0.23137
165;7.47e-06;0.0489575;0.23137
166;7.515e-06;0.0489575;0.23137
167;7.56e-06;0.0509356;0.23137
168;7.605e-06;0.0534082;0.23137
169;7.65e-06;0.0534082;0.23137
170;7.695e-06;0.0534082;0.23137
171;7.74e-06;0.0509356;0.23137
172;7.785e-06;0.0514301;0.23137
173;7.83e-06;0.0534082;0.23137
174;7.875e-06;0.0534082;0.23137
175;7.92e-06;0.0534082;0.23137
176;7.965e-06;0.0524191;0.23137
177;8.01e-06;0.0489575;0.23137
178;8.055e-06;0.0489575;0.23137
179;8.1e-06;0.0514301;0.23137
180;8.145e-06;0.0534082;0.23137
181;8.19e-06;0.0534082;0.23137
182;8.235e-06;0.0519246;0.23137
183;8.28e-06;0.0534082;0.23137
184;8.325e-06;0.050441;0.23137
185;8.37e-06;0.0499465;0.23137
186;8.415e-06;0.0524191;0.23137
187;8.46e-06;0.0534082;0.23137
188;8.505e-06;0.0534082;0.23137
189;8.55e-06;0.0534082;0.23137
190;8.595e-06;0.0534082;0.23137
191;8.64e-06;0.0519246;0.23137
192;8.685e-06;0.0534082;0.23137
193;8.73e-06;0.0534082;0.23137
194;8.775e-06;0.0509356;0.23137
195;8.82e-06;0.0489575;0.23137
196;8.865e-06;0.0524191;0.23137
197;8.91e-06;0.0534082;0.23137
198;8.955e-06;0.0534082;0.23137
199;9e-06;0.0534082;0.23137
200;9.045e-06;0.0509356;0.23137
201;9.09e-06;0.0499465;0.23137
202;9.135e-06;0.0534082;0.23137
203;9.18e-06;0.0534082;0.23137
204;9.225e-06;0.0534082;0.23137
205;9.27e-06;0.0534082;0.23137
206;9.315e-06;0.0509356;0.23137
207;9.36e-06;0.0499465;0.23137
208;9.405e-06;0.049452;0.23137
209;9.45e-06;0.0489575;0.23137
210;9.495e-06;0.0489575;0.23137
211;9.54e-06;0.0509356;0.23137
212;9.585e-06;0.0529136;0.23137
213;9.63e-06;0.0509356;0.23137
214;9.675e-06;0.049452;0.23137
215;9.72e-06;0.0479684;0.23137
216;9.765e-06;0.0489575;0.23137
217;9.81e-06;0.0499465;0.23137
218;9.855e-06;0.0514301;0.23137
219;9.9e-06;0.0514301;0.23137
220;9.945e-06;0.0499465;0.23137
221;9.99e-06;0.0499465;0.23137
222;1.0035e-05;0.0509356;0.23137
223;1.008e-05;0.0509356;0.23137
224;1.0125e-05;0.0529136;0.23137
225;1.017e-05;0.0514301;0.23137
226;1.0215e-05;0.0499465;0.23137
227;1.026e-05;0.0529136;0.23137
228;1.0305e-05;0.050441;0.23137
229;1.035e-05;0.0534082;0.23137
230;1.0395e-05;0.0534082;0.23137
231;1.044e-05;0.0534082;0.23137
232;1.0485e-05;0.0534082;0.23137
233;1.053e-05;0.0514301;0.23137
234;1.0575e-05;0.0499465;0.23137
235;1.062e-05;0.0514301;0.23137
236;1.0665e-05;0.0534082;0.23137
237;1.071e-05;0.0534082;0.23137
238;1.0755e-05;0.0548917;0.23137
239;1.08e-05;0.0534082;0.23137
240;1.0845e-05;0.0489575;0.232359
241;1.089e-05;0.0489575;0.23137
242;1.0935e-05;0.0534082;0.23137
243;1.098e-05;0.0534082;0.23137
244;1.1025e-05;0.0534082;0.23137
245;1.107e-05;0.0534082;0.23137
246;1.1115e-05;0.050441;0.23137
247;1.116e-05;0.0519246;0.23137
248;1.1205e-05;0.0534082;0.23137
249;1.125e-05;0.0534082;0.23137
250;1.1295e-05;0.0534082;0.23137
251;1.134e-05;0.0519246;0.23137
252;1.1385e-05;0.0489575;0.23137
253;1.143e-05;0.0534082;0.23137
254;1.1475e-05;0.0534082;0.23137
255;1.152e-05;0.049452;0.23137
256;1.1565e-05;0.0489575;0.23137
257;1.161e-05;0.0489575;0.23137
258;1.1655e-05;0.0489575;0.23137
259;1.17e-05;0.0524191;0.23137
260;1.1745e-05;0.0499465;0.23137
261;1.179e-05;0.0489575;0.23137
262;1.1835e-05;0.0489575;0.23137
263;1.188e-05;0.0509356;0.23137
264;1.1925e-05;0.0489575;0.23137
265;1.197e-05;0.0489575;0.23137
266;1.2015e-05;0.0489575;0.23137
267;1.206e-05;0.0499465;0.23137
268;1.2105e-05;0.0534082;0.23137
269;1.215e-05;0.0524191;0.23137
270;1.2195e-05;0.0489575;0.23137
271;1.224e-05;0.0489575;0.23137
272;1.2285e-05;0.0489575;0.23137
273;1.233e-05;0.0489575;0.23137
274;1.2375e-05;0.0489575;0.23137
275;1.242e-05;0.0489575;0.23137
276;1.2465e-05;0.0489575;0.23137
277;1.251e-05;0.0534082;0.23137
278;1.2555e-05;0.0514301;0.23137
279;1.26e-05;0.048463;0.23137
280;1.2645e-05;0.0479684;0.23137
281;1.269e-05;0.050441;0.23137
282;1.2735e-05;0.0534082;0.23137
283;1.278e-05;0.0514301;0.23137
284;1.2825e-05;0.0489575;0.23137
285;1.287e-05;0.0489575;0.23137
286;1.2915e-05;0.050441;0.23137
287;1.296e-05;0.0499465;0.23137
288;1.3005e-05;0.0489575;0.23137
289;1.305e-05;0.0489575;0.23137
290;1.3095e-05;0.049452;0.23137
291;1.314e-05;0.0534082;0.23137
292;1.3185e-05;0.0519246;0.23137
293;1.323e-05;0.0489575;0.23137
294;1.3275e-05;0.0489575;0.23137
295;1.332e-05;0.0499465;0.23137
296;1.3365e-05;0.0489575;0.23137
297;1.341e-05;0.0489575;0.23137
298;1.3455e-05;0.0489575;0.23137
299;1.35e-05;0.049452;0.23137
300;1.3545e-05;0.0519246;0.23137
301;1.359e-05;0.0489575;0.23137
302;1.3635e-05;0.0489575;0.23137
303;1.368e-05;0.0489575;0.23137
304;1.3725e-05;0.0529136;0.23137
305;1.377e-05;0.0524191;0.23137
306;1.3815e-05;0.0489575;0.23137
307;1.386e-05;0.0489575;0.23137
308;1.3905e-05;0.0529136;0.23137
309;1.395e-05;0.0534082;0.23137
310;1.3995e-05;0.049452;0.23137
311;1.404e-05;0.0489575;0.23137
312;1.4085e-05;0.0509356;0.23137
313;1.413e-05;0.0534082;0.23137
314;1.4175e-05;0.0534082;0.23137
315;1.422e-05;0.050441;0.23137
316;1.4265e-05;0.0489575;0.23137
317;1.431e-05;0.0499465;0.23137
318;1.4355e-05;0.049452;0.23137
319;1.44e-05;0.0489575;0.23137
320;1.4445e-05;0.0489575;0.23137
321;1.449e-05;0.0489575;0.23137
322;1.4535e-05;0.0509356;0.23137
323;1.458e-05;0.0534082;0.23137
324;1.4625e-05;0.0519246;0.23137
325;1.467e-05;0.050441;0.23137
326;1.4715e-05;0.0534082;0.23137
327;1.476e-05;0.0499465;0.23137
328;1.4805e-05;0.0489575;0.23137
329;1.485e-05;0.0489575;0.23137
330;1.4895e-05;0.0489575;0.23137
331;1.494e-05;0.0489575;0.23137
332;1.4985e-05;0.0489575;0.23137
333;1.503e-05;0.0489575;0.23137
334;1.5075e-05;0.0489575;0.23137
335;1.512e-05;0.050441;0.23137
336;1.5165e-05;0.0489575;0.23137
337;1.521e-05;0.0489575;0.23137
338;1.5255e-05;0.0489575;0.23137
339;1.53e-05;0.0519246;0.23137
340;1.5345e-05;0.0534082;0.23137
341;1.539e-05;0.0524191;0.23137
342;1.5435e-05;0.0489575;0.23137
343;1.548e-05;0.0529136;0.23137
344;1.5525e-05;0.0524191;0.23137
345;1.557e-05;0.0489575;0.23137
346;1.5615e-05;0.0489575;0.23137
347;1.566e-05;0.0489575;0.23137
348;1.5705e-05;0.0524191;0.23137
349;1.575e-05;0.0499465;0.23137
350;1.5795e-05;0.0489575;0.23137
351;1.584e-05;0.0489575;0.23137
352;1.5885e-05;0.0489575;0.23137
353;1.593e-05;0.0524191;0.23137
354;1.5975e-05;0.0509356;0.23137
355;1.602e-05;0.0519246;0.23137
356;1.6065e-05;0.050441;0.23137
357;1.611e-05;0.0519246;0.23137
358;1.6155e-05;0.0509356;0.23137
359;1.62e-05;0.049452;0.23137
360;1.6245e-05;0.0534082;0.23137
361;1.629e-05;0.0514301;0.23137
362;1.6335e-05;0.0529136;0.23137
363;1.638e-05;0.0489575;0.23137
364;1.6425e-05;0.0489575;0.23137
365;1.647e-05;0.0489575;0.23137
366;1.6515e-05;0.0534082;0.23137
367;1.656e-05;0.0534082;0.23137
368;1.6605e-05;0.0529136;0.23137
369;1.665e-05;0.0489575;0.23137
370;1.6695e-05;0.0489575;0.23137
371;1.674e-05;0.049452;0.23137
372;1.6785e-05;0.0534082;0.23137
373;1.683e-05;0.0534082;0.23137
374;1.6875e-05;0.0524191;0.23137
375;1.692e-05;0.0489575;0.23137
376;1.6965e-05;0.0489575;0.23137
377;1.701e-05;0.0499465;0.23137
378;1.7055e-05;0.0534082;0.23137
379;1.71e-05;0.0534082;0.23137
380;1.7145e-05;0.0514301;0.23137
381;1.719e-05;0.0489575;0.23137
382;1.7235e-05;0.0524191;0.23137
383;1.728e-05;0.0534082;0.23137
384;1.7325e-05;0.0534082;0.23137
385;1.737e-05;0.0534082;0.23137
386;1.7415e-05;0.0489575;0.23137
387;1.746e-05;0.0489575;0.23137
388;1.7505e-05;0.050441;0.23137
389;1.755e-05;0.0534082;0.23137
390;1.7595e-05;0.0534082;0.23137
391;1.764e-05;0.0534082;0.23137
392;1.7685e-05;0.0489575;0.23137
393;1.773e-05;0.0489575;0.23137
394;1.7775e-05;0.0529136;0.23137
395;1.782e-05;0.0534082;0.23137
396;1.7865e-05;0.0534082;0.23137
397;1.791e-05;0.0534082;0.23137
398;1.7955e-05;0.0534082;0.23137
399;1.8e-05;0.0534082;0.23137
400;1.8045e-05;0.0534082;0.23137
401;1.809e-05;0.0534082;0.23137
402;1.8135e-05;0.0514301;0.23137
403;1.818e-05;0.0534082;0.23137
404;1.8225e-05;0.0534082;0.23137
405;1.827e-05;0.0534082;0.23137
406;1.8315e-05;0.0534082;0.23137
407;1.836e-05;0.0534082;0.23137
408;1.8405e-05;0.0534082;0.23137
409;1.845e-05;0.0534082;0.23137
410;1.8495e-05;0.0534082;0.23137
411;1.854e-05;0.0534082;0.23137
412;1.8585e-05;0.0534082;0.23137
413;1.863e-05;0.0534082;0.23137
414;1.8675e-05;0.0534082;0.23137
415;1.872e-05;0.0534082;0.23137
416;1.8765e-05;0.049452;0.23137
417;1.881e-05;0.0489575;0.23137
418;1.8855e-05;0.0489575;0.23137
419;1.89e-05;0.0499465;0.23137
420;1.8945e-05;0.0489575;0.23137
421;1.899e-05;0.0489575;0.23137
422;1.9035e-05;0.0489575;0.23137
423;1.908e-05;0.0489575;0.23137
424;1.9125e-05;0.0489575;0.23137
425;1.917e-05;0.0489575;0.23137
426;1.9215e-05;0.0489575;0.23137
427;1.926e-05;0.0514301;0.23137
428;1.9305e-05;0.0529136;0.23137
429;1.935e-05;0.0489575;0.23137
430;1.9395e-05;0.0489575;0.23137
431;1.944e-05;0.0489575;0.23137
432;1.9485e-05;0.0524191;0.23137
433;1.953e-05;0.0534082;0.23137
434;1.9575e-05;0.0534082;0.23137
435;1.962e-05;0.049452;0.23137
436;1.9665e-05;0.0489575;0.23137
437;1.971e-05;0.0489575;0.23137
438;1.9755e-05;0.0519246;0.23137
439;1.98e-05;0.0534082;0.23137
440;1.9845e-05;0.0534082;0.23137
441;1.989e-05;0.0499465;0.23137
442;1.9935e-05;0.049452;0.23137
443;1.998e-05;0.0534082;0.23137
444;2.0025e-05;0.0534082;0.23137
445;2.007e-05;0.0524191;0.23137
446;2.0115e-05;0.0489575;0.23137
447;2.016e-05;0.0489575;0.23137
448;2.0205e-05;0.0529136;0.23137
449;2.025e-05;0.0534082;0.23137
450;2.0295e-05;0.0529136;0.23137
451;2.034e-05;0.0489575;0.23137
452;2.0385e-05;0.0489575;0.23137
453;2.043e-05;0.0499465;0.23137
454;2.0475e-05;0.0534082;0.23137
455;2.052e-05;0.0534082;0.23137
456;2.0565e-05;0.0489575;0.23137
457;2.061e-05;0.0489575;0.23137
458;2.0655e-05;0.0489575;0.23137
459;2.07e-05;0.0519246;0.23137
460;2.0745e-05;0.0534082;0.23137
461;2.079e-05;0.0534082;0.23137
462;2.0835e-05;0.0489575;0.23137
463;2.088e-05;0.0469794;0.23137
464;2.0925e-05;0.050441;0.23137
465;2.097e-05;0.0534082;0.23137
466;2.1015e-05;0.0563753;0.23137
467;2.106e-05;0.050441;0.23137
468;2.1105e-05;0.0489575;0.23137
469;2.115e-05;0.0459904;0.23137
470;2.1195e-05;0.0499465;0.23137
471;2.124e-05;0.0534082;0.23137
472;2.1285e-05;0.0534082;0.23137
473;2.133e-05;0.050441;0.23137
474;2.1375e-05;0.0489575;0.23137
475;2.142e-05;0.0489575;0.23137
476;2.1465e-05;0.0499465;0.23137
477;2.151e-05;0.0534082;0.23137
478;2.1555e-05;0.0534082;0.23137
479;2.16e-05;0.0509356;0.23137
480;2.1645e-05;0.0489575;0.23137
481;2.169e-05;0.050441;0.23137
482;2.1735e-05;0.0534082;0.23137
483;2.178e-05;0.0534082;0.23137
484;2.1825e-05;0.0514301;0.23137
485;2.187e-05;0.0489575;0.23137
486;2.1915e-05;0.0489575;0.23137
487;2.196e-05;0.049452;0.23137
488;2.2005e-05;0.0534082;0.23137
489;2.205e-05;0.0534082;0.23137
490;2.2095e-05;0.0499465;0.23137
491;2.214e-05;0.0489575;0.23137
492;2.2185e-05;0.0489575;0.23137
493;2.223e-05;0.0529136;0.23137
494;2.2275e-05;0.0534082;0.23137
495;2.232e-05;0.0524191;0.23137
496;2.2365e-05;0.0489575;0.23137
497;2.241e-05;0.0489575;0.23137
498;2.2455e-05;0.0534082;0.23137
499;2.25e-05;0.0534082;0.23137
500;2.2545e-05;0.0524191;0.23137
501;2.259e-05;0.0464849;0.23137
502;2.2635e-05;0.0454958;0.23137
503;2.268e-05;0.0509356;0.23137
504;2.2725e-05;0.0568698;0.227909
505;2.277e-05;0.0563753;0.228898
506;2.2815e-05;0.0489575;0.23137
507;2.286e-05;0.0445068;0.233347
508;2.2905e-05;0.0459904;0.23137
509;2.295e-05;0.0534082;0.228898
510;2.2995e-05;0.0578588;0.227415
511;2.304e-05;0.0534082;0.23137
512;2.3085e-05;0.0469794;0.23137
513;2.313e-05;0.0445068;0.23137
514;2.3175e-05;0.0499465;0.230381
515;2.322e-05;0.0568698;0.228404
516;2.3265e-05;0.0558808;0.23137
517;2.331e-05;0.0489575;0.23137
518;2.3355e-05;0.0435178;0.23137
519;2.34e-05;0.0454958;0.23137
520;2.3445e-05;0.0534082;0.228404
521;2.349e-05;0.0578588;0.227415
522;2.3535e-05;0.0548917;0.23137
523;2.358e-05;0.0454958;0.234831
524;2.3625e-05;0.0410452;0.235325
525;2.367e-05;0.048463;0.23137
526;2.3715e-05;0.0568698;0.227909
527;2.376e-05;0.0578588;0.228898
528;2.3805e-05;0.0524191;0.23137
529;2.385e-05;0.0454958;0.23137
530;2.3895e-05;0.0435178;0.23137
531;2.394e-05;0.050441;0.229887
532;2.3985e-05;0.0578588;0.22692
533;2.403e-05;0.0558808;0.229887
534;2.4075e-05;0.0489575;0.23137
535;2.412e-05;0.0445068;0.231864
536;2.4165e-05;0.0479684;0.23137
537;2.421e-05;0.0543972;0.228898
538;2.4255e-05;0.0568698;0.23137
539;2.43e-05;0.0519246;0.23137
540;2.4345e-05;0.0459904;0.23137
541;2.439e-05;0.0454958;0.23137
542;2.4435e-05;0.0509356;0.23137
543;2.448e-05;0.0539027;0.23137
544;2.4525e-05;0.0534082;0.23137
545;2.457e-05;0.0509356;0.23137
546;2.4615e-05;0.0489575;0.23137
547;2.466e-05;0.0489575;0.23137
548;2.4705e-05;0.0499465;0.23137
549;2.475e-05;0.0534082;0.23137
550;2.4795e-05;0.0534082;0.23137
551;2.484e-05;0.0499465;0.23137
552;2.4885e-05;0.0489575;0.23137
553;2.493e-05;0.0489575;0.23137
554;2.4975e-05;0.050441;0.23137
555;2.502e-05;0.0534082;0.23137
556;2.5065e-05;0.0519246;0.23137
557;2.511e-05;0.0489575;0.23137
558;2.5155e-05;0.0489575;0.23137
559;2.52e-05;0.0489575;0.23137
560;2.5245e-05;0.0499465;0.23137
561;2.529e-05;0.0534082;0.23137
562;2.5335e-05;0.0514301;0.23137
563;2.538e-05;0.0489575;0.23137
564;2.5425e-05;0.0489575;0.23137
565;2.547e-05;0.0489575;0.23137
566;2.5515e-05;0.0489575;0.23137
567;2.556e-05;0.0524191;0.23137
568;2.5605e-05;0.0534082;0.23137
569;2.565e-05;0.0534082;0.23137
570;2.5695e-05;0.0489575;0.23137
571;2.574e-05;0.0509356;0.23137
572;2.5785e-05;0.0534082;0.228898
573;2.583e-05;0.0553862;0.23137
574;2.5875e-05;0.0534082;0.23137
575;2.592e-05;0.0524191;0.23137
576;2.5965e-05;0.0514301;0.23137
577;2.601e-05;0.0539027;0.23137
578;2.6055e-05;0.0548917;0.23137
579;2.61e-05;0.0519246;0.23137
580;2.6145e-05;0.0499465;0.23137
581;2.619e-05;0.0514301;0.23137
582;2.6235e-05;0.0534082;0.23137
583;2.628e-05;0.0534082;0.23137
584;2.6325e-05;0.0514301;0.23137
585;2.637e-05;0.0489575;0.23137
586;2.6415e-05;0.049452;0.23137
587;2.646e-05;0.0534082;0.23137
588;2.6505e-05;0.0529136;0.23137
589;2.655e-05;0.0534082;0.23137
590;2.6595e-05;0.0534082;0.23137
591;2.664e-05;0.0509356;0.23137
592;2.6685e-05;0.0489575;0.23137
593;2.673e-05;0.0489575;0.23137
594;2.6775e-05;0.0519246;0.230381
595;2.682e-05;0.0539027;0.230875
596;2.6865e-05;0.050441;0.23137
597;2.691e-05;0.0489575;0.23137
598;2.6955e-05;0.0489575;0.23137
599;2.7e-05;0.0489575;0.23137
600;2.7045e-05;0.049452;0.23137
601;2.709e-05;0.0534082;0.23137
602;2.7135e-05;0.0509356;0.23137
603;2.718e-05;0.0464849;0.23137
604;2.7225e-05;0.0479684;0.23137
605;2.727e-05;0.049452;0.23137
606;2.7315e-05;0.050441;0.23137
607;2.736e-05;0.0489575;0.23137
608;2.7405e-05;0.0489575;0.23137
609;2.745e-05;0.0489575;0.23137
610;2.7495e-05;0.0499465;0.23137
611;2.754e-05;0.0534082;0.23137
612;2.7585e-05;0.0509356;0.23137
613;2.763e-05;0.0474739;0.23137
614;2.7675e-05;0.0445068;0.23137
615;2.772e-05;0.0499465;0.23137
616;2.7765e-05;0.0539027;0.23137
617;2.781e-05;0.0524191;0.23137
618;2.7855e-05;0.0489575;0.23137
619;2.79e-05;0.0445068;0.23137
620;2.7945e-05;0.0479684;0.23137
621;2.799e-05;0.0524191;0.23137
622;2.8035e-05;0.0519246;0.23137
623;2.808e-05;0.0469794;0.23137
624;2.8125e-05;0.0445068;0.23137
625;2.817e-05;0.049452;0.23137
626;2.8215e-05;0.0534082;0.23137
627;2.826e-05;0.0524191;0.23137
628;2.8305e-05;0.0489575;0.23137
629;2.835e-05;0.0489575;0.23137
630;2.8395e-05;0.0489575;0.23137
631;2.844e-05;0.0489575;0.23137
632;2.8485e-05;0.0489575;0.23137
633;2.853e-05;0.050441;0.23137
634;2.8575e-05;0.0534082;0.23137
635;2.862e-05;0.0519246;0.23137
636;2.8665e-05;0.0489575;0.23137
637;2.871e-05;0.0489575;0.23137
638;2.8755e-05;0.0499465;0.23137
639;2.88e-05;0.0534082;0.23137
640;2.8845e-05;0.050441;0.23137
641;2.889e-05;0.0489575;0.23137
642;2.8935e-05;0.0519246;0.23137
643;2.898e-05;0.0534082;0.23137
644;2.9025e-05;0.050441;0.23137
645;2.907e-05;0.0474739;0.23137
646;2.9115e-05;0.0479684;0.23137
647;2.916e-05;0.0489575;0.23137
648;2.9205e-05;0.0489575;0.23137
649;2.925e-05;0.0489575;0.23137
650;2.9295e-05;0.0489575;0.23137
651;2.934e-05;0.0489575;0.23137
652;2.9385e-05;0.050441;0.23137
653;2.943e-05;0.0524191;0.23137
654;2.9475e-05;0.0489575;0.23137
655;2.952e-05;0.0489575;0.23137
656;2.9565e-05;0.0489575;0.23137
657;2.961e-05;0.049452;0.23137
658;2.9655e-05;0.0534082;0.23137
659;2.97e-05;0.050441;0.23137
660;2.9745e-05;0.0489575;0.23137
661;2.979e-05;0.0489575;0.23137
662;2.9835e-05;0.0489575;0.23137
663;2.988e-05;0.0509356;0.23137
664;2.9925e-05;0.0529136;0.23137
665;2.997e-05;0.0489575;0.23137
666;3.0015e-05;0.0489575;0.23137
667;3.006e-05;0.0489575;0.23137
668;3.0105e-05;0.0489575;0.23137
669;3.015e-05;0.0499465;0.23137
670;3.0195e-05;0.0534082;0.23137
671;3.024e-05;0.049452;0.23137
672;3.0285e-05;0.0489575;0.23137
673;3.033e-05;0.0489575;0.23137
674;3.0375e-05;0.0519246;0.23137
675;3.042e-05;0.0534082;0.23137
676;3.0465e-05;0.0519246;0.23137
677;3.051e-05;0.0489575;0.23137
678;3.0555e-05;0.0489575;0.23137
679;3.06e-05;0.049452;0.23137
680;3.0645e-05;0.0534082;0.23137
681;3.069e-05;0.0509356;0.23137
682;3.0735e-05;0.0489575;0.23137
683;3.078e-05;0.0489575;0.23137
684;3.0825e-05;0.0489575;0.23137
685;3.087e-05;0.0489575;0.23137
686;3.0915e-05;0.0499465;0.23137
687;3.096e-05;0.0509356;0.23137
688;3.1005e-05;0.0489575;0.23137
689;3.105e-05;0.0489575;0.23137
