Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.19017828;-786701.6622986847;-0.19030107999999998;-339864.3327007768
-0.17887568;-1355833.5944107228;-0.17896732;-1916514.1056330248
-0.16723907999999998;-1693596.000136769;-0.16725064000000003;-1626082.2231683128
-0.15475532000000003;-4649079.075863528;-0.15476292;-1701509.4087796179
-0.14290251999999998;-6270234.125341754;-0.14285556;-1333218.9713727257
-0.12981560000000003;-1466631.0822609526;-0.1299378;-2031430.7443753728
-0.11658503999999999;-1525189.109643895;-0.11654787999999999;-1485584.5897518238
-0.10494952399999999;-1407659.0595773032;-0.10516524799999999;-1320955.5243906048
-0.092565996;-1272042.0450588574;-0.09258552399999999;-1436739.9746671657
-0.08172728000000001;-1729584.8862822894;-0.08180089200000001;-1448950.8294570087
-0.06818977999999999;-1622829.8847356392;-0.06825505999999999;-1323972.97209179
-0.056131;-1060530.4396691872;-0.05632878799999999;-1375412.4463410634
-0.042604944000000006;-1370015.7920658356;-0.042882344;-2594649.26836291
-0.030206236;-1321430.6085378611;-0.030170348000000003;-1706759.5669154415
-0.0177707576;-1453587.1133028325;-0.018048052000000002;-1423881.9359127067
-0.00482830124;-1576257.000081535;-0.0050255048;-1374357.6717624452
0.00624714488;2962029.590233831;0.006092830592000001;-1425427.8465893534
0.01933822;-1408824.4988796243;0.019217164;-1337751.130414092
0.031837595999999996;-1637158.9707846798;0.031607144;-1477128.2718391614
0.04447794399999999;-1482238.9022894176;0.044251792000000005;-1740182.9838398728
0.056146303999999994;-1527162.5680957714;0.05594659999999999;-1412505.2884054272
0.068707068;-1613944.520224133;0.068658452;-1486244.8057217982
0.08010229200000002;-1457305.2399190008;0.08001906400000001;-1379096.5877184896
0.09252853999999999;-1489834.6767969236;0.092262528;-1474882.4426017094
0.10495077199999997;-1612465.2710948377;0.10460379200000001;-1325712.6181751864
0.11584867999999998;-1424734.3124736438;0.11558555999999999;-1388739.9016711756
0.12957739999999998;-1545064.2115948347;0.12954984;-1317945.6414861684
0.14167756;-1422452.139205239;0.14155596;-1364229.9645405689
0.15413176;-1361101.5180617212;0.15412728;-1250121.4964813017
0.16567692;-2162527.942208476;0.16569240000000002;-1323989.77862311
0.17739995999999997;-1425494.2454388803;0.17734488000000004;-1265034.3997231117
0.18983252;-1507082.6382289242;0.18974872;-1502761.5701151243
0.20227192;-1587424.410159927;0.20215408;-1316577.8871204301
0.21564912;-1521486.438458528;0.21538356;-1405409.8743531106
0.2275064;-1486700.2782119107;0.22750895999999998;-1446149.5555060157
0.24051912;-1602207.1640010872;0.2403034;-1424906.8192624531
0.25214432000000003;-1362309.5738867891;0.25205592000000004;-1420959.8247856302
0.26368396;-1546058.6999990554;0.26361348;-1489848.1860077295
0.27589024;-1374285.0209328753;0.27601252;-1431632.3960041564
0.28820328;-1397756.2502140256;0.2882762;-1678440.0758817622
0.30057283999999995;-1248552.68506394;0.30043032000000003;-1308196.2347256225
0.31282496;-1420827.3263929994;0.31283144;-1221103.097797573
0.325234;-1306035.7864994633;0.32500396000000004;-1481474.1836218822
0.33714944;-1439360.6475355604;0.33689679999999994;-1434089.962469169
0.34939232;-1318971.797746783;0.34948344000000003;-1430429.7328782612
0.3620191200000001;-1644290.246863035;0.36192852000000003;-1355755.687973133
0.3731632;-1292652.6349128827;0.37318903999999997;-1606011.0899154248
0.38739663999999996;-1471705.8199490628;0.38715436;-1646489.541466832
0.39952408;-1922315.7096073893;0.39937092;-1479849.0945000106
0.4116874;-1434138.6279306372;0.41158964;-1302821.5291041897
0.42347388;-1490426.3105359885;0.42330552000000005;-1518291.981164763
0.43573592;-1426290.512849783;0.43544816;-1252855.3137046676
0.44806452;-1756451.4135371638;0.44790896;-1662029.3194351746
0.46055524000000003;-1703702.3010390035;0.46049864;-1205839.5484985164
0.47407896;-1792994.7860003698;0.4740252800000001;-1244969.649557296
0.48611192000000003;-1728835.3606624156;0.48606812;-1201218.6348684933
0.499619;-1288666.2938855735;0.4995384;-1295225.0895907655
0.51154256;-4681485.966271835;0.51147352;-1888714.6035437165
0.52362216;-1439734.3654768697;0.52355064;-1712209.9980617105
0.53720056;-1445552.597032806;0.53722164;-1332675.2380908201
0.54974792;-1641499.3170212605;0.54975684;-1488302.4720208815
0.5628128;-1500558.035297475;0.56277916;-1604651.872215592
0.57557752;-1374860.46939163;0.5745356400000001;-1586542.8580885252
0.5875142;-1527101.5422265455;0.5886237999999999;-1271370.96497876
0.59953968;-2137531.6815666393;0.60351048;-1590864.2720046416
0.6122135200000001;-2774876.0600355626;0.6164577200000001;-1416555.2895314118
0.62355936;-1658344.067231005;0.6270060000000001;-1914400.6484820556
0.63619184;-1391857.604333094;0.6407511600000001;-1829939.0962926254
0.64949888;-1761280.5367380232;0.65306456;-1728203.446714681
0.6613730800000001;-1558016.6209661213;0.6654758;-1428612.2604221592
0.6741692399999999;-1535895.663966361;0.677256;-1512506.5155848595
0.6848191199999999;-1520518.8888213478;0.6894577599999999;-1511789.8404779106
0.6981939600000001;-1420678.420172426;0.7015636400000002;-2079700.831751704
0.70944564;-1707861.0866991682;0.7140323199999998;-1540365.0552843674
0.72311148;-1834126.1896855817;0.7272355200000001;-1937669.395390913
0.73546916;-1557356.2498415504;0.73917952;-1624922.14408892
0.747512;-1888267.5855818132;0.75186536;-1570208.510507923
0.7600826;-1530011.8943685503;0.7632143600000001;-1367552.947483233
0.7707978400000002;-1628388.2812721836;0.7745608799999999;-1533697.0578278888
0.78348788;-1780551.175507991;0.7863807619047618;-1466539.5564037235
