Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.37836484000000004;-9799.663533062458;-0.37827264;-9799.558106858745
-0.36401511999999997;-9426.480129133171;-0.3639222000000001;-9428.069778833427
-0.35089092;-9046.312943890127;-0.35062815999999997;-9049.139363619932
-0.33775208;-8646.256686937006;-0.33754607999999997;-8647.081564437247
-0.3243098;-8269.290432277283;-0.32427504;-8273.534211428394
-0.31091428;-7895.855055357146;-0.31089947999999995;-7897.2889502107455
-0.2948748;-7513.186544416168;-0.29479696;-7514.85663917674
-0.27943152;-7141.694209574645;-0.27948184000000004;-7143.333848244141
-0.26517383999999994;-6759.485816065897;-0.26492976;-6757.988817890879
-0.25185656;-6378.709299534684;-0.25192748000000004;-6378.911535290932
-0.23890128000000005;-6003.32298382434;-0.23881803999999998;-6005.46669782462
-0.22452007999999998;-5619.866236913237;-0.22439496000000003;-5618.847857513207
-0.21028020000000003;-5239.595505852733;-0.2099248;-5240.499047179103
-0.19388292;-4876.274150399469;-0.19374476000000002;-4873.0065970571795
-0.17930567999999997;-4496.749218073764;-0.17918675999999997;-4498.489581222677
-0.16471484;-4123.256022953182;-0.1645454;-4121.647227198889
-0.15149732;-3759.378633474189;-0.15127804;-3761.7266217112647
-0.13862068;-3401.4671646517904;-0.13841315999999998;-3401.0978375661202
-0.12328984;-3028.351362503852;-0.12303215999999999;-3029.6621780527466
-0.10795804;-2651.5856487865467;-0.10777584;-2651.7193365770245
-0.09362671200000001;-2258.3719579792496;-0.09317807199999999;-2260.178582524272
-0.079202756;-1875.0824880087903;-0.079010952;-1875.4203991663576
-0.06578262;-1500.2337660524784;-0.06543059600000001;-1499.6664385815543
-0.05067387199999999;-1104.5719747817957;-0.050372796;-1106.452580060486
-0.035497464;-717.0487306969831;-0.035047556;-715.2599386781859
-0.020778512;-345.67656633246685;-0.02030048;-344.1207005521053
-0.006557432919999999;28.659669631930402;-0.00614905908;32.11693975941373
0.005589236839999999;392.06671228368907;0.00572856148;393.3289793368782
0.019861424;780.5768480763377;0.019830792;781.2666558717988
0.034273;1173.7202074703966;0.034374591999999995;1173.4452517380607
0.048161696000000004;1548.2400012535977;0.048533695999999994;1545.9574090227682
0.06403483200000001;1931.104306876909;0.064086524;1930.8193827076661
0.078451788;2318.374292892624;0.07862058;2319.197500299223
0.093447116;2696.322258147078;0.093558364;2696.523460556075
0.10684348;3064.3457004215225;0.10714628;3065.576480933825
0.11990148000000002;3441.130473750358;0.12005948;3442.0665875223813
0.13527116;3799.9774386909116;0.13529204;3799.5779554868395
0.14952392;4160.082946372141;0.14955259999999998;4162.17333329388
0.16326859999999999;4550.112617255653;0.16361436;4549.326516079137
0.17723956000000002;4918.518247679538;0.17739619999999998;4921.145367909883
0.19061744;5287.977894896291;0.19091000000000002;5289.411609311052
0.20560164;5665.411642669987;0.20568612000000003;5669.326034609739
0.22079052000000002;6048.313898322332;0.22114716000000004;6049.517893125335
0.23586488;6429.647582384865;0.23610132;6432.69072498648
0.25032864;6824.91878329051;0.25037924;6825.009426218345
0.26249804;7193.3931295364455;0.26249288;7195.139074021146
0.27609036;7583.173334571091;0.2764262;7585.698932384806
0.2900552;7965.988348149254;0.29037468;7968.398229479552
0.30422207999999995;8336.931506563105;0.3046274;8339.379754184796
0.31990156;8715.534685477594;0.32035284;8717.488327504625
0.3334062400000001;9094.409477197582;0.33398491999999996;9097.822291786028
0.348527;9467.471754879889;0.34818376;9478.532565181027
0.36239807999999996;9828.539591529807;0.36454640000000005;9876.435347099248
0.37663316;10204.779340712148;0.38215484000000005;10319.384781538578
0.39278907999999996;10577.872225745185;0.39761835999999995;10704.77830551123
0.40734120000000007;10970.146618681738;0.412022;11097.996855559444
0.42080668000000004;11357.60914142849;0.42573136;11479.192763254547
0.43438992;11728.348935658687;0.43861343999999997;11850.464614597098
0.4471294;12110.008208968646;0.45168736000000004;12232.936708264777
0.46182628000000003;12489.527142237932;0.46704612000000006;12609.26018554876
0.4771642;12851.280922085778;0.482391;12967.389497392121
0.49220456;13203.233612255865;0.49705808000000007;13286.291719073415
0.50624856;13344.237552176897;0.51029996;13344.844787786422
0.5188206399999999;13344.755586160496;0.52345996;13344.733344926746
0.5336152399999999;13344.599494957674;0.53863436;13344.733285289085
0.5488092;13344.08673322344;0.5538429199999999;13344.55493792839
0.564358;13344.867092386115;0.569678;13344.086712727201
0.57955604;13344.822485050634;0.58434144;13344.755580570165
0.59332144;13344.309924370371;0.59800672;13344.198140740735
0.60776668;13344.666432972883;0.6118473600000001;13344.777875851243
0.62081456;13343.329655721476;0.62531532;13344.532577437307
0.63533204;13343.574254489153;0.6407012400000001;13343.641783651337
0.6502009599999999;13344.666388261456;0.6552129999999999;13343.217621093609
0.66401956;13344.800184178524;0.6681466400000001;13344.131683030202
0.67706452;13344.443439150004;0.6815334799999999;13344.599537802393
0.69021068;13344.777879578829;0.6948993200000001;13344.710988143632
0.7035832399999999;13344.198198482256;0.70823028;13342.9724847376
0.71922884;13344.73335424046;0.7246218;13344.666432972883
0.73518208;13343.90894589789;0.7401509199999998;13343.997529751578
0.7498634399999999;13344.086630789863;0.7533870476190476;13344.221510035082
