;subida;descida
0;-0.0006767359999999999;-0.0005772160000000001
1;-0.00104496;-0.00084592
2;-0.001025056;-0.0009653439999999999
3;-0.000736448;-0.000925536
4;-0.0010051519999999998;-0.000756352
5;-0.0008956799999999999;-0.0007165440000000002
6;-0.00089568;-0.0007762560000000001
7;-0.0007961600000000001;-0.000736448
8;-0.000786208;-0.0007762560000000001
9;-0.0008857279999999999;-0.000666784
10;-0.0009155840000000002;-0.000776256
11;-0.0010847679999999998;-0.000915584
12;-0.000835968;-0.00084592
13;-0.0006468800000000001;-0.000885728
14;-0.000835968;-0.0008061120000000001
15;-0.000905632;-0.000816064
16;-0.00089568;-0.000855872
17;-0.0009155840000000002;-0.000567264
18;-0.0009056320000000002;-0.0008359680000000001
19;-0.001035008;-0.00084592
20;-0.001025056;-0.0006170240000000001
21;-0.000975296;-0.000736448
22;-0.0007762560000000001;-0.0009155840000000002
23;-0.0007563520000000001;-0.000975296
24;-0.0007762560000000001;-0.00089568
25;-0.001154432;-0.001025056
26;-0.0010847680000000003;-0.000835968
27;-0.000617024;-0.000835968
28;-0.001064864;-0.001015104
29;-0.0007663040100000001;-0.0008260160000000001
30;-0.000925536;-0.000676736
31;-0.0016321279999999996;-0.000975296
32;-0.0010449599999999997;-0.0008956800000000003
33;-0.0004677440000000001;-0.0009553919999999999
34;-0.0007364480000000001;-0.000756352
35;-0.0007961600000000001;-0.00059712
36;-0.00084592;-0.000905632
37;-0.000975296;-0.00084592
38;-0.00089568;-0.000915584
39;-0.0005573120000000001;-0.0009952
40;-0.0009653440000000001;-0.000786208
41;-0.001054912;-0.000736448
42;-0.0009454400000000002;-0.000865824
43;-0.001005152;-0.001005152
44;-0.0007165440000000001;-0.0011146240000000003
45;-0.000855872;-0.00119424
46;-0.000806112;-0.00114448
47;-0.000885728;-0.0008260160000000001
48;-0.0011046720000000001;-0.0007264960000000001
49;-0.001114624;-0.00076630399
50;-0.0007464;-0.000955392
51;-0.0008061120000000001;-0.000776256
52;-0.0008359680000000001;-0.0007762560100000001
53;-0.0008558720000000003;-0.0008757760000000002
54;-0.0009952000000000001;-0.0009255359999999999
55;-0.001005152;-0.001244
56;-0.0007563520000000001;-0.0007762559999999999
57;-0.0010847679999999998;-0.001035008
58;-0.001015104;-0.0009653440000000001
59;-0.0006866880000000002;-0.00044784000000000013
60;-0.000925536;-0.00094544
61;-0.0010748160000000001;-0.000905632
62;-0.000736448;-0.0007563519999999998
63;-0.0009553919976716899;-0.0008359680000000001
64;-0.001104672;-0.000786208
65;-0.0008260160000000001;-0.00084592
66;-0.0006369279999999999;-0.0009454400000000002
67;-0.0008260160000000001;-0.0011345279999999999
68;-0.000786208;-0.001015104
69;-0.0008359680000000001;-0.0007464
70;-0.001204192;-0.0006866879999999999
71;-0.00114448;-0.000955392
72;-0.000915584;-0.0007862080000000003
73;-0.0007961600000000001;-0.0010449600000000002
74;-0.0008160640000000002;-0.0008857280000000002
75;-0.000766304;-0.000716544
76;-0.000855872;-0.000537408
77;-0.0007464000000000001;-0.000786208
78;-0.001035008;-0.000786208
79;-0.0008061120000000001;-0.001124576
80;-0.000915584;-0.00084592
81;-0.000905632;-0.00069664
82;-0.000985248;-0.000756352
83;-0.0006866880000000001;-0.000855872
84;-0.00084592;-0.000975296
85;-0.0010151040000000002;-0.0007762560000000001
86;-0.000955392;-0.000806112
87;-0.000806112;-0.0006866880000000001
88;-0.001064864;-0.0006468800000000001
89;-0.000975296;-0.0008260160000000001
90;-0.000537408;-0.0007464
91;-0.0010151040000000002;-0.000885728
92;-0.001114624;-0.000875776
93;-0.000806112;-0.000517504
94;-0.001184288;-0.000189088
95;-0.000786208;-0.0012738559999999999
96;-0.000816064;-0.0006468800000000001
97;-0.000985248;-0.0010250559999999999
98;-0.0007563520000000001;-0.0008956799999999999
99;-0.0013037119999999998;0.00021894400000000005
100;-0.003572767999999999;-0.001632128
101;-0.011554258;0.0015226559999999998
102;-0.02119775;0.0004876500000000006
103;-0.02607424;0.0007663059999999998
104;-0.024820299999999997;0.0034732460000000006
105;-0.02218301;0.0003284180000000002
106;-0.022720419999999998;0.0017217
107;-0.025337790000000006;0.002279008
108;-0.02749738;0.0009155840000000002
109;-0.02796514;0.0027169
110;-0.027417759999999996;0.001890876
