;subida;descida
0;0.021327119999999998;0.013066979999999997
1;0.02129727;0.013216249999999999
2;0.02143659;0.013126669999999998
3;0.02133707;0.01325606
4;0.021287309999999997;0.012907759999999999
5;0.0214764;0.012997319999999998
6;0.02143659;0.013256069999999998
7;0.0211878;0.01315655
8;0.02148636;0.01315654
9;0.0214565;0.013305809999999998
10;0.021177849999999998;0.012927629999999999
11;0.021227619999999996;0.012907740000000001
12;0.02131717;0.01315654
13;0.02126742;0.01313664
14;0.0214366;0.012917699999999999
15;0.021496309999999998;0.012937599999999999
16;0.02142666;0.01302717
17;0.02139679;0.012987359999999998
18;0.021347029999999996;0.013216249999999999
19;0.021565969999999997;0.01307693
20;0.02163564;0.01302716
21;0.02142665;0.013106779999999998
22;0.02136693;0.013176450000000001
23;0.021317159999999995;0.013076929999999997
24;0.021267409999999997;0.013057019999999999
25;0.02150627;0.013186390000000001
26;0.021386839999999997;0.013176449999999998
27;0.0214167;0.01307692
28;0.02107832;0.01306698
29;0.02133707;0.013126679999999998
30;0.021048469999999996;0.01331579
31;0.02104847;0.01307693
32;0.02173515;0.013266030000000002
33;0.02112809;0.01303713
34;0.0213968;0.01313666
35;0.021556020000000002;0.013465039999999998
36;0.02107831;0.013076929999999997
37;0.021585879999999998;0.01344514
38;0.02129727;0.012877887999999999
39;0.021466439999999996;0.01334564
40;0.021237569999999997;0.013186389999999997
41;0.020998709999999997;0.012788315999999997
42;0.021466459999999996;0.013753659999999997
43;0.02123754;0.013216259999999999
44;0.02139679;0.012838080000000002
45;0.02127738;0.013455119999999997
46;0.021118129999999995;0.013017210000000001
47;0.02132713;0.01357454
48;0.02125745;0.012977409999999998
49;0.02133709;0.0134352
50;0.021386839999999997;0.013216269999999999
51;0.02121766;0.012549474
52;0.021416699999999997;0.013733760000000001
53;0.021088279999999997;0.0132063
54;0.021466449999999998;0.013047079999999999
55;0.02143659;0.01334564
56;0.02122761;0.013176450000000001
57;0.021267420000000002;0.0132461
58;0.02127738;0.013136650000000003
59;0.02126742;0.013176449999999998
60;0.021327119999999998;0.013295870000000001
61;0.02124751;0.01302716
62;0.02128732;0.01308687
63;0.02115794;0.013176450000000001
64;0.02121766;0.01314659
65;0.021317179999999998;0.012828129999999998
66;0.02165555;0.01313664
67;0.021237559999999996;0.01324612
68;0.021078339999999994;0.013037119999999996
69;0.021446539999999997;0.012947560000000002
70;0.02141669;0.01331578
71;0.02156598;0.013216249999999999
72;0.02128731;0.01313663
73;0.021247510000000004;0.013017210000000001
74;0.021038529999999996;0.012917699999999999
75;0.02134704;0.013275980000000001
76;0.02136695;0.01326601
77;0.021317169999999996;0.01303713
78;0.021585879999999998;0.01323617
79;0.020610589999999998;0.012947549999999999
80;0.02164559;0.013266019999999998
81;0.02155601;0.013226209999999999
82;0.02083947;0.01306697
83;0.021774969999999998;0.01358449
84;0.02139678;0.01315655
85;0.02109824;0.01326601
86;0.021237559999999996;0.0130371
87;0.021217649999999998;0.01325605
88;0.02190434;0.013564580000000001
89;0.021128079999999997;0.013096819999999999
90;0.02142665;0.01308689
91;0.0214167;0.01297741
92;0.02110817;0.01333569
