t,vds,corrente
0,0,-0.00049332
0.02,-0.0169157,0.00147996
0.04,-0.0189058,-0.0024666
0.06,0.0208958,0.00394656
0.08,-0.0139306,-0.0024666
0.1,0.0398016,0.0147996
0.12,0.0149256,0.012333
0.14,0.050747,0.0207194
0.16,0.025871,0.0182528
0.18,0.0646776,0.0266393
0.2,0.0407966,0.024666
0.22,0.0776131,0.0325591
0.24,0.0527371,0.0305858
0.26,0.0875635,0.0379856
0.28,0.0676627,0.0365057
0.3,0.0975139,0.0439055
0.32,0.074628,0.0419322
0.34,0.11244,0.049332
0.36,0.109454,0.0488387
0.38,0.0706478,0.0409456
0.4,0.0965189,0.0429188
0.42,0.0616925,0.035519
0.44,0.0845784,0.0365057
0.46,0.0517421,0.0291059
0.48,0.073633,0.0305858
0.5,0.0388066,0.023186
0.52,0.0606974,0.0251593
0.54,0.024876,0.0167729
0.56,0.050747,0.0192395
0.58,0.0159206,0.0118397
0.6,0.0358214,0.0133196
0.62,0.00099504,0.00591984
0.64,0.0308462,0.00789312
0.66,-0.00796032,-0.00098664
0.68,0.0129355,0.00147996
0.7,-0.0199008,-0.00591984
0.72,0.00199008,-0.00394656
0.74,-0.0338314,-0.012333
0.76,-0.00895536,-0.0098664
0.78,-0.0437818,-0.0187462
0.8,-0.0189058,-0.0162796
0.82,-0.0567173,-0.0236794
0.84,-0.0616925,-0.0256526
0.86,-0.0298512,-0.0207194
0.88,-0.0537322,-0.0226927
0.9,-0.0199008,-0.0147996
0.92,-0.0407966,-0.0167729
0.94,-0.00398016,-0.00887976
0.96,-0.0308462,-0.0103597
0.98,0.00398016,-0.00295992
1,-0.0179107,-0.00542652
1.02,0.0159206,0.0024666
1.04,-0.00696528,0.00098664
1.06,0.0288562,0.00887976
1.08,0.0049752,0.00690648
1.1,0.0407966,0.0152929
1.12,0.0179107,0.0128263
1.14,0.0527371,0.0212128
1.16,0.0288562,0.0182528
1.18,0.0646776,0.026146
1.2,0.0398016,0.0241727
1.22,0.0646776,0.0320658
1.24,0.0626875,0.0310792
1.26,0.0776131,0.0379856
1.28,0.074628,0.036999
1.3,0.0885586,0.0439055
1.32,0.0855734,0.0424255
1.34,0.099504,0.0488387
1.36,0.098509,0.0483454
1.38,0.0835834,0.0409456
1.4,0.0935338,0.0424255
1.42,0.0587074,0.0350257
1.44,0.0835834,0.0374923
1.46,0.050747,0.0291059
1.48,0.074628,0.0305858
1.5,0.0348264,0.023186
1.52,0.0616925,0.0256526
1.54,0.0268661,0.0172662
1.56,0.048757,0.0202261
1.58,0.0139306,0.0113464
1.6,0.0368165,0.0128263
1.62,0.00199008,0.00591984
1.64,0.0268661,0.0073998
1.66,-0.00597024,-0.00049332
1.68,0.0159206,0.00147996
1.7,-0.0208958,-0.00591984
1.72,0.00199008,-0.00394656
1.74,-0.0318413,-0.0118397
1.76,-0.0189058,-0.010853
1.78,-0.0338314,-0.0177595
1.8,-0.0308462,-0.0167729
1.82,-0.0457718,-0.0236794
1.84,-0.050747,-0.0256526
1.86,-0.0398016,-0.0212128
1.88,-0.0427867,-0.0221994
1.9,-0.0288562,-0.0147996
1.92,-0.0318413,-0.0162796
1.94,-0.0169157,-0.00937308
1.96,-0.0268661,-0.0103597
1.98,0.00696528,-0.00295992
2,-0.0189058,-0.0049332
2.02,0.0189058,0.00295992
2.04,-0.00796032,0.00098664
2.06,0.025871,0.00937308
2.08,0.00597024,0.00641316
2.1,0.0398016,0.0147996
2.12,0.0139306,0.012333
2.14,0.0537322,0.0207194
2.16,0.025871,0.0187462
2.18,0.0656726,0.0271326
2.2,0.0398016,0.0241727
2.22,0.0776131,0.0320658
2.24,0.050747,0.0305858
2.26,0.0895536,0.0389723
2.28,0.0656726,0.0365057
2.3,0.098509,0.0439055
2.32,0.0865685,0.0424255
2.34,0.099504,0.0488387
2.36,0.098509,0.0483454
2.38,0.0835834,0.0414389
2.4,0.0865685,0.0424255
2.42,0.0726379,0.035519
2.44,0.0825883,0.0365057
2.46,0.0597024,0.0295992
2.48,0.0626875,0.0310792
2.5,0.0437818,0.0236794
2.52,0.0547272,0.0251593
2.54,0.0288562,0.0177595
2.56,0.048757,0.0192395
2.58,0.0139306,0.0118397
2.6,0.0398016,0.0133196
2.62,0.00398016,0.00591984
2.64,0.024876,0.0073998
2.66,-0.00895536,0
2.68,0.0139306,0.0024666
2.7,-0.0218909,-0.00641316
2.72,0.00398016,-0.00443988
2.74,-0.0348264,-0.012333
2.76,-0.00597024,-0.00937308
2.78,-0.0437818,-0.0182528
2.8,-0.0218909,-0.0162796
2.82,-0.0587074,-0.0241727
2.84,-0.0606974,-0.0212128
2.86,-0.0338314,-0.026146
2.88,-0.0437818,-0.0221994
2.9,-0.0288562,-0.0152929
2.92,-0.0328363,-0.0162796
2.94,-0.0169157,-0.00937308
2.96,-0.0199008,-0.0103597
2.98,-0.0049752,-0.00345324
3,-0.00696528,-0.00443988
3.02,0.00696528,0.0024666
3.04,0.00398016,0.00147996
3.06,0.0179107,0.00838644
3.08,0.0109454,0.0073998
3.1,0.0427867,0.0152929
3.12,0.0189058,0.0128263
3.14,0.0517421,0.0202261
3.16,0.0298512,0.0182528
3.18,0.0636826,0.0266393
3.2,0.0407966,0.0241727
3.22,0.0766181,0.0330524
3.24,0.050747,0.0305858
3.26,0.0865685,0.038479
3.28,0.0597024,0.0365057
