t,vds,corrente
0,0,-0.00049332
0.02,0.0159206,-0.0024666
0.04,0.0189058,-0.00197328
0.06,-0.0139306,0.00443988
0.08,-0.0119405,-0.0024666
0.1,0.0427867,0.0172662
0.12,0.0208958,0.0147996
0.14,0.0577123,0.0226927
0.16,0.0358214,0.0212128
0.18,0.0676627,0.0286126
0.2,0.0447768,0.026146
0.22,0.0815933,0.0345324
0.24,0.0557222,0.0325591
0.26,0.0925387,0.0404522
0.28,0.0696528,0.038479
0.3,0.103484,0.0468654
0.32,0.111444,0.0443988
0.34,0.0796032,0.0503186
0.36,0.102489,0.0463721
0.38,0.0696528,0.0389723
0.4,0.0915437,0.0404522
0.42,0.0577123,0.0325591
0.44,0.0796032,0.0350257
0.46,0.0457718,0.0276259
0.48,0.0686578,0.0291059
0.5,0.0348264,0.0212128
0.52,0.0567173,0.023186
0.54,0.0228859,0.0147996
0.56,0.0467669,0.0172662
0.58,0.0109454,0.00838644
0.6,0.0348264,0.0118397
0.62,-0.00199008,0.00345324
0.64,0.0208958,0.00542652
0.66,-0.0139306,-0.0024666
0.68,0.0099504,-0.00049332
0.7,-0.023881,-0.00838644
0.72,-0.00199008,-0.00641316
0.74,-0.0348264,-0.0147996
0.76,-0.0119405,-0.0128263
0.78,-0.0447768,-0.0202261
0.8,-0.023881,-0.0182528
0.82,-0.0597024,-0.0256526
0.84,-0.0577123,-0.0266393
0.86,-0.025871,-0.0182528
0.88,-0.0467669,-0.0202261
0.9,-0.0139306,-0.0128263
0.92,-0.0368165,-0.0143063
0.94,-0.00298512,-0.00690648
0.96,-0.025871,-0.00838644
0.98,0.0119405,-0.00049332
1,-0.0149256,-0.00295992
1.02,0.0218909,0.0049332
1.04,-0.00199008,0.00295992
1.06,0.0368165,0.0113464
1.08,0.0099504,0.00937308
1.1,0.0457718,0.0167729
1.12,0.023881,0.0147996
1.14,0.0567173,0.0221994
1.16,0.0348264,0.0202261
1.18,0.0676627,0.0286126
1.2,0.0457718,0.0271326
1.22,0.0786082,0.0345324
1.24,0.0567173,0.0325591
1.26,0.0895536,0.0409456
1.28,0.0676627,0.038479
1.3,0.103484,0.0468654
1.32,0.0796032,0.0443988
1.34,0.111444,0.0503186
1.36,0.106469,0.0468654
1.38,0.0686578,0.0379856
1.4,0.0895536,0.0404522
1.42,0.0567173,0.0325591
1.44,0.0835834,0.0345324
1.46,0.0457718,0.0266393
1.48,0.0696528,0.0286126
1.5,0.0358214,0.0212128
1.52,0.0467669,0.0226927
1.54,0.0328363,0.0157862
1.56,0.0348264,0.0167729
1.58,0.0208958,0.0098664
1.6,0.024876,0.010853
1.62,0.00895536,0.00345324
1.64,0.0119405,0.0049332
1.66,-0.00298512,-0.00197328
1.68,0.00099504,-0.00098664
1.7,-0.0278611,-0.00789312
1.72,0,-0.00641316
1.74,-0.0378115,-0.0143063
1.76,-0.0099504,-0.0128263
1.78,-0.048757,-0.0202261
1.8,-0.0268661,-0.0187462
1.82,-0.0587074,-0.0256526
1.84,-0.0606974,-0.0266393
1.86,-0.0288562,-0.0182528
1.88,-0.0467669,-0.0207194
1.9,-0.0149256,-0.0133196
1.92,-0.0368165,-0.0143063
1.94,-0.00099504,-0.00690648
1.96,-0.025871,-0.00887976
1.98,0.00796032,-0.00098664
2,-0.0139306,-0.0024666
2.02,0.0199008,0.0049332
2.04,-0.00199008,0.0024666
2.06,0.0228859,0.010853
2.08,0.0199008,0.00937308
2.1,0.0348264,0.0162796
2.12,0.0318413,0.0152929
2.14,0.0467669,0.0221994
2.16,0.0427867,0.0212128
2.18,0.0577123,0.0281192
2.2,0.0557222,0.0271326
2.22,0.0696528,0.0340391
2.24,0.0656726,0.0325591
2.26,0.0825883,0.0409456
2.28,0.0686578,0.0379856
2.3,0.102489,0.0458788
2.32,0.0805982,0.0439055
2.34,0.111444,0.0503186
2.36,0.103484,0.0463721
2.38,0.0676627,0.0389723
2.4,0.0925387,0.0404522
2.42,0.0597024,0.0330524
2.44,0.0825883,0.0350257
2.46,0.0457718,0.0271326
2.48,0.0696528,0.0291059
2.5,0.0358214,0.0207194
2.52,0.0587074,0.023186
2.54,0.0218909,0.0147996
2.56,0.0437818,0.0172662
2.58,0.0109454,0.0098664
2.6,0.023881,0.010853
2.62,0.00696528,0.00394656
2.64,0.0149256,0.0049332
2.66,-0.00398016,-0.00197328
2.68,0.00597024,-0.00098664
2.7,-0.0149256,-0.00789312
2.72,-0.0119405,-0.00690648
2.74,-0.0268661,-0.013813
2.76,-0.0228859,-0.0128263
2.78,-0.0378115,-0.0197328
2.8,-0.0338314,-0.0182528
2.82,-0.0567173,-0.0256526
2.84,-0.0606974,-0.0271326
2.86,-0.0278611,-0.0187462
2.88,-0.049752,-0.0202261
2.9,-0.0139306,-0.0128263
2.92,-0.0378115,-0.0143063
2.94,-0.00199008,-0.00641316
2.96,-0.024876,-0.00838644
2.98,0.0109454,-0.00098664
3,-0.0119405,-0.0024666
3.02,0.0189058,0.00542652
3.04,-0.00298512,0.00295992
3.06,0.0318413,0.010853
3.08,0.0099504,0.00887976
3.1,0.0427867,0.0167729
3.12,0.0208958,0.0152929
3.14,0.0537322,0.0221994
3.16,0.0437818,0.0212128
3.18,0.0587074,0.0281192
3.2,0.0547272,0.0271326
3.22,0.0696528,0.0340391
3.24,0.0666677,0.0330524
3.26,0.0805982,0.0399589
3.28,0.0776131,0.0389723
3.3,0.0925387,0.0458788
3.32,0.0895536,0.0448921
3.34,0.099504,0.049332
3.36,0.0945288,0.0463721
3.38,0.074628,0.0389723
3.4,0.0925387,0.0414389
3.42,0.0606974,0.0330524
3.44,0.0796032,0.0345324
3.46,0.0437818,0.0266393
3.48,0.0686578,0.0291059
3.5,0.0328363,0.0212128
3.52,0.0567173,0.0226927
3.54,0.0228859,0.0147996
3.56,0.0437818,0.0167729
3.58,0.0139306,0.0098664
3.6,0.0348264,0.0113464
3.62,-0.00199008,0.00345324
3.64,0.0228859,0.00542652
3.66,-0.0119405,-0.0024666
3.68,0.00696528,0
3.7,-0.023881,-0.00789312
3.72,-0.00099504,-0.00591984
3.74,-0.0278611,-0.013813
3.76,-0.023881,-0.0128263
3.78,-0.0378115,-0.0197328
3.8,-0.0358214,-0.0182528
3.82,-0.049752,-0.0256526
3.84,-0.050747,-0.0256526
3.86,-0.0358214,-0.0192395
3.88,-0.0388066,-0.0202261
3.9,-0.024876,-0.0133196
3.92,-0.0278611,-0.0143063
3.94,-0.0129355,-0.0073998
3.96,-0.0218909,-0.00838644
3.98,0.00895536,-0.00098664
4,-0.0129355,-0.0024666
4.02,0.0179107,0.00542652
4.04,-0.00398016,0.00295992
4.06,0.0328363,0.0113464
4.08,0.0129355,0.00937308
4.1,0.0417917,0.0167729
4.12,0.0208958,0.0147996
4.14,0.0547272,0.023186
4.16,0.0348264,0.0212128
4.18,0.0646776,0.0291059
4.2,0.049752,0.0266393
4.22,0.0766181,0.0340391
4.24,0.0577123,0.0330524
4.26,0.0915437,0.0404522
4.28,0.0676627,0.0389723
4.3,0.100499,0.0458788
4.32,0.109454,0.0439055
4.34,0.0805982,0.049332
4.36,0.102489,0.0463721
4.38,0.0706478,0.038479
4.4,0.0905486,0.0404522
4.42,0.0606974,0.0330524
4.44,0.0815933,0.0345324
4.46,0.0447768,0.0271326
4.48,0.0666677,0.0286126
4.5,0.0358214,0.0217061
4.52,0.0547272,0.023186
4.54,0.0228859,0.0157862
4.56,0.0427867,0.0177595
4.58,0.00895536,0.00937308
4.6,0.0338314,0.010853
4.62,0,0.00345324
4.64,0.0208958,0.00542652
4.66,-0.0119405,-0.0024666
4.68,0.0109454,-0.00098664
4.7,-0.025871,-0.00887976
4.72,-0.0049752,-0.00641316
4.74,-0.0358214,-0.013813
4.76,-0.0129355,-0.012333
4.78,-0.0477619,-0.0202261
4.8,-0.0278611,-0.0177595
4.82,-0.0567173,-0.0256526
4.84,-0.0597024,-0.026146
4.86,-0.0288562,-0.0187462
4.88,-0.0467669,-0.0202261
4.9,-0.0129355,-0.0133196
4.92,-0.0358214,-0.0143063
4.94,-0.0049752,-0.00690648
4.96,-0.025871,-0.00887976
4.98,0.00895536,-0.00147996
5,-0.0099504,-0.00295992
5.02,0.0189058,0.00542652
5.04,-0.00298512,0.0024666
5.06,0.0288562,0.010853
5.08,0.0119405,0.00887976
5.1,0.0427867,0.0167729
5.12,0.023881,0.0143063
5.14,0.0527371,0.0226927
5.16,0.0358214,0.0212128
5.18,0.0636826,0.0291059
5.2,0.0467669,0.026146
5.22,0.0815933,0.0345324
5.24,0.0577123,0.0325591
5.26,0.0925387,0.0399589
5.28,0.0696528,0.0389723
5.3,0.098509,0.0458788
5.32,0.109454,0.0439055
5.34,0.0805982,0.049332
5.36,0.100499,0.0463721
5.38,0.0676627,0.0389723
5.4,0.0905486,0.0414389
5.42,0.0597024,0.0325591
5.44,0.0766181,0.0345324
5.46,0.0467669,0.0271326
5.48,0.0676627,0.0286126
5.5,0.0378115,0.0212128
5.52,0.0537322,0.0236794
5.54,0.025871,0.0152929
5.56,0.0447768,0.0177595
5.58,0.0109454,0.0098664
5.6,0.0328363,0.010853
5.62,0.00199008,0.00345324
5.64,0.0208958,0.0049332
5.66,-0.0119405,-0.00295992
5.68,0.0049752,-0.00049332
5.7,-0.024876,-0.00838644
5.72,-0.00398016,-0.00690648
5.74,-0.0358214,-0.0143063
5.76,-0.0119405,-0.012333
5.78,-0.0477619,-0.0202261
5.8,-0.025871,-0.0182528
5.82,-0.0577123,-0.0256526
5.84,-0.0587074,-0.026146
5.86,-0.0288562,-0.0192395
5.88,-0.050747,-0.0212128
5.9,-0.0159206,-0.012333
5.92,-0.0358214,-0.0147996
5.94,-0.00398016,-0.00690648
5.96,-0.025871,-0.00937308
5.98,0.0109454,-0.00147996
6,-0.0129355,-0.0024666
6.02,0.0169157,0.00591984
6.04,0,0.00295992
6.06,0.0328363,0.0103597
6.08,0.0119405,0.00887976
6.1,0.0437818,0.0167729
6.12,0.0208958,0.0147996
6.14,0.0557222,0.0226927
6.16,0.0358214,0.0212128
6.18,0.0666677,0.0291059
6.2,0.0437818,0.026146
6.22,0.0766181,0.0345324
6.24,0.0567173,0.0325591
6.26,0.0885586,0.0404522
6.28,0.0686578,0.038479
6.3,0.099504,0.0463721
6.32,0.109454,0.0443988
6.34,0.0815933,0.049332
6.36,0.103484,0.0468654
6.38,0.0706478,0.0389723
6.4,0.0915437,0.0409456
6.42,0.0557222,0.0335458
6.44,0.0796032,0.0345324
6.46,0.0457718,0.0271326
6.48,0.0686578,0.0291059
6.5,0.0348264,0.0217061
6.52,0.0547272,0.0236794
6.54,0.0228859,0.0157862
6.56,0.0457718,0.0172662
6.58,0.0119405,0.00887976
6.6,0.0298512,0.010853
6.62,-0.00099504,0.00345324
6.64,0.0189058,0.00542652
6.66,-0.0119405,-0.0024666
6.68,0.00696528,0
6.7,-0.024876,-0.00789312
6.72,-0.00199008,-0.00641316
6.74,-0.0358214,-0.013813
6.76,-0.0149256,-0.0128263
6.78,-0.0457718,-0.0202261
6.8,-0.0298512,-0.0182528
6.82,-0.0606974,-0.026146
6.84,-0.0597024,-0.026146
6.86,-0.0298512,-0.0182528
6.88,-0.0477619,-0.0207194
6.9,-0.0149256,-0.0118397
6.92,-0.0338314,-0.0143063
6.94,-0.00398016,-0.00690648
6.96,-0.023881,-0.00887976
6.98,0.00796032,-0.00098664
7,-0.0119405,-0.00295992
7.02,0.0218909,0.00443988
7.04,-0.00199008,0.0024666
7.06,0.0328363,0.0113464
7.08,0.0109454,0.00838644
7.1,0.0427867,0.0167729
7.12,0.024876,0.0147996
7.14,0.0547272,0.0226927
7.16,0.0308462,0.0202261
7.18,0.0656726,0.0286126
7.2,0.0437818,0.0271326
7.22,0.0766181,0.0340391
7.24,0.0587074,0.0330524
7.26,0.0915437,0.0404522
7.28,0.0706478,0.0379856
7.3,0.100499,0.0463721
7.32,0.0815933,0.0443988
7.34,0.111444,0.0498253
7.36,0.106469,0.0463721
7.38,0.0696528,0.038479
7.4,0.0925387,0.0419322
7.42,0.0646776,0.0330524
7.44,0.0825883,0.0345324
7.46,0.048757,0.0271326
7.48,0.0706478,0.0291059
7.5,0.0348264,0.0212128
7.52,0.0537322,0.0236794
7.54,0.0228859,0.0152929
7.56,0.0437818,0.0172662
7.58,0.0099504,0.00937308
7.6,0.0338314,0.0118397
7.62,0.00199008,0.00394656
7.64,0.0208958,0.00542652
7.66,-0.0149256,-0.0024666
7.68,0.00796032,-0.00049332
7.7,-0.0268661,-0.00789312
7.72,-0.00597024,-0.00641316
7.74,-0.0348264,-0.013813
7.76,-0.0169157,-0.0118397
7.78,-0.0467669,-0.0202261
7.8,-0.0288562,-0.0177595
7.82,-0.0597024,-0.0256526
7.84,-0.0616925,-0.026146
7.86,-0.0288562,-0.0177595
7.88,-0.0477619,-0.0202261
7.9,-0.0169157,-0.012333
7.92,-0.0358214,-0.0147996
7.94,-0.00099504,-0.0073998
7.96,-0.025871,-0.00887976
7.98,0.00796032,-0.00098664
8,-0.0129355,-0.00295992
8.02,0.0179107,0.00591984
8.04,-0.00398016,0.00295992
8.06,0.0328363,0.010853
8.08,0.0109454,0.00937308
8.1,0.0417917,0.0172662
8.12,0.0218909,0.0152929
8.14,0.0567173,0.0226927
8.16,0.0368165,0.0212128
8.18,0.0686578,0.0286126
8.2,0.0477619,0.0271326
8.22,0.0796032,0.0340391
8.24,0.0547272,0.0325591
8.26,0.0895536,0.0399589
8.28,0.0656726,0.0379856
8.3,0.105474,0.0468654
8.32,0.0796032,0.0443988
8.34,0.109454,0.049332
8.36,0.102489,0.0463721
8.38,0.0686578,0.0394656
8.4,0.0935338,0.0409456
8.42,0.0577123,0.0330524
8.44,0.0796032,0.035519
8.46,0.0447768,0.0276259
8.48,0.0696528,0.0286126
8.5,0.0348264,0.0212128
8.52,0.0547272,0.023186
8.54,0.0228859,0.0152929
8.56,0.0427867,0.0167729
8.58,0.0109454,0.00887976
8.6,0.0338314,0.0113464
8.62,-0.00099504,0.00345324
8.64,0.0199008,0.00542652
8.66,-0.0109454,-0.0024666
8.68,0.0049752,-0.00098664
8.7,-0.024876,-0.00887976
8.72,-0.00298512,-0.00641316
8.74,-0.0318413,-0.0143063
8.76,-0.0129355,-0.0118397
8.78,-0.049752,-0.0197328
8.8,-0.0268661,-0.0182528
8.82,-0.0597024,-0.0256526
8.84,-0.0597024,-0.0256526
8.86,-0.0228859,-0.0192395
8.88,-0.0467669,-0.0202261
8.9,-0.0169157,-0.0128263
8.92,-0.0358214,-0.0143063
8.94,-0.0049752,-0.00690648
8.96,-0.0228859,-0.00838644
8.98,0.00696528,-0.00147996
9,-0.0129355,-0.00295992
9.02,0.0119405,0.00443988
9.04,0.00099504,0.00295992
9.06,0.0298512,0.0113464
9.08,0.0109454,0.00887976
9.1,0.0427867,0.0167729
9.12,0.0218909,0.0152929
9.14,0.0547272,0.0221994
9.16,0.0328363,0.0202261
9.18,0.0666677,0.0286126
9.2,0.0447768,0.0266393
9.22,0.0796032,0.0345324
9.24,0.0577123,0.0315725
9.26,0.0875635,0.0404522
9.28,0.0706478,0.0379856
9.3,0.103484,0.0463721
9.32,0.0815933,0.0439055
9.34,0.108459,0.049332
9.36,0.102489,0.0468654
9.38,0.0796032,0.0394656
9.4,0.0815933,0.0404522
9.42,0.0676627,0.0330524
9.44,0.0706478,0.0345324
9.46,0.0557222,0.0276259
9.48,0.0587074,0.0286126
9.5,0.0437818,0.0217061
9.52,0.0467669,0.0226927
9.54,0.0328363,0.0157862
9.56,0.0368165,0.0167729
9.58,0.0109454,0.0098664
9.6,0.0318413,0.0113464
9.62,-0.00099504,0.00345324
9.64,0.0179107,0.0049332
9.66,-0.0109454,-0.0024666
9.68,0.00696528,0
9.7,-0.024876,-0.00838644
9.72,-0.00099504,-0.00591984
9.74,-0.0378115,-0.0143063
9.76,-0.0149256,-0.012333
9.78,-0.0447768,-0.0197328
9.8,-0.023881,-0.0182528
9.82,-0.0597024,-0.0256526
9.84,-0.0606974,-0.026146
9.86,-0.0288562,-0.0182528
9.88,-0.0477619,-0.0202261
9.9,-0.0208958,-0.0128263
9.92,-0.0278611,-0.0143063
9.94,-0.0119405,-0.0073998
9.96,-0.0179107,-0.00838644
9.98,0.00199008,-0.00147996
10,-0.00398016,-0.0024666
10.02,0.0109454,0.00443988
10.04,0.00796032,0.00295992
10.06,0.0228859,0.0103597
10.08,0.0199008,0.00937308
10.1,0.0358214,0.0167729
10.12,0.0308462,0.0152929
10.14,0.0517421,0.0226927
10.16,0.0328363,0.0212128
10.18,0.0666677,0.0286126
10.2,0.0457718,0.0266393
10.22,0.0786082,0.0345324
10.24,0.0577123,0.0325591
10.26,0.0915437,0.0399589
10.28,0.0676627,0.0389723
