t,vds,corrente
0;0;-0.00049332;-0.007974
0.02;0.0099504;0.00394656;0
0.04;-0.00298512;-0.00147996;0
0.06;0.0308462;0.0147996;-0.011961
0.08;0.0288562;0.013813;0
0.1;0.0427867;0.0207194;-0.011961
0.12;0.0398016;0.0197328;-0.007974
0.14;0.0547272;0.0266393;0
0.16;0.0517421;0.0256526;-0.007974
0.18;0.0666677;0.0330524;0
0.2;0.0636826;0.0315725;0
0.22;0.0776131;0.038479;-0.011961
0.24;0.075623;0.0374923;0
0.26;0.0895536;0.0443988;-0.011961
0.28;0.0865685;0.0434122;0
0.3;0.098509;0.0488387;-0.011961
0.32;0.0965189;0.0473587;0.003987
0.34;0.0815933;0.0404522;-0.011961
0.36;0.0835834;0.0414389;0
0.38;0.0696528;0.0340391;-0.011961
0.4;0.0726379;0.035519;0
0.42;0.0577123;0.0286126;-0.011961
0.44;0.0606974;0.0300925;0
0.46;0.0447768;0.0226927;-0.011961
0.48;0.048757;0.0241727;-0.007974
0.5;0.0348264;0.0167729;0
0.52;0.0378115;0.0182528;0
0.54;0.023881;0.0113464;-0.011961
0.56;0.0268661;0.012333;0
0.58;0.0109454;0.0049332;-0.011961
0.6;0.0139306;0.00641316;0
0.62;0;-0.00098664;-0.011961
0.64;0.00199008;0;0
0.66;-0.0129355;-0.00690648;-0.007974
0.68;-0.0099504;-0.00591984;0
0.7;-0.024876;-0.012333;-0.011961
0.72;-0.0218909;-0.0113464;0
0.74;-0.0358214;-0.0182528;-0.007974
0.76;-0.0318413;-0.0172662;0
0.78;-0.0467669;-0.0241727;-0.011961
0.8;-0.049752;-0.0256526;-0.007974
0.82;-0.0398016;-0.0202261;0
0.84;-0.0417917;-0.0212128;-0.007974
0.86;-0.0278611;-0.0143063;0
0.88;-0.0298512;-0.0157862;0
0.9;-0.0159206;-0.00887976;-0.011961
0.92;-0.0179107;-0.0098664;0
0.94;-0.00398016;-0.00295992;-0.011961
0.96;-0.00597024;-0.00394656;0
0.98;0.0099504;0.00295992;-0.011961
1;0.0049752;0.00197328;-0.007974
1.02;0.0199008;0.00887976;0
1.04;0.0159206;0.00789312;0
1.06;0.0308462;0.0147996;-0.011961
1.08;0.0288562;0.013813;-0.007974
1.1;0.0427867;0.0207194;0
1.12;0.0398016;0.0197328;0
1.14;0.0547272;0.0266393;-0.011961
1.16;0.0517421;0.0256526;0
1.18;0.0666677;0.0325591;-0.011961
1.2;0.0636826;0.0315725;0
1.22;0.0776131;0.038479;-0.011961
1.24;0.075623;0.0374923;0
1.26;0.0895536;0.0443988;-0.011961
1.28;0.0875635;0.0434122;-0.007974
1.3;0.099504;0.049332;0
1.32;0.0965189;0.0473587;-0.007974
1.34;0.0815933;0.0404522;0
1.36;0.0845784;0.0414389;0
1.38;0.0696528;0.0345324;-0.011961
1.4;0.0726379;0.0360124;0
1.42;0.0577123;0.0286126;-0.011961
1.44;0.0606974;0.0295992;-0.007974
1.46;0.0467669;0.0226927;0
1.48;0.048757;0.0241727;-0.007974
1.5;0.0348264;0.0167729;0
1.52;0.0368165;0.0177595;0
1.54;0.0228859;0.0113464;-0.011961
1.56;0.025871;0.0118397;0
1.58;0.0119405;0.00542652;-0.011961
1.6;0.0139306;0.00591984;0
1.62;0;-0.00098664;-0.011961
1.64;0.00199008;0;-0.007974
1.66;-0.0119405;-0.00641316;0
1.68;-0.00895536;-0.00591984;0
1.7;-0.023881;-0.012333;-0.011961
1.72;-0.0208958;-0.0113464;0
1.74;-0.0358214;-0.0182528;-0.011961
1.76;-0.0328363;-0.0172662;0
1.78;-0.0477619;-0.0241727;-0.011961
1.8;-0.050747;-0.0256526;0
1.82;-0.0398016;-0.0202261;-0.011961
1.84;-0.0427867;-0.0212128;0
1.86;-0.0278611;-0.0147996;-0.011961
1.88;-0.0298512;-0.0152929;0
1.9;-0.0159206;-0.00887976;-0.011961
1.92;-0.0189058;-0.0098664;-0.007974
1.94;-0.00398016;-0.00295992;0
1.96;-0.00696528;-0.00394656;-0.007974
1.98;0.00696528;0.00295992;0
2;0.0049752;0.00197328;0
2.02;0.0199008;0.00887976;-0.011961
2.04;0.0169157;0.00789312;-0.007974
2.06;0.0318413;0.0152929;0
2.08;0.0288562;0.013813;0
2.1;0.0427867;0.0207194;-0.011961
2.12;0.0398016;0.0197328;0
2.14;0.0547272;0.0266393;-0.011961
2.16;0.0517421;0.0256526;-0.007974
2.18;0.0676627;0.0325591;0
2.2;0.0636826;0.0315725;0
2.22;0.0796032;0.038479;-0.011961
2.24;0.075623;0.0374923;-0.007974
2.26;0.0905486;0.0443988;0
2.28;0.0865685;0.0429188;0
2.3;0.098509;0.0488387;-0.011961
2.32;0.0955238;0.0473587;0
2.34;0.0825883;0.0404522;-0.011961
2.36;0.0845784;0.0414389;0
2.38;0.0696528;0.0345324;-0.011961
2.4;0.0726379;0.0360124;0
2.42;0.0587074;0.0286126;-0.011961
2.44;0.0606974;0.0295992;-0.007974
2.46;0.0467669;0.0226927;0
2.48;0.048757;0.0236794;-0.007974
2.5;0.0348264;0.0167729;0
2.52;0.0368165;0.0177595;0
2.54;0.023881;0.0113464;-0.011961
2.56;0.024876;0.012333;0
2.58;0.0119405;0.0049332;-0.011961
2.6;0.0139306;0.00641316;0
2.62;0;-0.00049332;-0.011961
2.64;0.00298512;0;0
2.66;-0.0119405;-0.00641316;-0.011961
2.68;-0.0099504;-0.00591984;0
2.7;-0.023881;-0.012333;-0.011961
2.72;-0.0218909;-0.0113464;0
2.74;-0.0358214;-0.0182528;-0.011961
