Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.37793600000000005;-9787.063917805786;-0.37857436000000005;-9807.725294987176
-0.36370836000000006;-9416.37465935756;-0.36419628000000004;-9437.092907249451
-0.35012076000000003;-9035.947954807807;-0.350793;-9058.576158586067
-0.33728119999999995;-8635.824684380696;-0.33783347999999996;-8656.510644581085
-0.32406384000000005;-8260.009378422981;-0.32466308;-8282.214062230672
-0.31048732;-7885.606886477031;-0.31121276;-7904.885374172756
-0.29432788000000004;-7502.697846423852;-0.2951292;-7523.497119337266
-0.27901668;-7130.306154493224;-0.27974132;-7151.1431242785275
-0.26455332;-6746.25827243809;-0.26515148;-6767.798409068975
-0.25170572;-6368.662172355287;-0.25213896;-6387.977999362754
-0.23849224;-5992.480503946222;-0.23896112000000003;-6013.756055129352
-0.22420507999999997;-5608.298815872634;-0.22464735999999996;-5629.314812123997
-0.20980984;-5230.830978485131;-0.21033316;-5251.833752069742
-0.193663;-4864.482342555981;-0.19409432000000001;-4884.280826747593
-0.17879376;-4489.144382752656;-0.17959311999999997;-4510.5220255037375
-0.16422664;-4113.230991021107;-0.16484891999999998;-4132.751517125362
-0.151034;-3750.1358586359815;-0.15151448;-3770.804618173579
-0.13791312;-3393.438461417923;-0.13859023999999998;-3412.077452867273
-0.12268776;-3020.8548490720773;-0.12332552000000002;-3041.1698154599917
-0.10769987999999998;-2642.9179923170427;-0.10803072;-2662.694712429942
-0.093091196;-2249.5225337181178;-0.09362606000000001;-2271.2540045330106
-0.07875540399999999;-1866.89699278989;-0.079416752;-1885.2263942495424
-0.06515631599999999;-1488.4532173059142;-0.065730968;-1509.4359333295026
-0.05029107199999999;-1093.775530227415;-0.050691068;-1115.0750344989856
-0.03494466;-707.5687766278868;-0.035485956;-724.3780254449894
-0.02022956;-335.5204780385377;-0.020722884;-354.47408952760276
-0.006181660712;38.97012781471828;-0.00663730368;19.68983613747142
0.005931136039999999;400.7141304335149;0.0054160595040000006;382.4962540135262
0.020079976;790.8738772887951;0.019639068000000003;770.3321418373524
0.034871179999999995;1180.6832753136907;0.034279376;1161.413975778956
0.049034;1555.3822703563114;0.048377768;1536.2686951868186
0.064711636;1941.7332548911131;0.064001512;1919.9868376567572
0.079072296;2326.736412710762;0.078126588;2308.7829623565326
0.09416284400000002;2705.186653639075;0.093263088;2687.74733196666
0.10740451999999999;3073.377182792747;0.1068978;3055.1520248212314
0.12048692000000001;3449.2737497859193;0.11978396;3431.3288028676525
0.13578563999999999;3806.763426369345;0.13517772;3790.4755682250166
0.14992392;4168.316704192064;0.14951495999999997;4150.403932084992
0.16388207999999999;4557.980044747057;0.16327759999999997;4539.616606443207
0.17763516;4927.931713394883;0.17705372;4910.12940513095
0.19101996;5296.703106218602;0.19063016000000002;5279.11589177843
0.20596720000000002;5675.56052540123;0.20557244;5656.869565845475
0.22146608;6053.384452256215;0.22099072;6039.4979154257235
0.23625724;6437.616284232354;0.23602591999999997;6421.117096169903
0.25051967999999997;6833.585968064602;0.25042;6814.413723488817
0.2630182;7202.284243269111;0.26235168;7185.791807786562
0.27646932;7591.792443140384;0.27625496;7573.354062395391
0.29066164;7973.48964354367;0.29022144;7956.8347225858215
0.30484772;8347.387347417685;0.30455884;8329.97127133457
0.32033624000000005;8722.897542325467;0.319894;8707.46185695073
0.33421596000000003;9105.010918529444;0.33351252000000003;9086.229587760701
0.34900676;9475.34187669919;0.34774868;9466.13485224314
0.36279412;9836.173937523914;0.36395967999999995;9860.280078319509
0.37712471999999997;10211.935971480403;0.38170364;10305.957328479393
0.39324984;10585.441493756809;0.39745176;10692.838496040917
0.4077091599999999;10978.375378130393;0.41163372;11085.124336443474
0.42135996;11365.620442109484;0.42550588;11470.335590113044
0.434721;11737.024258500067;0.4382404;11836.815234126749
0.44760875999999994;12117.811776891964;0.45138819999999996;12222.523451029663
0.4625068400000001;12498.01159735838;0.4668302000000001;12599.10521738307
0.4778261999999999;12861.290015992357;0.48204396000000005;12957.590871124756
0.49236052;13209.797260573934;0.49677639999999995;13279.236981124363
0.5064101599999999;13343.68608976017;0.50996588;13344.64409856557
0.51910376;13343.262514892738;0.5228669199999999;13344.532618421148
0.5340684000000001;13342.284148709501;0.53850716;13344.265004230594
0.54916252;13343.018197657566;0.5535661599999999;13344.08685981015
0.564785;13343.819481933691;0.5694286000000001;13343.663435572875
0.5797348800000001;13343.12898317161;0.5839108000000001;13342.883970984178
0.5935572;13341.001489210175;0.5978214;13343.819353617157
0.60794172;13342.994861759667;0.61149972;13341.279921864974
0.62106044;13344.265076885964;0.6250816;13342.92782502268
0.63563928;13343.173149672584;0.64008396;13341.420586610548
0.6505442799999999;13344.66637894284;0.6547408;13341.971222105143
0.66421392;13344.175899443948;0.6678412;13341.349784114938
0.67745936;13342.683932249316;0.6810572799999999;13343.90840262276
0.69048048;13344.354192816852;0.69446148;13342.572285183986
0.7040182;13342.81641765014;0.7078896;13342.238125726766
0.71961612;13342.481975290268;0.7239786799999999;13342.349947759269
0.7357290000000001;13340.546645322482;0.73977736;13343.106083277627
0.7502915599999999;13343.105815205538;0.7529008095238096;13339.192367094829
