t,vds,corrente
0,0,-0.00049332
0.02,0.0169157,-0.0024666
0.04,-0.0149256,-0.0024666
0.06,0.0159206,0.0049332
0.08,-0.0109454,-0.0024666
0.1,0.0378115,0.0143063
0.12,0.0189058,0.0133196
0.14,0.0527371,0.0212128
0.16,0.0298512,0.0182528
0.18,0.0606974,0.0266393
0.2,0.0447768,0.024666
0.22,0.075623,0.0330524
0.24,0.050747,0.0305858
0.26,0.0855734,0.0389723
0.28,0.0666677,0.0360124
0.3,0.0975139,0.0439055
0.32,0.0766181,0.0419322
0.34,0.107464,0.0498253
0.36,0.107464,0.0483454
0.38,0.075623,0.0409456
0.4,0.0965189,0.0424255
0.42,0.0616925,0.0350257
0.44,0.0805982,0.0365057
0.46,0.048757,0.0291059
0.48,0.073633,0.0310792
0.5,0.0388066,0.023186
0.52,0.0577123,0.024666
0.54,0.0268661,0.0177595
0.56,0.048757,0.0187462
0.58,0.0159206,0.0118397
0.6,0.0398016,0.0128263
0.62,0.00298512,0.00591984
0.64,0.023881,0.00789312
0.66,-0.00696528,-0.00049332
0.68,0.0119405,0.00098664
0.7,-0.0208958,-0.00690648
0.72,0.00099504,-0.0049332
0.74,-0.0318413,-0.0118397
0.76,-0.0119405,-0.0103597
0.78,-0.0447768,-0.0187462
0.8,-0.024876,-0.0152929
0.82,-0.0557222,-0.0236794
0.84,-0.0338314,-0.0266393
0.86,-0.0616925,-0.0207194
0.88,-0.0517421,-0.0221994
0.9,-0.0169157,-0.0147996
0.92,-0.0398016,-0.0167729
0.94,-0.00696528,-0.00887976
0.96,-0.025871,-0.0103597
0.98,0.00696528,-0.00295992
1,-0.0179107,-0.00443988
1.02,0.0159206,0.0024666
1.04,-0.00199008,0.00147996
1.06,0.0288562,0.00937308
1.08,0.00398016,0.00690648
1.1,0.0398016,0.0147996
1.12,0.0199008,0.0128263
1.14,0.048757,0.0207194
1.16,0.0288562,0.0192395
1.18,0.0666677,0.0276259
1.2,0.0417917,0.0251593
1.22,0.0776131,0.0325591
1.24,0.0527371,0.0305858
1.26,0.0865685,0.0379856
1.28,0.0656726,0.036999
1.3,0.099504,0.0448921
1.32,0.0766181,0.0429188
1.34,0.107464,0.049332
1.36,0.107464,0.0488387
1.38,0.075623,0.0409456
1.4,0.0965189,0.0429188
1.42,0.0626875,0.0350257
1.44,0.0835834,0.0365057
1.46,0.0527371,0.0295992
1.48,0.073633,0.0305858
1.5,0.0388066,0.023186
1.52,0.0597024,0.0251593
1.54,0.0298512,0.0177595
1.56,0.0388066,0.0187462
1.58,0.0228859,0.0118397
1.6,0.0308462,0.0128263
1.62,0.0129355,0.00591984
1.64,0.0149256,0.00690648
1.66,0.00099504,0
1.68,0.00298512,0.00098664
1.7,-0.0109454,-0.00591984
1.72,-0.00696528,-0.0049332
1.74,-0.0228859,-0.0118397
1.76,-0.0199008,-0.010853
1.78,-0.0417917,-0.0182528
1.8,-0.0268661,-0.0167729
1.82,-0.0557222,-0.0236794
1.84,-0.0597024,-0.026146
1.86,-0.0308462,-0.0197328
1.88,-0.0517421,-0.0226927
1.9,-0.0159206,-0.0147996
1.92,-0.0368165,-0.0162796
1.94,-0.0099504,-0.00887976
1.96,-0.0268661,-0.010853
1.98,0.00298512,-0.00295992
2,-0.0179107,-0.0049332
2.02,0.0149256,0.0024666
2.04,-0.00696528,0.00098664
