t,vds,corrente
0,0.00099504,-0.00049332
0.02,0.0159206,-0.00295992
0.04,-0.0139306,-0.00197328
0.06,0.0149256,0.00443988
0.08,-0.0129355,-0.00197328
0.1,0.0398016,0.0152929
0.12,0.0218909,0.0143063
0.14,0.050747,0.0217061
0.16,0.0328363,0.0197328
0.18,0.0606974,0.0276259
0.2,0.0427867,0.0256526
0.22,0.075623,0.0330524
0.24,0.0577123,0.0305858
0.26,0.0905486,0.0394656
0.28,0.0676627,0.0374923
0.3,0.101494,0.0448921
0.32,0.0776131,0.0424255
0.34,0.111444,0.049332
0.36,0.104479,0.047852
0.38,0.073633,0.0399589
0.4,0.0945288,0.0419322
0.42,0.0626875,0.0345324
0.44,0.0766181,0.0360124
0.46,0.048757,0.0281192
0.48,0.0706478,0.0305858
0.5,0.0338314,0.0221994
0.52,0.0567173,0.0241727
0.54,0.0278611,0.0167729
0.56,0.0447768,0.0182528
0.58,0.0139306,0.0103597
0.6,0.0328363,0.012333
0.62,0,0.0049332
0.64,0.023881,0.00690648
0.66,-0.0099504,-0.00147996
0.68,0.0099504,0.00049332
0.7,-0.0189058,-0.0073998
0.72,0.00099504,-0.0049332
0.74,-0.0338314,-0.0133196
0.76,-0.0129355,-0.0113464
0.78,-0.0447768,-0.0197328
0.8,-0.0228859,-0.0172662
0.82,-0.0557222,-0.0251593
0.84,-0.0616925,-0.026146
0.86,-0.0318413,-0.0197328
0.88,-0.049752,-0.0212128
0.9,-0.0189058,-0.0143063
0.92,-0.0348264,-0.0157862
0.94,-0.00696528,-0.00789312
0.96,-0.0288562,-0.00937308
0.98,0.00398016,-0.00197328
1,-0.0129355,-0.00394656
1.02,0.0208958,0.00443988
1.04,-0.00099504,0.00197328
1.06,0.0268661,0.0103597
1.08,0.0099504,0.00789312
1.1,0.0407966,0.0157862
1.12,0.023881,0.013813
1.14,0.0517421,0.0212128
1.16,0.0318413,0.0187462
1.18,0.0577123,0.0271326
1.2,0.049752,0.026146
1.22,0.0796032,0.0330524
1.24,0.0557222,0.0320658
1.26,0.0875635,0.0389723
1.28,0.0686578,0.0374923
1.3,0.098509,0.0453854
1.32,0.0776131,0.0424255
1.34,0.110449,0.0498253
1.36,0.103484,0.047852
1.38,0.074628,0.0394656
1.4,0.0935338,0.0414389
1.42,0.0597024,0.0345324
1.44,0.0815933,0.0360124
1.46,0.049752,0.0286126
1.48,0.0706478,0.0300925
1.5,0.0368165,0.0221994
1.52,0.0577123,0.0251593
1.54,0.0338314,0.0167729
1.56,0.0368165,0.0182528
1.58,0.0228859,0.010853
1.6,0.025871,0.0118397
1.62,0.0109454,0.0049332
1.64,0.0139306,0.00641316
1.66,-0.00298512,-0.00098664
1.68,0.00398016,0
1.7,-0.0119405,-0.00690648
1.72,-0.00895536,-0.00542652
1.74,-0.024876,-0.0128263
1.76,-0.0199008,-0.0113464
1.78,-0.0447768,-0.0187462
1.8,-0.023881,-0.0167729
1.82,-0.0567173,-0.0251593
1.84,-0.0597024,-0.0256526
1.86,-0.0298512,-0.0187462
1.88,-0.048757,-0.0212128
1.9,-0.0189058,-0.0133196
1.92,-0.0398016,-0.0157862
1.94,-0.00597024,-0.0073998
1.96,-0.0268661,-0.0098664
1.98,0.00796032,-0.00197328
2,-0.0169157,-0.00394656
2.02,0.0189058,0.00443988
2.04,-0.00298512,0.00197328
2.06,0.0318413,0.00937308
2.08,0.00696528,0.0073998
2.1,0.0328363,0.0152929
2.12,0.0298512,0.0143063
2.14,0.0437818,0.0212128
2.16,0.0407966,0.0202261
2.18,0.0557222,0.0271326
2.2,0.0527371,0.026146
2.22,0.0666677,0.0330524
2.24,0.0646776,0.0320658
2.26,0.0835834,0.0389723
2.28,0.0716429,0.0374923
2.3,0.0915437,0.0448921
2.32,0.109454,0.0434122
2.34,0.0875635,0.0503186
2.36,0.102489,0.047852
2.38,0.073633,0.0399589
2.4,0.0925387,0.0419322
2.42,0.0597024,0.0340391
2.44,0.0776131,0.035519
2.46,0.0467669,0.0281192
2.48,0.0726379,0.0300925
2.5,0.0378115,0.0226927
2.52,0.0587074,0.0241727
2.54,0.025871,0.0172662
2.56,0.0457718,0.0182528
2.58,0.0139306,0.010853
2.6,0.0348264,0.012333
2.62,0.00696528,0.0049332
2.64,-0.00199008,0.00641316
2.66,0.0218909,-0.00098664
2.68,0.00298512,0.00049332
2.7,-0.0119405,-0.00690648
2.72,-0.0099504,-0.00542652
2.74,-0.023881,-0.0128263
2.76,-0.0218909,-0.0113464
2.78,-0.0358214,-0.0187462
2.8,-0.0338314,-0.0172662
2.82,-0.0477619,-0.0241727
2.84,-0.049752,-0.0256526
2.86,-0.0388066,-0.0202261
2.88,-0.0417917,-0.0212128
2.9,-0.0179107,-0.013813
2.92,-0.0388066,-0.0157862
2.94,-0.00696528,-0.00838644
2.96,-0.025871,-0.0098664
2.98,0.0049752,-0.0024666
3,-0.0149256,-0.00394656
3.02,0.0189058,0.00394656
3.04,-0.00199008,0.00197328
3.06,0.0308462,0.0098664
3.08,0.0109454,0.00838644
3.1,0.0388066,0.0157862
3.12,0.0218909,0.0143063
3.14,0.0527371,0.0212128
3.16,0.0338314,0.0197328
3.18,0.0626875,0.0281192
3.2,0.0417917,0.0256526
3.22,0.075623,0.0335458
3.24,0.0646776,0.0320658
3.26,0.0796032,0.0389723
3.28,0.0766181,0.0379856
3.3,0.0905486,0.0448921
3.32,0.0885586,0.0434122
3.34,0.098509,0.049332
3.36,0.0965189,0.0473587
3.38,0.0815933,0.0404522
3.4,0.0835834,0.0414389
3.42,0.0696528,0.0340391
3.44,0.075623,0.035519
3.46,0.049752,0.0286126
3.48,0.0726379,0.0300925
3.5,0.0388066,0.0221994
3.52,0.0597024,0.0251593
3.54,0.0268661,0.0167729
3.56,0.0447768,0.0182528
3.58,0.0159206,0.0103597
3.6,0.0378115,0.012333
3.62,0.00298512,0.00443988
3.64,0.0218909,0.00641316
3.66,-0.0099504,-0.00147996
3.68,0.00895536,0.00049332
3.7,-0.0199008,-0.00690648
3.72,0,-0.0049332
3.74,-0.0328363,-0.0133196
3.76,-0.0149256,-0.010853
3.78,-0.0407966,-0.0187462
3.8,-0.0328363,-0.0172662
3.82,-0.048757,-0.0251593
3.84,-0.049752,-0.0256526
3.86,-0.0388066,-0.0197328
3.88,-0.0407966,-0.0212128
3.9,-0.0268661,-0.0143063
3.92,-0.0298512,-0.0157862
3.94,-0.0149256,-0.00838644
3.96,-0.0179107,-0.00937308
3.98,-0.00298512,-0.0024666
4,-0.00597024,-0.00394656
4.02,0.0149256,0.00345324
4.04,-0.00298512,0.00197328
4.06,0.0278611,0.0098664
4.08,0.0099504,0.00789312
4.1,0.0407966,0.0157862
4.12,0.0179107,0.013813
4.14,0.0517421,0.0221994
4.16,0.0308462,0.0197328
4.18,0.0656726,0.0276259
4.2,0.0467669,0.0256526
4.22,0.0776131,0.0330524
4.24,0.0557222,0.0310792
4.26,0.0865685,0.0389723
4.28,0.0666677,0.0374923
4.3,0.098509,0.0453854
4.32,0.0796032,0.0434122
4.34,0.109454,0.0498253
4.36,0.099504,0.0473587
4.38,0.0815933,0.0399589
4.4,0.0835834,0.0414389
4.42,0.0706478,0.0345324
4.44,0.0726379,0.0360124
4.46,0.0567173,0.0286126
4.48,0.0606974,0.0300925
4.5,0.0457718,0.0226927
4.52,0.048757,0.0241727
4.54,0.0348264,0.0167729
4.56,0.0368165,0.0182528
4.58,0.0228859,0.010853
4.6,0.0348264,0.012333
4.62,0.00199008,0.00443988
4.64,0.024876,0.00641316
4.66,-0.0099504,-0.00098664
4.68,0.0099504,0.00049332
4.7,-0.0228859,-0.0073998
4.72,0,-0.00591984
4.74,-0.0328363,-0.0128263
4.76,-0.0119405,-0.0113464
4.78,-0.0447768,-0.0187462
4.8,-0.023881,-0.0167729
4.82,-0.0547272,-0.0251593
4.84,-0.0626875,-0.026146
4.86,-0.0298512,-0.0197328
4.88,-0.050747,-0.0212128
4.9,-0.0189058,-0.0133196
4.92,-0.0378115,-0.0152929
4.94,-0.0149256,-0.00838644
4.96,-0.0179107,-0.00937308
4.98,-0.00199008,-0.00197328
5,-0.00597024,-0.00394656
5.02,0.00895536,0.00345324
5.04,0.00597024,0.00197328
5.06,0.0218909,0.0098664
5.08,0.0179107,0.00838644
5.1,0.0318413,0.0152929
5.12,0.0298512,0.0143063
5.14,0.0517421,0.0217061
5.16,0.0348264,0.0197328
5.18,0.0636826,0.0271326
5.2,0.0437818,0.0256526
5.22,0.0786082,0.0335458
5.24,0.0567173,0.0315725
5.26,0.0865685,0.0394656
5.28,0.0676627,0.0374923
5.3,0.0975139,0.0448921
5.32,0.0776131,0.0434122
5.34,0.108459,0.049332
5.36,0.102489,0.0473587
5.38,0.0726379,0.0399589
5.4,0.0925387,0.0419322
5.42,0.0606974,0.0340391
5.44,0.0825883,0.0360124
5.46,0.050747,0.0286126
5.48,0.0666677,0.0305858
5.5,0.0437818,0.0226927
5.52,0.048757,0.0236794
5.54,0.0348264,0.0167729
5.56,0.0368165,0.0182528
5.58,0.0179107,0.010853
5.6,0.0308462,0.0118397
5.62,0.0109454,0.0049332
5.64,0.0139306,0.00641316
5.66,-0.00099504,-0.00098664
5.68,0.00199008,0
5.7,-0.0119405,-0.00690648
5.72,0,-0.00542652
5.74,-0.0338314,-0.0128263
5.76,-0.0129355,-0.0113464
5.78,-0.0457718,-0.0192395
5.8,-0.0228859,-0.0167729
5.82,-0.0547272,-0.024666
5.84,-0.0587074,-0.0266393
5.86,-0.0308462,-0.0197328
5.88,-0.050747,-0.0212128
5.9,-0.0159206,-0.013813
5.92,-0.0378115,-0.0157862
5.94,-0.00696528,-0.00789312
5.96,-0.0288562,-0.0098664
5.98,0.00597024,-0.00197328
6,-0.0149256,-0.00443988
6.02,0.0179107,0.00394656
6.04,0.00597024,0.00197328
6.06,0.0208958,0.00937308
6.08,0.0179107,0.00838644
6.1,0.0318413,0.0152929
6.12,0.0298512,0.0143063
6.14,0.0447768,0.0212128
6.16,0.0407966,0.0202261
6.18,0.0557222,0.0271326
6.2,0.0527371,0.026146
6.22,0.0676627,0.0330524
6.24,0.0636826,0.0315725
6.26,0.0796032,0.0389723
6.28,0.0666677,0.0374923
6.3,0.0975139,0.0453854
6.32,0.0805982,0.0434122
6.34,0.108459,0.049332
6.36,0.106469,0.0483454
6.38,0.073633,0.0399589
6.4,0.0905486,0.0419322
6.42,0.0597024,0.0340391
6.44,0.0825883,0.0360124
6.46,0.048757,0.0281192
6.48,0.0686578,0.0300925
6.5,0.0358214,0.0221994
6.52,0.0597024,0.0241727
6.54,0.025871,0.0167729
6.56,0.0467669,0.0182528
6.58,0.0149256,0.010853
6.6,0.025871,0.012333
6.62,0.0099504,0.0049332
6.64,0.0169157,0.00591984
6.66,-0.00099504,-0.00098664
6.68,0.00199008,0.00049332
6.7,-0.0119405,-0.00690648
6.72,-0.0099504,-0.00542652
6.74,-0.023881,-0.0128263
6.76,-0.0218909,-0.0118397
6.78,-0.0358214,-0.0187462
6.8,-0.0338314,-0.0177595
6.82,-0.0587074,-0.0251593
6.84,-0.0597024,-0.026146
6.86,-0.0308462,-0.0197328
6.88,-0.049752,-0.0217061
6.9,-0.0179107,-0.013813
6.92,-0.0388066,-0.0157862
6.94,-0.0049752,-0.00789312
6.96,-0.025871,-0.0103597
6.98,0.00696528,-0.00197328
7,-0.0159206,-0.00345324
7.02,0.0169157,0.00443988
7.04,-0.00398016,0.00197328
7.06,0.0288562,0.00937308
7.08,0.0099504,0.00838644
7.1,0.0388066,0.0162796
7.12,0.0228859,0.0143063
7.14,0.0467669,0.0212128
7.16,0.0398016,0.0202261
7.18,0.0557222,0.0271326
7.2,0.0527371,0.026146
