0;0.00074628;-0.00036999;-0.102665
0.02;-0.00149255;-0.00012333;-0.107649
0.04;-0.00522396;-0.00172662;-0.102665
0.06;0.0276124;0.013073;-0.107649
0.08;0.023881;0.011963;-0.107649
0.1;0.0400504;0.0193628;-0.102665
0.12;0.0370653;0.0182528;-0.102665
0.14;0.0514933;0.025406;-0.107649
0.16;0.0485082;0.0240494;-0.105655
0.18;0.0639313;0.0312025;-0.104659
0.2;0.0599511;0.0300925;-0.102665
0.22;0.0758718;0.0371223;-0.108646
0.24;0.0718917;0.0357657;-0.102665
0.26;0.0880611;0.0430422;-0.108646
0.28;0.0838321;0.0416856;-0.104659
0.3;0.098509;0.0487154;-0.105655
0.32;0.0992553;0.0488387;-0.104659
0.34;0.0838321;0.0420555;-0.104659
0.36;0.0880611;0.0431655;-0.104659
0.38;0.0713941;0.0361357;-0.104659
0.4;0.0761205;0.0372456;-0.107649
0.42;0.0611949;0.0304625;-0.101668
0.44;0.0646776;0.0314492;-0.104659
0.46;0.048757;0.0241727;-0.105655
0.48;0.0522396;0.0255293;-0.105655
0.5;0.036319;0.0183762;-0.104659
0.52;0.0405479;0.0196095;-0.102665
0.54;0.0243785;0.012333;-0.107649
0.56;0.0305975;0.013813;-0.104659
0.58;0.0139306;0.00678315;-0.105655
0.6;0.0171644;0.00789312;-0.102665
0.62;0.00149256;0.00086331;-0.108646
0.64;0.00522396;0.00172662;-0.107649
0.66;-0.00995039;-0.00530319;-0.102665
0.68;-0.00597024;-0.00382323;-0.105655
0.7;-0.0208958;-0.0112231;-0.105655
0.72;-0.0179107;-0.00974307;-0.102665
0.74;-0.0333338;-0.0168962;-0.108646
0.76;-0.0301;-0.0157862;-0.099675
0.78;-0.0452743;-0.0229393;-0.111636
0.8;-0.0432842;-0.0225694;-0.102665
0.82;-0.0472644;-0.025036;-0.108646
0.84;-0.0457719;-0.0229394;-0.100672
0.86;-0.0298512;-0.0160329;-0.111636
0.88;-0.0335826;-0.0170195;-0.104659
0.9;-0.018657;-0.00998973;-0.105655
0.92;-0.0223884;-0.0113464;-0.102665
0.94;-0.00671652;-0.00419322;-0.107649
0.96;-0.00970164;-0.00542652;-0.102665
0.98;0.00522396;0.00160329;-0.107649
1;0.00199008;0.00036999;-0.107649
1.02;0.0169157;0.00764646;-0.102665
1.04;0.0134331;0.00628983;-0.102665
1.06;0.0293537;0.0135663;-0.108646
1.08;0.0256223;0.0122097;-0.104659
1.1;0.0405478;0.0193628;-0.105655
1.12;0.0370652;0.0182528;-0.104659
1.14;0.0514933;0.0252826;-0.105655
1.16;0.0485082;0.0240494;-0.106652
1.18;0.0636826;0.0312025;-0.102665
1.2;0.0597024;0.0300925;-0.106652
1.22;0.0761205;0.0371223;-0.102665
1.24;0.0726379;0.0361357;-0.104659
1.26;0.0873147;0.0427955;-0.104659
1.28;0.0833346;0.0416856;-0.104659
1.3;0.0980114;0.0487154;-0.105655
1.32;0.0997528;0.0488387;-0.106652
1.34;0.0820908;0.0419322;-0.102665
1.36;0.0875635;0.0431655;-0.101668
1.38;0.0723892;0.0362591;-0.107649
1.4;0.0768668;0.0376156;-0.104659
1.42;0.0594536;0.0300925;-0.104659
1.44;0.0646776;0.0313259;-0.106652
1.46;0.0492545;0.0241727;-0.102665
1.48;0.0524884;0.0255293;-0.109643
1.5;0.0360702;0.0184995;-0.099675
1.52;0.0410454;0.0196095;-0.101668
1.54;0.0256223;0.012333;-0.108646
1.56;0.0291049;0.013813;-0.101668
1.58;0.0141794;0.00665982;-0.107649
1.6;0.018657;0.00776979;-0.109643
1.62;0.00223884;0.00061665;-0.099675
1.64;0.00597024;0.00184995;-0.105655
1.66;-0.0101991;-0.00530319;-0.104659
1.68;-0.00646776;-0.00406989;-0.102665
1.7;-0.0216421;-0.010853;-0.107649
1.72;-0.0169157;-0.0098664;-0.101668
1.74;-0.0330851;-0.0170196;-0.108646
1.76;-0.0286074;-0.0157862;-0.104659
1.78;-0.0457719;-0.0226927;-0.105655
1.8;-0.0432842;-0.0214595;-0.105655
1.82;-0.049752;-0.0260227;-0.105655
1.84;-0.0450255;-0.023186;-0.104659
1.86;-0.0301;-0.0156629;-0.104659
1.88;-0.0338314;-0.0171429;-0.103662
1.9;-0.0164182;-0.0098664;-0.105655
1.92;-0.0213934;-0.0112231;-0.109643
1.94;-0.00472644;-0.00419322;-0.099675
1.96;-0.0104479;-0.00567318;-0.107649
1.98;0.00547272;0.00160329;-0.101668
2;0.0012438;0.00036999;-0.107649
2.02;0.0169157;0.00764646;-0.102665
2.04;0.0139306;0.00653649;-0.104659
2.06;0.0286074;0.013443;-0.104659
2.08;0.024876;0.0120864;-0.107649
2.1;0.0400503;0.0196095;-0.101668
2.12;0.0365677;0.0181295;-0.109643
2.14;0.0514933;0.0252826;-0.099675
2.16;0.0485082;0.0239261;-0.107649
2.18;0.0641801;0.0312025;-0.101668
2.2;0.0601999;0.0300925;-0.106652
2.22;0.075623;0.0371223;-0.101668
2.24;0.0726379;0.035889;-0.105655
2.26;0.087066;0.0429188;-0.103662
2.28;0.0810958;0.0416856;-0.107649
2.3;0.0992553;0.0487154;-0.101668
