t,vds,corrente
0,0.00099504,-0.00049332
0.02,-0.0149256,0.00147996
0.04,-0.0149256,-0.00197328
0.06,0.0169157,0.00443988
0.08,-0.0129355,-0.00197328
0.1,0.0427867,0.0152929
0.12,0.0218909,0.0133196
0.14,0.0527371,0.0221994
0.16,0.0298512,0.0192395
0.18,0.0626875,0.0271326
0.2,0.0417917,0.0241727
0.22,0.074628,0.0325591
0.24,0.0547272,0.0310792
0.26,0.0885586,0.038479
0.28,0.0656726,0.036999
0.3,0.0965189,0.0443988
0.32,0.0776131,0.0424255
0.34,0.111444,0.049332
0.36,0.103484,0.047852
0.38,0.074628,0.0409456
0.4,0.0955238,0.0419322
0.42,0.0616925,0.0350257
0.44,0.0845784,0.0365057
0.46,0.048757,0.0291059
0.48,0.0726379,0.0300925
0.5,0.0388066,0.023186
0.52,0.0537322,0.024666
0.54,0.0278611,0.0172662
0.56,0.048757,0.0192395
0.58,0.0129355,0.0113464
0.6,0.0358214,0.013813
0.62,0.00199008,0.00443988
0.64,0.0228859,0.0073998
0.66,-0.00895536,-0.00049332
0.68,0.0129355,0.00147996
0.7,-0.0208958,-0.00690648
0.72,0.00099504,-0.00443988
0.74,-0.0318413,-0.0128263
0.76,-0.0119405,-0.010853
0.78,-0.0437818,-0.0182528
0.8,-0.023881,-0.0167729
0.82,-0.0557222,-0.024666
0.84,-0.0597024,-0.026146
0.86,-0.0328363,-0.0202261
0.88,-0.0517421,-0.0217061
0.9,-0.0278611,-0.0147996
0.92,-0.0318413,-0.0162796
0.94,-0.00895536,-0.00838644
0.96,-0.0288562,-0.0103597
0.98,0.00099504,-0.00295992
1,-0.0159206,-0.00394656
1.02,0.0149256,0.00345324
1.04,-0.00298512,0.00147996
1.06,0.0278611,0.00887976
1.08,0.00895536,0.0073998
1.1,0.0398016,0.0152929
1.12,0.0179107,0.0128263
1.14,0.0527371,0.0207194
1.16,0.0308462,0.0187462
1.18,0.0646776,0.0271326
1.2,0.0427867,0.0251593
1.22,0.074628,0.0325591
1.24,0.0527371,0.0310792
1.26,0.0815933,0.0379856
1.28,0.075623,0.036999
1.3,0.0895536,0.0443988
1.32,0.0865685,0.0429188
1.34,0.103484,0.049332
1.36,0.0975139,0.047852
1.38,0.0825883,0.0409456
1.4,0.0855734,0.0419322
1.42,0.0706478,0.0350257
1.44,0.073633,0.0365057
1.46,0.0587074,0.0291059
1.48,0.0616925,0.0305858
1.5,0.0368165,0.0226927
1.52,0.0577123,0.0251593
1.54,0.0268661,0.0167729
1.56,0.0457718,0.0187462
1.58,0.0179107,0.0113464
1.6,0.0368165,0.0133196
1.62,0.0049752,0.00591984
1.64,0.0218909,0.0073998
1.66,-0.00796032,-0.00049332
1.68,0.0129355,0.00147996
1.7,-0.0189058,-0.00641316
1.72,0,-0.00443988
1.74,-0.0328363,-0.012333
1.76,-0.0119405,-0.0098664
1.78,-0.0427867,-0.0182528
1.8,-0.023881,-0.0162796
1.82,-0.0527371,-0.0241727
1.84,-0.0388066,-0.0256526
1.86,-0.0557222,-0.0207194
1.88,-0.0427867,-0.0217061
1.9,-0.0278611,-0.0147996
1.92,-0.0308462,-0.0157862
1.94,-0.0159206,-0.00887976
1.96,-0.0199008,-0.0098664
1.98,-0.00099504,-0.00295992
2,-0.0119405,-0.00443988
2.02,0.00895536,0.00295992
2.04,0.00398016,0.00147996
2.06,0.0268661,0.00887976
2.08,0.00796032,0.00690648
2.1,0.0368165,0.0152929
2.12,0.0179107,0.0133196
2.14,0.049752,0.0207194
2.16,0.0308462,0.0182528
2.18,0.0636826,0.0271326
2.2,0.0407966,0.0241727
2.22,0.074628,0.0330524
2.24,0.0547272,0.0310792
2.26,0.0885586,0.038479
2.28,0.0666677,0.036999
2.3,0.0955238,0.0439055
2.32,0.0766181,0.0424255
2.34,0.106469,0.049332
2.36,0.106469,0.0488387
2.38,0.073633,0.0404522
2.4,0.0965189,0.0424255
2.42,0.0587074,0.0345324
2.44,0.0835834,0.0365057
2.46,0.050747,0.0291059
2.48,0.0716429,0.0305858
2.5,0.0368165,0.0226927
2.52,0.0567173,0.0251593
2.54,0.025871,0.0167729
2.56,0.048757,0.0187462
2.58,0.0139306,0.010853
2.6,0.0358214,0.0133196
2.62,0.00398016,0.0049332
2.64,0.0228859,0.00690648
2.66,-0.00895536,-0.00098664
2.68,0.0109454,0.00098664
2.7,-0.0199008,-0.00690648
2.72,0,-0.0049332
2.74,-0.0298512,-0.012333
2.76,-0.0119405,-0.0103597
2.78,-0.0457718,-0.0182528
2.8,-0.024876,-0.0167729
2.82,-0.0547272,-0.0241727
2.84,-0.0616925,-0.026146
2.86,-0.0318413,-0.0202261
2.88,-0.0517421,-0.0226927
2.9,-0.0179107,-0.0143063
2.92,-0.0398016,-0.0162796
2.94,-0.00597024,-0.00838644
2.96,-0.0298512,-0.010853
2.98,0.00398016,-0.00197328
3,-0.0179107,-0.0049332
3.02,0.0149256,0.00345324
3.04,-0.0049752,0.00147996
3.06,0.025871,0.00887976
3.08,0.00597024,0.00690648
3.1,0.0417917,0.0147996
3.12,0.0189058,0.0133196
3.14,0.048757,0.0212128
3.16,0.0338314,0.0187462
3.18,0.0646776,0.0266393
3.2,0.0417917,0.0251593
3.22,0.0786082,0.0325591
3.24,0.0537322,0.0310792
3.26,0.0865685,0.038479
3.28,0.0656726,0.0365057
3.3,0.099504,0.0443988
3.32,0.0786082,0.0429188
3.34,0.107464,0.0498253
3.36,0.104479,0.0488387
3.38,0.0726379,0.0404522
3.4,0.0965189,0.0424255
3.42,0.0606974,0.0350257
3.44,0.0845784,0.036999
3.46,0.0457718,0.0286126
3.48,0.0686578,0.0305858
3.5,0.0368165,0.023186
3.52,0.0557222,0.024666
3.54,0.025871,0.0167729
3.56,0.049752,0.0182528
