t,vds,corrente
0,0.0049752,-0.00049332
0.02,-0.0149256,0.00147996
0.04,0.0139306,-0.00197328
0.06,-0.0139306,0.00394656
0.08,-0.0119405,-0.00197328
0.1,0.0407966,0.0157862
0.12,0.0228859,0.0147996
0.14,0.050747,0.0221994
0.16,0.0338314,0.0202261
0.18,0.0646776,0.0276259
0.2,0.0467669,0.0256526
0.22,0.0766181,0.0335458
0.24,0.0547272,0.0315725
0.26,0.0865685,0.0399589
0.28,0.0696528,0.0379856
0.3,0.0975139,0.0453854
0.32,0.0796032,0.0439055
0.34,0.107464,0.0498253
0.36,0.107464,0.0468654
0.38,0.0726379,0.0394656
0.4,0.0935338,0.0419322
0.42,0.0606974,0.0335458
0.44,0.0825883,0.035519
0.46,0.0467669,0.0271326
0.48,0.0666677,0.0300925
0.5,0.0388066,0.0221994
0.52,0.0557222,0.0241727
0.54,0.025871,0.0162796
0.56,0.0447768,0.0177595
0.58,0.0129355,0.0098664
0.6,0.0338314,0.0118397
0.62,0.00099504,0.00394656
0.64,0.0208958,0.00641316
0.66,-0.0109454,-0.00147996
0.68,0.0129355,0
0.7,-0.0218909,-0.0073998
0.72,-0.00298512,-0.0049332
0.74,-0.0348264,-0.0133196
0.76,-0.0159206,-0.010853
0.78,-0.0457718,-0.0197328
0.8,-0.0228859,-0.0177595
0.82,-0.0547272,-0.0251593
0.84,-0.0597024,-0.026146
0.86,-0.0278611,-0.0187462
0.88,-0.0477619,-0.0207194
0.9,-0.0189058,-0.013813
0.92,-0.0368165,-0.0152929
0.94,-0.00597024,-0.00789312
0.96,-0.025871,-0.00887976
0.98,0.00796032,-0.00197328
1,-0.0129355,-0.00394656
1.02,0.0149256,0.00443988
1.04,0.00099504,0.00197328
1.06,0.0308462,0.010853
1.08,0.0109454,0.00838644
1.1,0.0388066,0.0157862
1.12,0.0179107,0.013813
1.14,0.0527371,0.0221994
1.16,0.0318413,0.0202261
1.18,0.0646776,0.0276259
1.2,0.0437818,0.0256526
1.22,0.075623,0.0335458
1.24,0.0537322,0.0315725
1.26,0.0895536,0.0399589
1.28,0.0706478,0.0379856
1.3,0.098509,0.0453854
1.32,0.0805982,0.0434122
1.34,0.109454,0.0498253
1.36,0.104479,0.0468654
1.38,0.0726379,0.0394656
1.4,0.0895536,0.0409456
1.42,0.0587074,0.0335458
1.44,0.0805982,0.035519
1.46,0.048757,0.0281192
1.48,0.0666677,0.0295992
1.5,0.0378115,0.0221994
1.52,0.0587074,0.023186
1.54,0.0338314,0.0162796
1.56,0.0358214,0.0172662
1.58,0.0218909,0.0103597
1.6,0.024876,0.0118397
1.62,0.0109454,0.00443988
1.64,0.0149256,0.00591984
1.66,-0.0099504,-0.00147996
1.68,0.0099504,0.00049332
1.7,-0.0218909,-0.00838644
1.72,0,-0.00591984
1.74,-0.0348264,-0.013813
1.76,-0.0179107,-0.0113464
1.78,-0.0437818,-0.0192395
1.8,-0.023881,-0.0172662
1.82,-0.0557222,-0.024666
1.84,-0.0587074,-0.0256526
