;subida;descida
0;0.02851248;0.024840189999999998
1;0.02850254;0.03216487
2;0.028651819999999995;0.03679254
3;0.02865182;0.038146019999999996
4;0.02845277;0.03902178
5;0.02834331;0.040216049999999996
6;0.028661769999999996;0.04182827
7;0.028323389999999997;0.04313198
8;0.02836322;0.04458495
9;0.028880720000000006;0.04565978
10;0.028412970000000003;0.04682417
11;0.028592110000000004;0.047908919999999994
12;0.028651799999999998;0.04875486
13;0.028552300000000003;0.04981971
14;0.028492600000000007;0.05052631
15;0.02867173;0.05136228
16;0.028532379999999996;0.05235748000000001
17;0.0283433;0.05316359
18;0.02843287;0.053750759999999995
19;0.028771240000000003;0.054397629999999995
20;0.02845279;0.05508432
21;0.02867174;0.055870529999999995
22;0.028801100000000007;0.0564378
23;0.028512500000000003;0.05692541000000001
24;0.028343319999999998;0.05724389999999999
25;0.02875135;0.05781117
26;0.028502540000000003;0.05819929
27;0.028522440000000003;0.05858743000000001
28;0.02853241;0.058935760000000004
29;0.02856227;0.05922436000000001
30;0.028482640000000004;0.059761770000000006
31;0.028512509999999998;0.059960809999999996
32;0.02858215;0.06013994
33;0.02836323;0.0604584
34;0.028492599999999996;0.06055792
35;0.028442830000000002;0.06067734000000001
36;0.028343319999999998;0.06066739
37;0.028482649999999998;0.060926140000000004
38;0.028243799999999996;0.06115503000000001
39;0.028412979999999997;0.06136400000000001
40;0.0283035;0.06136400000000001
41;0.028263699999999996;0.061453579999999994
42;0.02821394;0.061443630000000006
43;0.02840301999999999;0.06158296
44;0.028403019999999994;0.061553100000000006
45;0.028363209999999993;0.06174220000000001
46;0.028283600000000002;0.06171234000000001
47;0.028174139999999997;0.06162279
48;0.02818407;0.061801930000000005
49;0.02822389;0.06176211
50;0.02827365;0.06148345000000001
51;0.0284727;0.06169244
52;0.028412980000000004;0.061403830000000006
53;0.028373170000000003;0.061284399999999996
54;0.028621949999999997;0.06152324
55;0.028522430000000005;0.06125454
56;0.02842294;0.06117493
57;0.02832342;0.06123463000000001
58;0.02836322;0.06088631
59;0.02844285;0.06074699
60;0.028502560000000003;0.060657420000000004
61;0.028502549999999998;0.060587770000000006
62;0.028512489999999995;0.06050816000000001
63;0.02836322;0.06041859000000001
64;0.02847268;0.060189690000000004
65;0.028661769999999996;0.06005037
66;0.028592110000000004;0.05979164
67;0.028602060000000002;0.059622449999999994
68;0.028403030000000003;0.05962245999999999
69;0.028542339999999992;0.05953287999999999
70;0.028383119999999994;0.05931393
71;0.028522449999999998;0.05899544999999999
72;0.02866179;0.05877652000000001
73;0.028532399999999996;0.058677000000000014
74;0.02856226;0.058637190000000006
75;0.028661780000000005;0.058487920000000006
76;0.028522439999999993;0.05813959
77;0.028472680000000007;0.05783107
78;0.028462740000000004;0.057771349999999985
79;0.028482639999999997;0.05772158999999999
80;0.028512500000000003;0.05729366000000001
81;0.028621960000000002;0.056985130000000016
82;0.028462740000000004;0.05698513000000001
83;0.028403030000000003;0.05688561000000001
84;0.028631930000000007;0.05675624000000001
85;0.028502550000000005;0.056407940000000004
