t,vds,corrente
0,0.00099504,-0.00049332
0.02,0.0109454,0.0049332
0.04,-0.00199008,-0.00147996
0.06,0.0407966,0.0192395
0.08,0.0368165,0.0177595
0.1,0.0577123,0.0286126
0.12,0.0537322,0.0266393
0.14,0.073633,0.035519
0.16,0.0686578,0.0345324
0.18,0.0855734,0.0424255
0.2,0.0805982,0.0409456
0.22,0.0945288,0.0463721
0.24,0.0915437,0.0453854
0.26,0.099504,0.0488387
0.28,0.0945288,0.0473587
0.3,0.100499,0.049332
0.32,0.105474,0.0488387
0.34,0.0905486,0.0448921
0.36,0.0945288,0.0468654
0.38,0.0815933,0.0409456
0.4,0.0855734,0.0419322
0.42,0.0696528,0.0345324
0.44,0.0726379,0.035519
0.46,0.0527371,0.0271326
0.48,0.0567173,0.0281192
0.5,0.0368165,0.0177595
0.52,0.0388066,0.0187462
0.54,0.0179107,0.00838644
0.56,0.0208958,0.0098664
0.58,0.00099504,-0.00049332
0.6,0.00199008,0.00049332
0.62,-0.0169157,-0.00887976
0.64,-0.0119405,-0.0073998
0.66,-0.0308462,-0.0157862
0.68,-0.0268661,-0.0143063
0.7,-0.0417917,-0.0212128
0.72,-0.0378115,-0.0197328
0.74,-0.048757,-0.024666
0.76,-0.0447768,-0.023186
0.78,-0.0517421,-0.026146
0.8,-0.050747,-0.026146
0.82,-0.0437818,-0.023186
0.84,-0.048757,-0.024666
0.86,-0.0388066,-0.0197328
0.88,-0.0417917,-0.0212128
0.9,-0.0278611,-0.0143063
0.92,-0.0308462,-0.0157862
0.94,-0.0129355,-0.0073998
0.96,-0.0159206,-0.00838644
0.98,0.00398016,0.00098664
1,0.00099504,0
1.02,0.0218909,0.0098664
1.04,0.0189058,0.00887976
1.06,0.0407966,0.0192395
1.08,0.0368165,0.0182528
1.1,0.0577123,0.0281192
1.12,0.0537322,0.0266393
1.14,0.073633,0.0360124
1.16,0.0686578,0.0345324
1.18,0.0855734,0.0419322
1.2,0.0825883,0.0409456
1.22,0.0945288,0.0463721
1.24,0.0905486,0.0453854
1.26,0.099504,0.0488387
1.28,0.101494,0.0473587
1.3,0.0915437,0.049332
1.32,0.099504,0.0488387
1.34,0.0905486,0.0448921
1.36,0.0945288,0.0463721
1.38,0.0825883,0.0404522
1.4,0.0855734,0.0419322
1.42,0.0696528,0.0345324
1.44,0.0726379,0.035519
1.46,0.0537322,0.0266393
1.48,0.0567173,0.0276259
1.5,0.0368165,0.0177595
1.52,0.0398016,0.0187462
1.54,0.0169157,0.00887976
1.56,0.0208958,0.0098664
1.58,0,-0.00049332
1.6,0.00398016,0.00098664
1.62,-0.0169157,-0.00887976
1.64,-0.0139306,-0.0073998
1.66,-0.0368165,-0.0162796
1.68,-0.0278611,-0.0147996
1.7,-0.0417917,-0.0212128
1.72,-0.0388066,-0.0197328
1.74,-0.048757,-0.024666
1.76,-0.0437818,-0.023186
1.78,-0.050747,-0.026146
1.8,-0.050747,-0.026146
1.82,-0.0447768,-0.023186
1.84,-0.0477619,-0.024666
1.86,-0.0378115,-0.0197328
1.88,-0.0417917,-0.0212128
1.9,-0.0278611,-0.0143063
1.92,-0.0308462,-0.0157862
1.94,-0.0129355,-0.0073998
1.96,-0.0169157,-0.00838644
1.98,0.00298512,0.00098664
2,0,-0.00049332
2.02,0.0218909,0.0098664
2.04,0.0179107,0.00887976
2.06,0.0398016,0.0192395
2.08,0.0368165,0.0182528
2.1,0.0567173,0.0281192
2.12,0.0537322,0.0271326
2.14,0.0726379,0.0360124
2.16,0.0696528,0.0345324
2.18,0.0855734,0.0419322
2.2,0.0815933,0.0409456
2.22,0.0945288,0.0468654
2.24,0.0905486,0.0448921
2.26,0.099504,0.0488387
2.28,0.0945288,0.0473587
2.3,0.100499,0.049332
2.32,0.099504,0.0488387
2.34,0.0905486,0.0453854
2.36,0.0945288,0.0468654
2.38,0.0805982,0.0404522
2.4,0.0845784,0.0419322
2.42,0.0696528,0.0345324
2.44,0.0726379,0.035519
2.46,0.0537322,0.0266393
2.48,0.0567173,0.0281192
2.5,0.0358214,0.0177595
2.52,0.0388066,0.0187462
2.54,0.0189058,0.00838644
2.56,0.0218909,0.0098664
2.58,0,-0.00049332
2.6,0.00298512,0.00098664
2.62,-0.0159206,-0.00887976
2.64,-0.0139306,-0.00789312
2.66,-0.0318413,-0.0162796
2.68,-0.0278611,-0.0147996
2.7,-0.0417917,-0.0212128
2.72,-0.0388066,-0.0202261
2.74,-0.048757,-0.024666
2.76,-0.0447768,-0.023186
2.78,-0.0517421,-0.026146
2.8,-0.0517421,-0.026146
2.82,-0.0447768,-0.023186
2.84,-0.049752,-0.024666
2.86,-0.0378115,-0.0197328
2.88,-0.0417917,-0.0212128
2.9,-0.0268661,-0.0143063
2.92,-0.0308462,-0.0162796
2.94,-0.0129355,-0.0073998
2.96,-0.0189058,-0.00838644
2.98,0.0049752,0.00098664
3,0,0
3.02,0.0218909,0.0103597
3.04,0.0189058,0.00887976
3.06,0.0398016,0.0192395
3.08,0.0368165,0.0182528
3.1,0.0567173,0.0281192
3.12,0.0537322,0.0271326
3.14,0.073633,0.0360124
3.16,0.0686578,0.0345324
3.18,0.0855734,0.0419322
3.2,0.0825883,0.0404522
3.22,0.0955238,0.0463721
3.24,0.0905486,0.0453854
3.26,0.098509,0.049332
3.28,0.0945288,0.0473587
3.3,0.100499,0.049332
3.32,0.098509,0.0488387
3.34,0.0905486,0.0453854
3.36,0.0935338,0.0463721
3.38,0.0825883,0.0409456
3.4,0.0845784,0.0419322
3.42,0.0696528,0.0345324
3.44,0.0726379,0.035519
3.46,0.0527371,0.0266393
3.48,0.0567173,0.0276259
3.5,0.0368165,0.0182528
3.52,0.0398016,0.0187462
3.54,0.0179107,0.00838644
3.56,0.0208958,0.0098664
3.58,0,-0.00049332
3.6,0.00398016,0.00049332
3.62,-0.0179107,-0.00887976
3.64,-0.0139306,-0.0073998
3.66,-0.0318413,-0.0162796
3.68,-0.0278611,-0.0147996
3.7,-0.0417917,-0.0212128
3.72,-0.0378115,-0.0197328
3.74,-0.048757,-0.024666
3.76,-0.0447768,-0.023186
3.78,-0.050747,-0.026146
3.8,-0.0517421,-0.026146
3.82,-0.0407966,-0.023186
3.84,-0.0477619,-0.024666
3.86,-0.0378115,-0.0202261
3.88,-0.0417917,-0.0212128
3.9,-0.0268661,-0.0143063
3.92,-0.0308462,-0.0157862
3.94,-0.0139306,-0.0073998
3.96,-0.0159206,-0.00838644
3.98,0.00298512,0.00098664
4,0.00099504,0
4.02,0.0228859,0.0098664
4.04,0.0189058,0.00887976
4.06,0.0398016,0.0192395
4.08,0.0368165,0.0182528
4.1,0.0567173,0.0281192
4.12,0.0537322,0.0271326
4.14,0.073633,0.0360124
4.16,0.0696528,0.0345324
4.18,0.0855734,0.0419322
4.2,0.0815933,0.0409456
4.22,0.0935338,0.0468654
4.24,0.0915437,0.0453854
4.26,0.099504,0.049332
4.28,0.0945288,0.0473587
4.3,0.099504,0.049332
4.32,0.098509,0.0488387
4.34,0.0905486,0.0453854
4.36,0.0945288,0.0463721
4.38,0.0815933,0.0409456
4.4,0.0855734,0.0419322
4.42,0.0696528,0.0345324
4.44,0.073633,0.035519
4.46,0.0537322,0.0266393
4.48,0.0567173,0.0276259
4.5,0.0368165,0.0177595
4.52,0.0388066,0.0192395
4.54,0.0179107,0.00838644
4.56,0.0208958,0.0098664
4.58,0,-0.00049332
4.6,0.00298512,0.00049332
4.62,-0.0159206,-0.00838644
4.64,-0.0139306,-0.0073998
4.66,-0.0308462,-0.0162796
4.68,-0.0268661,-0.0147996
4.7,-0.0477619,-0.0217061
4.72,0.0109454,-0.0192395
4.74,-0.0716429,-0.024666
4.76,-0.0447768,-0.023186
4.78,-0.0517421,-0.026146
4.8,-0.0557222,-0.026146
4.82,-0.0447768,-0.023186
4.84,-0.0477619,-0.024666
4.86,-0.0378115,-0.0197328
4.88,-0.0417917,-0.0212128
4.9,-0.0278611,-0.0143063
4.92,-0.0318413,-0.0157862
4.94,-0.0139306,-0.0073998
4.96,-0.0159206,-0.00838644
4.98,0.00298512,0.00098664
5,0,0
5.02,0.0218909,0.0103597
5.04,0.0179107,0.00887976
5.06,0.0398016,0.0192395
5.08,0.0368165,0.0177595
5.1,0.0567173,0.0281192
5.12,0.0547272,0.0266393
5.14,0.0726379,0.0360124
5.16,0.0696528,0.0350257
5.18,0.0855734,0.0419322
5.2,0.0825883,0.0409456
5.22,0.0945288,0.0463721
5.24,0.0905486,0.0453854
5.26,0.099504,0.0488387
5.28,0.099504,0.0473587
5.3,0.0935338,0.049332
5.32,0.099504,0.0488387
5.34,0.0905486,0.0453854
5.36,0.0945288,0.0463721
5.38,0.0776131,0.0404522
5.4,0.0845784,0.0419322
5.42,0.0696528,0.0345324
5.44,0.0716429,0.035519
5.46,0.0537322,0.026146
5.48,0.0577123,0.0281192
5.5,0.0368165,0.0177595
5.52,0.0388066,0.0192395
5.54,0.0169157,0.00887976
5.56,0.0218909,0.0098664
5.58,0,-0.00098664
5.6,0.00199008,0.00049332
5.62,-0.0169157,-0.00937308
5.64,-0.0129355,-0.00789312
5.66,-0.0308462,-0.0162796
5.68,-0.0278611,-0.0143063
5.7,-0.0417917,-0.0212128
5.72,-0.0388066,-0.0202261
5.74,-0.049752,-0.024666
5.76,-0.0427867,-0.023186
5.78,-0.050747,-0.026146
5.8,-0.050747,-0.026146
5.82,-0.0427867,-0.023186
5.84,-0.0477619,-0.024666
5.86,-0.0388066,-0.0197328
5.88,-0.0417917,-0.0212128
5.9,-0.0278611,-0.0143063
5.92,-0.0308462,-0.0157862
5.94,-0.0129355,-0.0073998
5.96,-0.0159206,-0.00838644
5.98,0.00298512,0.00098664
6,0,-0.00049332
6.02,0.0208958,0.0098664
6.04,0.0179107,0.00887976
6.06,0.0407966,0.0197328
6.08,0.0368165,0.0182528
6.1,0.0567173,0.0281192
6.12,0.0547272,0.0266393
6.14,0.0726379,0.0360124
6.16,0.0696528,0.0345324
6.18,0.0875635,0.0424255
6.2,0.0825883,0.0409456
6.22,0.0945288,0.0463721
6.24,0.0905486,0.0453854
6.26,0.100499,0.0488387
6.28,0.099504,0.0473587
6.3,0.0945288,0.049332
6.32,0.099504,0.0488387
6.34,0.0905486,0.0453854
6.36,0.0945288,0.0468654
6.38,0.0825883,0.0409456
6.4,0.0855734,0.0419322
6.42,0.0696528,0.0345324
6.44,0.0726379,0.0360124
6.46,0.0537322,0.0266393
6.48,0.0577123,0.0281192
6.5,0.0348264,0.0177595
6.52,0.0388066,0.0192395
6.54,0.0179107,0.00887976
6.56,0.0218909,0.0098664
6.58,0,-0.00049332
6.6,0.00298512,0.00049332
6.62,-0.0169157,-0.00838644
6.64,-0.0129355,-0.0073998
6.66,-0.0308462,-0.0157862
6.68,-0.0278611,-0.0147996
6.7,-0.0417917,-0.0212128
6.72,-0.0388066,-0.0197328
6.74,-0.048757,-0.024666
6.76,-0.0437818,-0.023186
6.78,-0.0517421,-0.026146
6.8,-0.050747,-0.026146
6.82,-0.0437818,-0.023186
6.84,-0.048757,-0.024666
6.86,-0.0378115,-0.0197328
6.88,-0.0417917,-0.0212128
6.9,-0.0278611,-0.0143063
6.92,-0.0298512,-0.0157862
6.94,-0.0139306,-0.0073998
6.96,-0.0159206,-0.00838644
6.98,0.00398016,0.00098664
7,0.00099504,0
7.02,0.0218909,0.0098664
7.04,0.0179107,0.00887976
7.06,0.0398016,0.0192395
7.08,0.0368165,0.0177595
7.1,0.0567173,0.0281192
7.12,0.0547272,0.0271326
7.14,0.0726379,0.0360124
7.16,0.0696528,0.0345324
7.18,0.0865685,0.0419322
7.2,0.0815933,0.0404522
7.22,0.0945288,0.0463721
7.24,0.0915437,0.0448921
7.26,0.099504,0.0488387
7.28,0.0945288,0.049332
7.3,0.100499,0.0468654
7.32,0.099504,0.0488387
7.34,0.0905486,0.0448921
7.36,0.0945288,0.0468654
7.38,0.0825883,0.0404522
7.4,0.0855734,0.0419322
7.42,0.0696528,0.0340391
7.44,0.0726379,0.035519
7.46,0.0527371,0.0266393
7.48,0.0567173,0.0276259
7.5,0.0358214,0.0177595
7.52,0.0388066,0.0187462
7.54,0.0189058,0.00887976
7.56,0.0208958,0.0098664
7.58,-0.00099504,-0.00049332
7.6,0.00298512,0.00098664
7.62,-0.0169157,-0.00887976
7.64,-0.0139306,-0.0073998
7.66,-0.0308462,-0.0162796
7.68,-0.0278611,-0.0147996
7.7,-0.0427867,-0.0212128
7.72,-0.0388066,-0.0202261
7.74,-0.048757,-0.024666
7.76,-0.0437818,-0.023186
7.78,-0.050747,-0.026146
7.8,-0.0517421,-0.026146
7.82,-0.0447768,-0.023186
7.84,-0.048757,-0.024666
7.86,-0.0388066,-0.0197328
7.88,-0.0417917,-0.0212128
7.9,-0.0268661,-0.0147996
7.92,-0.0318413,-0.0157862
