Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.19062568;-1677.104427200635;-0.19111979999999998;-1595.568126613029
-0.17894532000000002;-1481.460196068185;-0.17941939999999998;-1565.445508566347
-0.16635156;-1484.1633612951437;-0.16697524000000002;-1368.6457865438017
-0.15520956;-1267.6878772095015;-0.15552716;-1333.4126582014007
-0.14470416;-1224.202130752779;-0.144887;-1240.076315086562
-0.13291772;-1040.9634072871456;-0.13328024;-1111.726149120504
-0.11994052;-978.9823654122708;-0.12043899999999999;-961.3339981260152
-0.10732227999999999;-818.0912829854956;-0.10776444;-922.0954269650168
-0.09530804799999998;-763.959843642213;-0.095704808;-750.6528705407904
-0.08335209199999999;-610.4360773873708;-0.08370992;-692.263338158286
-0.07162017600000001;-535.2759940723854;-0.072063792;-540.9958323852319
-0.060153576;-392.0490493696487;-0.060456464;-403.64352630982336
-0.047272223999999995;-316.6623629360511;-0.047773791999999995;-294.6581674723136
-0.035012396;-186.96113339132884;-0.035417576000000006;-200.53842843966683
-0.022465008;-92.85580055840468;-0.02283818;-85.4337516380299
-0.0109151844;29.124503156626503;-0.011286463200000001;20.827674787432667
-2.2366072000000077e-05;128.17937045539927;-0.00023197970399999997;123.65856661492384
0.010851904800000001;229.9454188211461;0.0104212044;224.01141086882956
0.022339084;355.75140318724925;0.022262427999999997;333.8543846793911
0.03486157599999999;428.24692587827195;0.034767608;415.7848749234229
0.046178736000000005;565.3916155041188;0.04570398;513.551560504799
0.059444196;645.6298982782663;0.058989848;644.9950866003929
0.071863788;820.4915531042836;0.071614428;731.108085306221
0.083945096;891.8246972003518;0.08382883199999998;872.3159499153907
0.09654266000000002;1063.2243483288842;0.09625702;944.8897625452793
0.1073266;1110.1190966028396;0.10726271999999999;1094.994394341863
0.11777331999999997;1317.1218785720891;0.11747128;1154.2647763717648
0.13082475999999998;1340.6631053373014;0.1305296;1297.5962452184929
0.14309544;1544.357375900177;0.14268048;1361.968967503925
0.15497176000000001;1547.8483863485253;0.15468996000000002;1512.2102468274802
0.16599488;1769.4468660941063;0.16569844;1562.1885897816774
0.17802236000000002;1810.507579845965;0.17773484;1722.1902208491465
0.18871252;1957.834774158525;0.18852647999999994;1784.3604837612029
0.20112264;1985.460641213716;0.20065996000000003;1961.1291407692129
0.21362308;2242.77034792449;0.213356;2021.3862566627588
0.22671067999999997;2233.502530683434;0.22638480000000002;2195.929377485476
0.23888008000000002;2501.641481902508;0.23843412;2287.6392011787675
0.25086988;2465.9344895300587;0.25064499999999995;2311.1371108196863
0.26076488000000003;2739.391273916291;0.26037575999999996;2432.412182878991
0.2722648;2690.019958853549;0.27172492000000004;2601.919352538974
0.283692;2988.2523758099046;0.28330712;2649.596712598918
0.29541212;2909.06920289296;0.29479676;2840.7402825347253
0.30736932000000006;3256.486222021059;0.3070668;2864.690333637154
0.32076052000000005;3232.733927441517;0.32032872000000007;3058.278570399526
0.33166184;3399.0392781852543;0.33124464000000003;3103.5391319261935
0.34422647999999995;3398.7133830703156;0.34390252000000004;3302.4082009657186
0.3559878000000001;3737.9696390569893;0.35549188;3296.572550124216
0.3674172;3579.4959656676906;0.36703772;3490.5817185261717
0.3796816800000001;3912.946934132072;0.37937064;3572.1207502318466
0.39354315999999995;3825.204098911805;0.39311544;3814.403411637121
0.40509076;4082.5941112254436;0.40463156000000006;3821.44933908496
0.41711404;4255.456335608676;0.41656487999999997;4062.332486993687
0.42772796;4427.223817889012;0.42684068;4013.1223710918775
0.43904444;4290.822919437598;0.43975864000000003;4238.946107379178
0.44968347999999997;4773.78910656357;0.45269992000000003;4352.056368062662
0.46250764000000005;4548.741151635717;0.46621496;4468.408882195286
0.47499104;4914.908130154788;0.47921004000000006;4423.280560358111
0.48772864;5028.890583793603;0.4909306;4709.1436361642
0.49953068;5757.511555581134;0.50309336;4651.0576800307
0.51062732;5388.939094725534;0.5136959200000001;4943.718722837124
0.5214468;6040.291263667562;0.52472792;4839.429717717412
0.5338693999999999;5658.8627704216005;0.5379744399999999;5118.735541593736
0.5466842;6289.175282085007;0.5503580800000001;5102.029502605798
0.5592906799999999;5859.905524710726;0.5629827199999999;5409.91329565759
0.57253692;6477.093785327399;0.5766516;5363.546420430917
0.58454532;6131.565780199508;0.58726248;5723.31206643807
0.5957873199999999;6742.907140273619;0.59995004;5628.9128424349565
0.60804348;6366.519278698723;0.6108784799999999;5897.459203728849
0.6188695200000001;6921.3973117653195;0.6221054399999999;5820.073988762819
0.6303187600000001;6578.57791911113;0.6339608;6148.888877063431
0.6432754799999999;7196.197658239715;0.6470988;6068.302391779928
0.65531576;6891.333551584542;0.65839972;6435.666238289385
0.66636156;7483.181288950562;0.6697756000000001;6329.895296391036
0.67732144;7115.715412377641;0.6808518400000001;6752.316880700977
0.6887217199999999;7746.7523988111725;0.69129832;6605.827958170343
0.69913136;7364.283429593277;0.7027185599999999;6946.564157837876
0.7114698;8002.170451557096;0.71527708;6886.072158263234
0.7250034800000001;7590.278350892405;0.7288608400000001;7282.507534846045
0.73791476;8196.45482418741;0.74164584;7270.443825770832
0.75010556;7721.514701760956;0.7526780454545455;7422.512405221078
