t,vds,corrente
0,0.024876,0.0118397
0.02,0.0208958,0.0103597
0.04,0.0208958,0.012333
0.06,0.0288562,0.0103597
0.08,0.0218909,0.0103597
0.1,0.0278611,0.012333
0.12,0.0278611,0.0103597
0.14,0.0208958,0.0128263
0.16,0.0208958,0.0103597
0.18,0.0278611,0.0128263
0.2,0.0199008,0.0103597
0.22,0.0278611,0.0128263
0.24,0.0278611,0.0128263
0.26,0.0199008,0.0103597
0.28,0.0208958,0.010853
0.3,0.0278611,0.0128263
0.32,0.0199008,0.0103597
0.34,0.0288562,0.0128263
0.36,0.0278611,0.0103597
0.38,0.0208958,0.0128263
0.4,0.0278611,0.0103597
0.42,0.0208958,0.0128263
0.44,0.0278611,0.012333
0.46,0.0199008,0.0103597
0.48,0.0208958,0.0103597
0.5,0.0278611,0.0128263
0.52,0.0208958,0.0128263
0.54,0.0288562,0.0103597
0.56,0.0268661,0.0128263
0.58,0.0199008,0.0098664
0.6,0.0208958,0.0103597
0.62,0.0298512,0.0128263
0.64,0.0208958,0.0103597
0.66,0.0288562,0.0128263
0.68,0.0208958,0.0103597
0.7,0.0288562,0.0128263
0.72,0.0218909,0.0128263
0.74,0.0278611,0.0103597
0.76,0.0208958,0.0103597
0.78,0.0278611,0.0128263
0.8,0.0208958,0.012333
0.82,0.0278611,0.0103597
0.84,0.0278611,0.0103597
0.86,0.0208958,0.0128263
0.88,0.0278611,0.0128263
0.9,0.0208958,0.0103597
0.92,0.0278611,0.0128263
0.94,0.0208958,0.0103597
0.96,0.0208958,0.0128263
0.98,0.0278611,0.0103597
1,0.0288562,0.012333
1.02,0.0199008,0.0103597
1.04,0.0278611,0.0103597
1.06,0.0199008,0.0128263
1.08,0.0288562,0.0128263
1.1,0.0189058,0.0103597
1.12,0.0268661,0.0133196
1.14,0.0208958,0.0103597
1.16,0.0288562,0.012333
1.18,0.0208958,0.0103597
1.2,0.0208958,0.0103597
1.22,0.0278611,0.0128263
1.24,0.0208958,0.012333
1.26,0.0278611,0.0103597
1.28,0.0208958,0.012333
1.3,0.0298512,0.0103597
1.32,0.0199008,0.0103597
1.34,0.0278611,0.0128263
1.36,0.0208958,0.0103597
1.38,0.0288562,0.012333
1.4,0.0208958,0.0103597
1.42,0.0278611,0.0128263
1.44,0.0278611,0.0103597
1.46,0.0208958,0.0128263
1.48,0.0288562,0.012333
1.5,0.0199008,0.0103597
1.52,0.0278611,0.012333
1.54,0.0199008,0.0098664
1.56,0.0278611,0.0103597
1.58,0.0208958,0.0128263
1.6,0.0278611,0.0103597
1.62,0.0199008,0.0128263
1.64,0.0199008,0.012333
1.66,0.0278611,0.0103597
1.68,0.0288562,0.0103597
1.7,0.0199008,0.0128263
1.72,0.0208958,0.0103597
1.74,0.0278611,0.0128263
1.76,0.0208958,0.0103597
1.78,0.0278611,0.0128263
1.8,0.0278611,0.0103597
1.82,0.0208958,0.0128263
1.84,0.0278611,0.012333
1.86,0.0199008,0.0103597
1.88,0.0208958,0.0128263
1.9,0.0288562,0.0103597
1.92,0.0268661,0.0103597
1.94,0.0208958,0.0128263
1.96,0.0278611,0.012333
1.98,0.0208958,0.0103597
2,0.0278611,0.0103597
2.02,0.0189058,0.0128263
2.04,0.0278611,0.0103597
2.06,0.0208958,0.0128263
2.08,0.0208958,0.0103597
2.1,0.0288562,0.0128263
2.12,0.0278611,0.0103597
2.14,0.0199008,0.0128263
2.16,0.0278611,0.0103597
2.18,0.0199008,0.0128263
2.2,0.0208958,0.012333
2.22,0.0278611,0.0103597
2.24,0.0208958,0.0103597
2.26,0.0278611,0.0128263
2.28,0.0208958,0.012333
2.3,0.0278611,0.0103597
2.32,0.0208958,0.0128263
2.34,0.0278611,0.0103597
2.36,0.0278611,0.0103597
2.38,0.0208958,0.0128263
2.4,0.0278611,0.012333
2.42,0.0208958,0.0103597
2.44,0.0288562,0.0103597
2.46,0.0208958,0.012333
2.48,0.0278611,0.0103597
2.5,0.0208958,0.0128263
2.52,0.0268661,0.0103597
2.54,0.0208958,0.0128263
2.56,0.0208958,0.0128263
2.58,0.0278611,0.0103597
2.6,0.0208958,0.0103597
2.62,0.0288562,0.0128263
2.64,0.0208958,0.0103597
2.66,0.0278611,0.0128263
2.68,0.0288562,0.012333
2.7,0.0199008,0.0103597
2.72,0.0208958,0.012333
2.74,0.0278611,0.0103597
2.76,0.0278611,0.0103597
2.78,0.0208958,0.0128263
2.8,0.0218909,0.0103597
2.82,0.0278611,0.0128263
2.84,0.0208958,0.0103597
2.86,0.0278611,0.0128263
2.88,0.0208958,0.0128263
2.9,0.0278611,0.0103597
2.92,0.0208958,0.012333
2.94,0.0298512,0.0103597
2.96,0.0278611,0.0128263
2.98,0.0208958,0.0103597
3,0.0278611,0.012333
3.02,0.0208958,0.0103597
3.04,0.0278611,0.0128263
3.06,0.0208958,0.0103597
3.08,0.0208958,0.012333
3.1,0.0278611,0.0103597
3.12,0.0278611,0.0103597
3.14,0.0208958,0.0128263
3.16,0.0208958,0.0103597
3.18,0.0278611,0.0128263
3.2,0.0208958,0.012333
3.22,0.0278611,0.0103597
3.24,0.0288562,0.0103597
3.26,0.0189058,0.0128263
3.28,0.0298512,0.0103597
3.3,0.0208958,0.0128263
3.32,0.0278611,0.0103597
3.34,0.0208958,0.0128263
3.36,0.0278611,0.0103597
3.38,0.0199008,0.0128263
3.4,0.0268661,0.0103597
3.42,0.0208958,0.0128263
3.44,0.0278611,0.0103597
3.46,0.0218909,0.0128263
3.48,0.0208958,0.0103597
3.5,0.0278611,0.0128263
3.52,0.0268661,0.0128263
3.54,0.0208958,0.0098664
3.56,0.0218909,0.0128263
3.58,0.0288562,0.0103597
3.6,0.0208958,0.0103597
3.62,0.0278611,0.0128263
3.64,0.0208958,0.012333
3.66,0.0278611,0.0103597
3.68,0.0278611,0.012333
3.7,0.0208958,0.0103597
3.72,0.0288562,0.0103597
3.74,0.0208958,0.0128263
3.76,0.0199008,0.0103597
3.78,0.0278611,0.0128263
3.8,0.0208958,0.0103597
3.82,0.0278611,0.0128263
3.84,0.0208958,0.012333
3.86,0.0278611,0.0103597
3.88,0.0208958,0.0103597
3.9,0.0278611,0.0128263
3.92,0.0278611,0.0103597
3.94,0.0208958,0.0128263
3.96,0.0208958,0.012333
3.98,0.0278611,0.0103597
4,0.0278611,0.012333
4.02,0.0208958,0.0103597
4.04,0.0208958,0.0128263
4.06,0.0278611,0.0103597
4.08,0.0208958,0.012333
4.1,0.0278611,0.0103597
4.12,0.0278611,0.0103597
4.14,0.0199008,0.0128263
4.16,0.0208958,0.012333
4.18,0.0278611,0.0103597
4.2,0.0288562,0.010853
4.22,0.0199008,0.0128263
4.24,0.0278611,0.0128263
4.26,0.0208958,0.0103597
4.28,0.0208958,0.012333
4.3,0.0288562,0.0103597
4.32,0.0278611,0.0128263
4.34,0.0208958,0.0103597
4.36,0.0288562,0.0103597
4.38,0.0189058,0.0128263
4.4,0.0278611,0.0103597
4.42,0.0208958,0.0128263
4.44,0.0208958,0.012333
4.46,0.0278611,0.0103597
4.48,0.0278611,0.0103597
4.5,0.0208958,0.0128263
4.52,0.0278611,0.012333
4.54,0.0208958,0.0103597
4.56,0.0208958,0.0103597
4.58,0.0278611,0.0128263
4.6,0.0208958,0.0103597
4.62,0.0278611,0.0128263
4.64,0.0208958,0.0103597
4.66,0.0278611,0.012333
4.68,0.0278611,0.0103597
4.7,0.0208958,0.0128263
4.72,0.0278611,0.0103597
4.74,0.0208958,0.0128263
4.76,0.0208958,0.0103597
4.78,0.0278611,0.0128263
4.8,0.0208958,0.012333
4.82,0.0278611,0.0103597
