Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.18996428;-1313455.8458203117;-0.18990872000000003;-1360219.5784671188
-0.17885463999999998;-1367585.1376492055;-0.17860427999999998;-1377334.512045212
-0.16699380000000003;-1367876.9702441152;-0.16695748;-1338893.9574000994
-0.15474255999999997;-1339616.3483476148;-0.15458444;-1405816.724751344
-0.14287492000000002;-1432158.61715001;-0.14251756000000002;-1968148.8911051995
-0.12970795999999998;-1588859.047671339;-0.1294186;-1682116.9351936746
-0.11644676000000001;-1462864.07364601;-0.11625268;-1712905.880049816
-0.10495272800000001;-1414439.723781556;-0.10465361600000002;-1403325.8000053072
-0.092284276;-1508516.0310659017;-0.09213857999999998;-1410243.572233309
-0.081686296;-1226286.395308811;-0.081337992;-1376211.1992630363
-0.06805532799999998;-1297854.1730772809;-0.067927888;-1411027.1869179916
-0.05612139600000001;-1271427.0286867623;-0.055850504;-1315312.9889135817
-0.04250057200000001;-1295802.8499367356;-0.04230735599999999;-1681462.142228742
-0.030191516;-1385903.3917186528;-0.029782984;-1537304.6158380497
-0.017877696;-1389407.0628325653;-0.0175761728;-1510335.36971715
-0.0049595564000000005;-1654362.9186463123;-0.004830863672;-2059940.7781231985
0.006203605688;-1483135.886616777;0.006437930824000001;-1487907.8837386137
0.0193747;-1392779.7729540875;0.019510412;-1493201.0214038617
0.031493124;-1434788.548864294;0.031754399999999995;-1767578.904278982
0.044191092;-1332118.7307958961;0.044650676;-1417481.3265176658
0.056266036;-1540592.8153047778;0.056369819999999994;-1434334.8789802878
0.068595044;-1725851.5460060635;0.068814032;-1528138.0489878843
0.08014071199999999;-1905732.7010631696;0.080521024;-1595496.8506173214
0.09250931999999999;-1445168.610187471;0.09279330400000001;-1496296.3728679768
0.104893152;-1288087.5469358421;0.10518642399999999;-1679449.474879618
0.11582824;-1426319.1385456072;0.11595628000000001;-1569437.824964401
0.12961516;-1623478.6145202753;0.13004284;-1785024.880486489
0.14157384;-1486711.238918746;0.14182424;-1682566.5816490697
0.1542508;-1426665.270172861;0.15443959999999998;-1549595.5273252109
0.16579291999999998;-1821169.8648814387;0.16594328;-1689861.5984347996
0.17736028000000004;-1472398.9120421987;0.17772839999999998;-1642736.3477185064
0.1896744;-1359239.6584394744;0.19003556000000002;-1634968.859508457
0.20215348;-1399484.2428983964;0.2026664;-1432378.093275163
0.21542116;-1822350.9767037171;0.21598848;-1967385.2244594833
0.22740015999999996;-1685997.4496038368;0.22760176000000001;-1605550.446888255
0.24046092000000002;-1353035.2207422797;0.24076507999999996;-1638232.4707025187
0.2522506;-1740220.464229858;0.25235568;-1739052.4206599458
0.26365964000000003;-1556211.353556481;0.26397975999999995;-1958664.5407814574
0.27592408;-1684941.0992113072;0.27635456;-1680504.108684788
0.28820004;-1604711.6855213724;0.288385;-1591066.3662887067
0.30050108000000003;-1331645.845362273;0.30098924;-1501890.432051279
0.31278024;-1477256.0334571525;0.31302931999999994;-1602826.3827254765
0.32513292;-207764.59321011166;0.32491552;-1897901.7041702464
0.33687592;-1449337.002099933;0.33899592;-1822597.296158732
0.3494325999999999;-1437698.512544614;0.35407711999999997;-1535685.7011782662
0.36190780000000006;-1534167.6316103311;0.3653905199999999;-3571611.3460669117
0.37310875999999993;-1701138.9312159407;0.37829519999999994;-1823236.8676586472
0.38726404000000003;-1439308.7277659164;0.39169655999999997;-1772998.3049958004
0.39947596;-1611741.9581248378;0.40365720000000005;-1799533.6887506705
0.4114876;-1510906.1205312964;0.41605855999999997;-1929648.4622726676
0.42332596;-1998437.461480355;0.42705055999999997;-1557504.517146009
0.43543751999999997;-1449043.2249668357;0.44030611999999997;-1612623.736012882
0.44776872000000006;-1411872.728586981;0.4517118;-1704473.834021003
0.46018592;-1599197.8423418528;0.46567028;-1838344.8122374564
0.47390479999999996;-1660727.8369378361;0.47802716000000006;-2137267.233419491
0.48591116;-1416611.024871213;0.49078168;-1762124.5867230985
0.49967236;-1637118.2304659325;0.5039587600000001;-1713046.163856084
0.51136216;-1559683.1346207343;0.51528592;-1806868.6224755244
0.5234586800000001;-1496869.8588895528;0.5282864799999999;-1545309.9981118161
0.53699432;-1559416.5697388386;0.54121796;-1538321.46305229
0.54930804;-1547234.5303314156;0.5543938;-1856738.4521320057
0.5627001199999999;-1793759.0783190685;0.56680396;-1558367.009671186
0.5752708400000001;-1369641.016388747;0.57976772;-1751314.9213784712
0.58746164;-1419668.3133998;0.5914182;-1934370.3850091258
0.5994936399999999;-1507614.4664084904;0.6039424800000001;-1499817.1417831213
0.6120918000000001;-2879669.2182939877;0.61655696;-1964392.334501723
0.62340708;-1687278.858424654;0.62716852;-2153099.593346338
0.63592092;-1886528.6232126656;0.6409657200000001;-2463718.406559768
0.6492261599999999;3144263.095943315;0.6530012399999999;-2547217.9673681096
0.6609531600000002;-1595571.8286990903;0.6656430400000001;-1587027.701127068
0.67392456;-1687342.0249572527;0.6774545599999999;-3107024.507140794
0.68474564;-1375787.3064629275;0.68943804;-1735504.1598320145
0.6980851199999999;-1840705.933822385;0.70165436;-1121000.960496803
0.70928344;-1725384.9988605985;0.7138689600000001;-1611629.1136155664
0.7230244400000001;-2093499.5297980257;0.72735708;-961969.9739606624
0.73513788;-1777520.7917935094;0.7391564000000002;inf
0.7470556;-1786382.0368484608;0.7519718000000001;-2368038.2737008804
0.7598481199999999;-1630376.4961333629;0.7632214399999999;-1843063.9987592348
0.7707153200000001;-5153711.328734976;0.7745886799999999;-4906888.6414429555
0.7829606800000002;-2032271.596672115;0.7861135499999999;-2567229.4483165834
