Sub_Vg;Sub_Res;Des_Vg;Des_Res
-0.19038952;3807.4656836352237;-0.1904204;3828.4261411814527
-0.17891096;3851.4878865294177;-0.17913316;3863.1759726280698
-0.16745364;3842.841526116085;-0.16770972;3816.4978723651266
-0.15497944;3800.0593963083643;-0.15494291999999998;3704.5534178709872
-0.14317324;3697.2701732893147;-0.14313275999999997;3496.4784264761674
-0.12986092000000002;3564.754117221462;-0.12991851999999998;3227.542742686479
-0.11661252;3345.429043486232;-0.11667652;2989.0561917726895
-0.10497973999999999;3154.556970785825;-0.10523503999999999;2678.0341192621995
-0.09260187599999999;2911.4716261336835;-0.092445924;2467.801142825275
-0.08163956;2684.408942142132;-0.08183868;2281.5903397166853
-0.068127028;2474.6167656862845;-0.06812380400000001;2114.1048486157383
-0.056109232;2329.127208028118;-0.05657464399999999;1952.7108408620813
-0.042644;2157.3622770435145;-0.04280547999999999;1865.3016759011748
-0.030293952000000002;2029.837832614034;-0.030543616;1761.6774590659056
-0.0179045788;1923.9223536827453;-0.018037812;1669.1306818045675
-0.004964679144000001;1824.5347489577962;-0.00499733368;1593.031536269281
0.006097963279999999;1742.6583616788412;0.005951969200000001;1526.4392768588848
0.019334376;1663.412988343404;0.01908974;1461.0077384928084
0.031543063999999996;1580.2234525534527;0.031559123999999994;1398.8317889631312
0.044177636;1516.4656167834335;0.04415893199999999;1348.1734049235488
0.055963188;1451.6210114860191;0.055819824000000004;1314.5504467604187
0.068450968;1397.926668650738;0.06851183200000001;1259.3015794266414
0.079899972;1340.266023505571;0.079851332;1224.7309455500667
0.09215588000000001;1309.8204762037028;0.09235981600000001;1192.4948019723854
0.104546764;1254.8932329338197;0.104362404;1146.3037183901502
0.11551832000000001;1223.1141547041902;0.11565984;1126.4783082675901
0.12952544;1186.7559799529427;0.12937696;1101.0293977981187
0.1415726;1140.1474142952586;0.1416482;1057.1870715591158
0.15421875999999998;1119.0652665455714;0.15429812;1032.0441399866477
0.16558028;1096.0853362687983;0.16585244;1021.2824315780807
0.17735764000000004;1057.4636026043322;0.17759064000000002;1005.404582380527
0.18988123999999998;1026.4694990932942;0.18991508;985.7118137006064
0.20232824000000002;1008.730659143311;0.20237052;958.3343304403622
0.21575091999999998;1000.1243458126036;0.21564408000000002;937.598505590867
0.22747808;985.963910084286;0.22774139999999998;923.6656035716948
0.24058004;960.3014544762444;0.2407574;911.4237460248737
0.25229988;929.8845774036317;0.25241132000000005;901.8172445643994
0.26388184;914.9190803667248;0.26391319999999996;889.3084413973709
0.2760874;904.6292066483;0.27622764000000005;863.8333359875304
0.28830004;899.6542897552077;0.28847596;846.3786355378786
0.30076487999999996;886.4714428193143;0.30081004;828.2393538556483
0.31283644000000005;867.8410009767864;0.31299212;816.0947204174777
0.32521492;842.3332987475519;0.32559756;809.5508019876006
0.33705728;823.2652143159496;0.33741868;802.5272930586661
0.34940504000000006;809.5124313181556;0.34970428;796.3076551094331
0.36206708000000004;805.2288779395686;0.36216291999999994;789.4953799859068
0.37321388000000005;801.6232995375019;0.37318452;778.0203377674426
0.38730047999999995;797.2564505576025;0.38756348;759.8485430541405
0.39951812000000003;790.3329980808135;0.39983379999999996;744.2945820448414
0.41152355999999995;780.5328851927335;0.41177164;732.5554295664867
0.42348988000000004;763.9668614136132;0.4235954;723.8843055977969
0.43550196;748.6619378734301;0.43573436;716.6566505032894
0.4479902;731.3065301867318;0.44773108;713.5986099632623
0.46035352;720.7806715818042;0.46045248;704.4739988836213
0.47388747999999997;711.8513597387569;0.47399111999999993;704.8808493047951
0.48594367999999993;707.8414281452569;0.48603804000000006;700.7995739630527
0.4994179999999999;704.0321624837263;0.49970148000000003;699.3282872965993
0.51128156;701.7487187191607;0.5114902;697.0617228549812
0.5234364;698.938302041234;0.52362888;693.0443305942812
0.53693088;697.2098624250764;0.53715716;690.1028799739394
0.54960772;696.9899482563114;0.54955904;685.9353976192701
0.5626393599999999;692.7419030423079;0.56276116;679.6258007601564
0.57556092;687.6785674277612;0.57460632;671.5399452782553
0.5875372799999999;681.7949188413488;0.58884468;664.0551234300349
0.59952048;673.6297114616136;0.60357132;653.4592193105865
0.6122755200000001;664.5111883630566;0.61648476;643.7056595641125
0.62358888;652.9708198850043;0.6271890800000001;636.4828686912459
0.6362144;647.4783204667866;0.64085128;627.9038939836503
0.64948992;631.2090281347034;0.6529794800000001;622.0467510092316
0.6611483200000001;626.5358158805934;0.66574664;616.1610099870489
0.67416784;619.3513410998664;0.67744224;613.9371087913128
0.6848281999999999;614.7107293641799;0.68950064;610.4462746146886
0.6981664000000001;611.5964496399674;0.7016494;608.0258076944975
0.7095598000000001;607.9967399234166;0.7140348800000001;606.36316658476
0.7233202;603.8845481542147;0.7273052;603.9649422029252
0.7355498800000001;602.7497015254395;0.7389583999999999;603.7350260068188
0.747407;602.527303686018;0.75190268;603.237887820721
0.76007564;601.9270928790387;0.76320872;602.1574401182065
0.77088364;601.1006514182783;0.7744132399999999;600.89949901112
0.78344132;600.801675565544;0.7864519999999999;600.8020884251698
