;subida;descida
0;-0.001084768;-0.001373376
1;-0.0014928000000000003;-0.0011643839999999999
2;-0.000865824;-0.001253952
3;-0.0012439999999999999;-0.001423136
4;-0.001283808;-0.001015104
5;-0.0012141440000000001;-0.0010250559999999999
6;-0.001253952;-0.001064864
7;-0.00109472;-0.001114624
8;-0.0012141440000000001;-0.0012539520000000002
9;-0.001383328;-0.001204192
10;-0.001134528;-0.0011444800000000002
11;-0.0012340480000000002;-0.001054912
12;-0.001054912;-0.001154432
13;-0.00114448;-0.001214144
14;-0.0012340480000000002;-0.0010947200000000002
15;-0.0011942399999999998;-0.001184288
16;-0.0013136640000000002;-0.001064864
17;-0.00084592;-0.001134528
18;-0.0014032319999999997;-0.0011544320000000002
19;-0.001423136;-0.000985248
20;-0.0009553920000000002;-0.001054912
21;-0.0018709759999999999;-0.0012041920000000002
22;-0.00089568;-0.0009952000000000001
23;-0.00104496;-0.001134528
24;-0.001283808;-0.001263904
25;-0.001005152;-0.001313664
26;-0.0015326080000000002;-0.0013236160000000001
27;-0.001015104;-0.0012738560000000003
28;-0.0009752960000000002;-0.0011743360000000002
29;-0.0012041920000000002;-0.001134528
30;-0.000806112;-0.0011842880000000004
31;-0.0013037119999999998;-0.0012141440000000001
32;-0.001273856;-0.0012340480000000002
33;-0.001005152;-0.0012240960000000003
34;-0.001104672;-0.001064864
35;-0.00094544;-0.0009852480000000002
36;-0.001184288;-0.0009952000000000001
37;-0.0011643839999999999;-0.0012041920000000002
38;-0.001035008;-0.001124576
39;-0.001373376;-0.00109472
40;-0.0009155839999999999;-0.001074816
41;-0.001174336;-0.0011643840000000003
42;-0.0012539520000000002;-0.0012639040000000002
43;-0.001054912;-0.0012639040000000002
44;-0.001244;-0.0011146240000000003
45;-0.0009752960000000002;-0.001303712
46;-0.0011345279999999999;-0.0012340480000000002
47;-0.0013932799999999998;-0.00119424
48;-0.0011444800023283099;-0.0011046720000000001
49;-0.001472896;-0.001084768
50;-0.001184288;-0.001313664
51;-0.001035008;-0.001074816
52;-0.001124576;-0.001064864
53;-0.0012240959999999998;-0.0010748159999999997
54;-0.0012639040000000002;-0.00109472
55;-0.001164384;-0.001084768
56;-0.0009653439999999999;-0.001074816
57;-0.001015104;-0.001164384
58;-0.00104496;-0.001124576
59;-0.000955392;-0.00109472
60;-0.00109472;-0.0012041920000000002
61;-0.001054912;-0.001114624
62;-0.0011345279999999999;-0.0010549120000000003
63;-0.0010549119999999999;-0.001134528
64;-0.0011146239999999998;-0.00119424
65;-0.001283808;-0.001273856
66;-0.0013634239999999998;-0.001244
67;-0.00144304;-0.0012639040000000002
68;-0.0011444799999999998;-0.0013236160000000001
69;-0.00114448;-0.001035008
70;-0.0012041920000000002;-0.001363424
71;-0.0012738559999999999;-0.001502752
72;-0.0008658240000000001;-0.0008757760000000002
73;-0.001204192;-0.0013236160000000001
74;-0.001114624;-0.0013932800000000002
75;-0.0014231359999999998;-0.0007663040000000001
76;-0.000666784;-0.001035008
77;-0.001303712;-0.0011444800000000002
78;-0.001214144;-0.0011345279999999999
79;-0.0008359680000000001;-0.0009952000000000003
80;-0.001622176;-0.001313664
81;-0.001403232;-0.0012340480000000002
82;-0.000607072;-0.001025056
83;-0.0013932799999999998;-0.00114448
84;-0.00132361600465661;-0.001134528
85;-0.0012041920000000002;-0.00114448
86;-0.001124576;-0.0010350080023283099
87;-0.001005152;-0.001273856
88;-0.0012439999999999999;-0.0015525120000000002
89;-0.001015104;-0.0009354880000000002
90;-0.001025056;-0.0014928000000000003
91;-0.0010947200000000002;-0.0010847679999999998
92;-0.0009752960000000002;-0.0008260160000000001
93;-0.0013634239999999998;-0.0015027520000000002
94;-0.0009354879999999999;-0.0009752960000000002
95;-0.001184288;-0.0026671359999999996
96;-0.0011046720000000001;-2.9856e-05
97;-0.0009952000000000001;-0.0024680960000000004
98;-0.0013136639999999998;-0.0015127039999999997
99;-0.001124576;0.0013335679999999998
100;-0.004518208;-0.003931039999999999
101;-0.01297741;0.0011643839999999996
102;-0.02212329999999999;0.0012440040000000004
103;-0.026631550000000004;-0.00046774
104;-0.02455157;0.0030851159999999997
105;-0.02254128;4.9758000000000265e-05
106;-0.02346682;0.00140323
107;-0.025785629999999997;0.00165203
108;-0.027686460000000003;0.0007464019999999999
109;-0.027626749999999995;0.002905986
110;-0.02791536;0.001393276
111;-0.028134299999999994;0.00198045000232831
112;-0.02876127;0.0021993920000000005
113;-0.030323759999999998;0.0010350100000000007
114;-0.030592460000000005;0.0034533480099999993
115;-0.0303536;0.0011842900000000002
116;-0.031338830000000005;0.0025576619999999996
117;-0.03148813;0.002527812
118;-0.03167722;0.0013733780000000008
119;-0.03270228;0.0031945920000000004
120;-0.03295107;0.00146294
121;-0.03285154;0.002428284
122;-0.033468580000000005;0.002866178
123;-0.03347853;0.0021297239999999995
124;-0.033956230000000004;0.002786561997671691
125;-0.03420502;0.0021496340000000005
126;-0.03399603;0.0023586220000000003
127;-0.03432444;0.003035358
128;-0.03438415;0.002408382
129;-0.0346031;0.002935844000000001
130;-0.034832;0.0024481920000000005
131;-0.034981269999999995;0.002657182
132;-0.03479219;0.003353826
133;-0.03496137;0.002378524000000001
134;-0.034971340000000004;0.0026671400000000006
135;-0.035050929999999994;0.0032742099999999996
136;-0.03505095;0.0021695400000000006
137;-0.03548883;0.003184642
138;-0.035269879999999997;0.0026770839999999993
139;-0.03519026;0.0021098220000000008
140;-0.03498128;0.003204547999999999
141;-0.03520023;0.0019904040000000003
142;-0.03504099;0.0030154599999999998
143;-0.034931510000000006;0.0025974740000000002
144;-0.03523006;0.002368578
145;-0.03485191;0.002846274
146;-0.03472252;0.0020302060000000005
147;-0.03472251999999999;0.002746754
148;-0.03466281;0.002189444
149;-0.034115440000000004;0.002259103999999999
150;-0.03428463999999999;0.002866172000000001
151;-0.03441401;0.0020600600000000003
152;-0.03398606;0.002955746
153;-0.033936320000000006;0.0020600619999999997
154;-0.03418511;0.0020899179999999996
155;-0.03348848;0.002637276
156;-0.03359795;0.001681884000000001
157;-0.03361785;0.002677086
158;-0.03337901;0.0021396839999999998
159;-0.03311031;0.0021794920000000003
160;-0.032891380000000005;0.0022591000000000004
161;-0.03287147;0.0022790040000000007
162;-0.03260277;0.002497948
163;-0.03266248;0.001831168
164;-0.03247338;0.0024979560000000004
165;-0.03228429000000001;0.00255766
166;-0.031975779999999995;0.00198045
167;-0.03185636000000001;0.002657183999999999
168;-0.031657300000000006;0.002119778
169;-0.03148813;0.0020401620000000007
170;-0.03133886;0.0020103060000000008
171;-0.031149760000000005;0.0019505880000000003
172;-0.030930820000000005;0.0022093440000000007
173;-0.030841249999999997;0.001831168
174;-0.0306422;0.0019207360000000006
175;-0.030224220000000003;0.0018510679999999998
176;-0.03002517;0.0019107820000000008
177;-0.029895800000000007;0.0020202540000000004
178;-0.029696750000000004;0.0015027500000000004
179;-0.02942806;0.0016321260000000005
180;-0.029477810000000004;0.002020254
181;-0.029308640000000004;0.002020254
182;-0.02907974;0.0021894400000000004
183;-0.029039940000000004;0.0017415960000000004
184;-0.028681690000000003;0.0016520280000000005
185;-0.028104449999999996;0.0016719380000000006
186;-0.02819403;0.0018709759999999999
187;-0.02805471;0.0019107879999999994
188;-0.02769642;0.0016520320000000008
189;-0.02776609;0.00173165
190;-0.02747748;0.0015724180000000001
191;-0.027208780000000005;0.0015226520000000006
192;-0.026810689999999998;0.001482846
193;-0.02692016;0.0013833260000000007
194;-0.02685051;0.001592318
195;-0.026273289999999998;0.0015923200000000002
196;-0.026422550000000006;0.0015624640000000004
197;-0.025745809999999997;0.0017415999999999998
198;-0.026034419999999996;0.00165203
199;-0.025297969999999996;0.0015525099999999998
200;-0.02535769;0.0015923180000000001
201;-0.025079010000000002;0.0014131819999999998
202;-0.025148679999999996;0.0016022680000000004
203;-0.02488992;0.0015823700000000007
204;-0.02461128;0.001383328
205;-0.024292839999999996;0.0014629480000000006
206;-0.02418335;0.0013236140000000005
207;-0.023715639999999996;0.0013037160000000003
208;-0.023685770000000002;0.0014131880000000006
209;-0.02369572;0.0012539520000000002
210;-0.02321802;0.0013634260000000003
211;-0.023297639999999998;0.0012041920000000002
212;-0.023208059999999996;0.001313664
213;-0.022700519999999995;0.0013435220000000004
214;-0.02270051;0.0013335680000000007
215;-0.022391989999999997;0.0013236160000000001
216;-0.021914299999999998;0.0011146239999999996
217;-0.02205364;0.001184288
218;-0.02171526;0.0011444779999999996
219;-0.02188445;0.0012639020000000001
220;-0.02164561;0.0012539499999999998
221;-0.021217649999999998;0.0010648620000000002
222;-0.02129727;0.0009951979999999997
223;-0.020899189999999998;0.0009155860000000004
224;-0.02076981;0.0009553880000000003
225;-0.02059067;0.0010250520000000003
226;-0.02025232;0.0010151000000000001
227;-0.02023242;0.0008658220000000005
228;-0.0198244;0.00082602
229;-0.019854240000000002;0.0009056359999999999
230;-0.01991395;0.000845924
231;-0.019635319999999998;0.0008061140000000004
232;-0.01950594;0.000706596
233;-0.01951588;0.0007264999999999997
234;-0.01897846;0.0007464020000000002
235;-0.01877943;0.0007364500000000003
236;-0.01890881;0.0007065940000000003
237;-0.01842115;0.0007065940000000002
238;-0.018261930000000003;0.000676738
239;-0.018162400000000002;0.000726496
240;-0.01795341;0.000686688
241;-0.017963359999999998;0.0008459200000000002
242;-0.017804129999999998;0.000826016
243;-0.01792357;0.0006468799999999996
244;-0.017465750000000002;0.0006170220000000001
245;-0.017475710000000002;0.000477696
246;-0.01723686;0.00044784200000000005
247;-0.01718711;0.0005175019999999999
248;-0.017246809999999998;0.00041798800000000005
249;-0.01700796;0.00030851399999999986
250;-0.01662979;0.00030851199999999983
251;-0.016709389999999998;0.00040802800000000006
