t,vds,corrente
0;0.00199008;-0.00049332;-0.003987
0.02;0.0049752;0.00098664;0
0.04;-0.00398016;-0.00147996;0
0.06;0.0298512;0.0143063;-0.007974
0.08;0.025871;0.0128263;0
0.1;0.0417917;0.0202261;-0.007974
0.12;0.0388066;0.0187462;0
0.14;0.0527371;0.026146;-0.007974
0.16;0.048757;0.024666;0
0.18;0.0636826;0.0315725;-0.007974
0.2;0.0587074;0.0305858;-0.007974
0.22;0.0776131;0.0374923;0.003987
0.24;0.0726379;0.0365057;0
0.26;0.0895536;0.0434122;-0.007974
0.28;0.0845784;0.0424255;-0.007974
0.3;0.100499;0.0488387;0.003987
0.32;0.098509;0.0483454;-0.007974
0.34;0.0825883;0.0414389;0
0.36;0.0865685;0.0424255;0
0.38;0.0706478;0.035519;-0.007974
0.4;0.0766181;0.0365057;-0.007974
0.42;0.0597024;0.0295992;0
0.44;0.0656726;0.0310792;0
0.46;0.048757;0.0236794;-0.007974
0.48;0.0527371;0.0251593;0
0.5;0.0368165;0.0177595;-0.007974
0.52;0.0398016;0.0192395;0
0.54;0.025871;0.0118397;-0.007974
0.56;0.0268661;0.0128263;0
0.58;0.00895536;0.00641316;-0.007974
0.6;0.0159206;0.00690648;0
0.62;0.00099504;0.00049332;-0.007974
0.64;0.00398016;0.00147996;0
0.66;-0.0099504;-0.00542652;-0.007974
0.68;-0.0049752;-0.00443988;0
0.7;-0.0218909;-0.0113464;-0.007974
0.72;-0.0179107;-0.0103597;0
0.74;-0.0338314;-0.0172662;-0.007974
0.76;-0.0308462;-0.0162796;0
0.78;-0.0457718;-0.023186;-0.007974
0.8;-0.0517421;-0.0256526;0
0.82;-0.0407966;-0.0207194;-0.007974
0.84;-0.0437818;-0.0221994;-0.007974
0.86;-0.0298512;-0.0157862;0.003987
0.88;-0.0328363;-0.0167729;0
0.9;-0.0169157;-0.00937308;-0.007974
0.92;-0.0199008;-0.010853;0
0.94;-0.00398016;-0.00345324;-0.007974
0.96;-0.0099504;-0.0049332;0
0.98;0.0049752;0.00197328;-0.007974
1;0.00199008;0.00098664;0
1.02;0.0189058;0.00838644;-0.007974
1.04;0.0149256;0.0073998;0
1.06;0.0288562;0.0143063;-0.007974
1.08;0.025871;0.0133196;0
1.1;0.0407966;0.0202261;-0.007974
1.12;0.0368165;0.0187462;0
1.14;0.0557222;0.0256526;-0.007974
1.16;0.0477619;0.024666;-0.007974
1.18;0.0656726;0.0315725;0.003987
1.2;0.0597024;0.0305858;0
1.22;0.0786082;0.0379856;-0.007974
1.24;0.0726379;0.0365057;-0.007974
1.26;0.0885586;0.0434122;0.003987
1.28;0.0845784;0.0424255;-0.007974
1.3;0.101494;0.0488387;0.003987
1.32;0.098509;0.0483454;0
1.34;0.0835834;0.0414389;-0.007974
1.36;0.0855734;0.0429188;0
1.38;0.0686578;0.0360124;-0.007974
1.4;0.074628;0.036999;0
1.42;0.0606974;0.0295992;-0.007974
1.44;0.0646776;0.0310792;0.003987
1.46;0.0477619;0.0241727;-0.007974
1.48;0.0517421;0.0251593;0
1.5;0.0348264;0.0177595;-0.007974
1.52;0.0398016;0.0192395;0
1.54;0.024876;0.012333;-0.007974
1.56;0.0298512;0.0133196;0
